"posLoopsUnd","posLoopsUndWeighted","negLoopsUnd","negLoopsUndWeighted","inconsistency","Net"
75,23.4833333333333,2,1.33333333333333,2,"miR-30c_SNAI2_2_0"
75,23.4833333333333,4,1.66666666666667,3,"miR-30c_SNAI2_2_1"
75,23.4833333333333,2,1.33333333333333,2,"miR-30c_ZEB2_2_0"
74,23.15,5,2,3,"miR-30c_ZEB2_2_1"
74,22.8166666666667,2,1.33333333333333,2,"miR-34a_SNAI1_2_0"
74,22.8166666666667,5,2.33333333333333,3,"miR-34a_SNAI1_2_1"
66,20.8666666666667,2,1.33333333333333,2,"miR-34a_SNAI2_2_0"
57,18.75,22,6.4,3,"miR-34a_SNAI2_2_1"
77,23.4833333333333,2,1.33333333333333,2,"miR-34a_TWIST2_2_0"
73,22.4833333333333,6,2.66666666666667,3,"miR-34a_TWIST2_2_1"
66,20.95,2,1.33333333333333,2,"miR-34a_ZEB1_2_0"
66,20.95,13,4.2,3,"miR-34a_ZEB1_2_1"
77,23.8166666666667,1,1,1,"miR-9_CDH1_2_0"
78,24.15,1,1,1,"miR-9_CDH1_2_1"
77,23.8166666666667,1,1,1,"miR-9_ZEB2_2_0"
78,24.15,1,1,1,"miR-9_ZEB2_2_1"
76,23.4833333333333,2,1.33333333333333,2,"SNAI1_CDH1_2_0"
76,23.4833333333333,3,1.66666666666667,2,"SNAI1_CDH1_2_1"
76,23.4833333333333,2,1.33333333333333,2,"SNAI1_FOXC2_1_0"
76,23.4833333333333,3,1.66666666666667,3,"SNAI1_FOXC2_1_2"
76,23.4833333333333,2,1.33333333333333,2,"SNAI1_miR-101_2_0"
76,23.4833333333333,3,1.66666666666667,3,"SNAI1_miR-101_2_1"
74,22.8166666666667,2,1.33333333333333,2,"SNAI1_miR-34a_2_0"
74,22.8166666666667,5,2.33333333333333,3,"SNAI1_miR-34a_2_1"
77,23.8166666666667,1,0.333333333333333,1,"SNAI1_SNAI1_2_0"
78,24.8166666666667,1,0.333333333333333,1,"SNAI1_SNAI1_2_1"
75,23.15,2,1.33333333333333,2,"SNAI1_SNAI2_1_0"
75,23.15,4,2,3,"SNAI1_SNAI2_1_2"
76,23.4833333333333,2,1.33333333333333,2,"SNAI1_TWIST1_1_0"
76,23.4833333333333,3,1.66666666666667,3,"SNAI1_TWIST1_1_2"
76,23.4833333333333,2,1.33333333333333,2,"SNAI1_VIM_1_0"
76,23.4833333333333,3,1.66666666666667,3,"SNAI1_VIM_1_2"
76,23.15,2,1.33333333333333,2,"SNAI1_ZEB1_1_0"
72,22.15,7,3,3,"SNAI1_ZEB1_1_2"
76,22.9833333333333,2,1.33333333333333,2,"SNAI1_ZEB2_1_0"
68,20.8166666666667,11,4.33333333333333,3,"SNAI1_ZEB2_1_2"
75,23.3166666666667,2,1.33333333333333,2,"SNAI2_CDH1_2_0"
75,23.3166666666667,4,1.83333333333333,3,"SNAI2_CDH1_2_1"
75,23.3166666666667,2,1.33333333333333,2,"SNAI2_miR-101_2_0"
75,23.3166666666667,4,1.83333333333333,3,"SNAI2_miR-101_2_1"
73,22.8166666666667,2,1.33333333333333,2,"SNAI2_miR-200b_2_0"
73,22.8166666666667,6,2.33333333333333,3,"SNAI2_miR-200b_2_1"
76,22.8166666666667,2,1.33333333333333,2,"SNAI2_SNAI2_1_0"
76,22.8166666666667,3,2.33333333333333,3,"SNAI2_SNAI2_1_2"
76,23.4833333333333,2,1.33333333333333,2,"SNAI2_TWIST2_1_0"
76,23.4833333333333,3,1.66666666666667,3,"SNAI2_TWIST2_1_2"
75,23.3166666666667,2,1.33333333333333,2,"SNAI2_VIM_1_0"
75,23.3166666666667,4,1.83333333333333,3,"SNAI2_VIM_1_2"
76,23.4833333333333,2,1.33333333333333,2,"TCF3_CDH1_2_0"
76,23.4833333333333,3,1.66666666666667,3,"TCF3_CDH1_2_1"
81,24.4,2,1.33333333333333,2,"TGF-beta_GSC_1_0"
67,21.3333333333333,12,3.81666666666667,3,"TGF-beta_GSC_1_2"
76,23.4833333333333,2,1.33333333333333,2,"TGF-beta_SNAI1_1_0"
76,23.4833333333333,3,1.66666666666667,3,"TGF-beta_SNAI1_1_2"
75,23.4166666666667,2,1.33333333333333,2,"TGF-beta_SNAI2_1_0"
75,23.4166666666667,4,1.73333333333333,3,"TGF-beta_SNAI2_1_2"
76,23.4,2,1.33333333333333,2,"TWIST1_CDH1_2_0"
75,23.15,4,2,3,"TWIST1_CDH1_2_1"
76,23.4833333333333,2,1.33333333333333,2,"TWIST1_FOXC2_1_0"
76,23.4833333333333,3,1.66666666666667,3,"TWIST1_FOXC2_1_2"
76,23.4833333333333,2,1.33333333333333,2,"TWIST1_SNAI1_1_0"
76,23.4833333333333,3,1.66666666666667,3,"TWIST1_SNAI1_1_2"
75,23.3166666666667,2,1.33333333333333,2,"TWIST1_SNAI2_1_0"
75,23.3166666666667,4,1.83333333333333,3,"TWIST1_SNAI2_1_2"
76,23.4833333333333,2,1.33333333333333,2,"TWIST1_TCF3_1_0"
76,23.4833333333333,3,1.66666666666667,3,"TWIST1_TCF3_1_2"
76,23.4833333333333,2,1.33333333333333,2,"TWIST1_VIM_1_0"
76,23.4833333333333,3,1.66666666666667,3,"TWIST1_VIM_1_2"
76,23.3833333333333,2,1.33333333333333,2,"TWIST1_ZEB1_1_0"
74,22.9833333333333,5,2.16666666666667,3,"TWIST1_ZEB1_1_2"
76,23.2333333333333,2,1.33333333333333,2,"TWIST1_ZEB2_1_0"
71,21.8166666666667,8,3.33333333333333,3,"TWIST1_ZEB2_1_2"
76,23.4833333333333,2,1.33333333333333,2,"TWIST2_CDH1_2_0"
76,23.4833333333333,3,1.66666666666667,2,"TWIST2_CDH1_2_1"
76,23.4833333333333,2,1.33333333333333,2,"TWIST2_SNAI1_1_0"
76,23.4833333333333,3,1.66666666666667,3,"TWIST2_SNAI1_1_2"
76,23.4833333333333,2,1.33333333333333,2,"TWIST2_SNAI2_1_0"
76,23.4833333333333,3,1.66666666666667,3,"TWIST2_SNAI2_1_2"
76,23.4833333333333,2,1.33333333333333,2,"TWIST2_TWIST1_1_0"
76,23.4833333333333,3,1.66666666666667,3,"TWIST2_TWIST1_1_2"
76,23.3,2,1.33333333333333,2,"TWIST2_ZEB1_1_0"
74,22.9,5,2.25,3,"TWIST2_ZEB1_1_2"
76,23.9,2,1.33333333333333,2,"TWIST2_ZEB2_1_0"
73,22.5666666666667,6,2.58333333333333,3,"TWIST2_ZEB2_1_2"
77,23.8166666666667,2,1.33333333333333,2,"wild"
76,23.4,2,1.33333333333333,2,"ZEB1_CDH1_2_0"
74,23.0666666666667,5,2.08333333333333,3,"ZEB1_CDH1_2_1"
76,23.5666666666667,2,1.33333333333333,2,"ZEB1_miR-141_2_0"
76,23.5666666666667,3,1.58333333333333,3,"ZEB1_miR-141_2_1"
75,23.3166666666667,2,1.33333333333333,2,"ZEB1_miR-200a_2_0"
75,23.3166666666667,4,1.83333333333333,3,"ZEB1_miR-200a_2_1"
73,22.8166666666667,2,1.33333333333333,2,"ZEB1_miR-200b_2_0"
73,22.8166666666667,6,2.33333333333333,3,"ZEB1_miR-200b_2_1"
75,23.3166666666667,2,1.33333333333333,2,"ZEB1_miR-200c_2_0"
75,23.3166666666667,4,1.83333333333333,3,"ZEB1_miR-200c_2_1"
66,20.95,2,1.33333333333333,2,"ZEB1_miR-34a_2_0"
66,20.95,13,4.2,3,"ZEB1_miR-34a_2_1"
76,23.4,2,1.33333333333333,2,"ZEB1_VIM_1_0"
74,23.0666666666667,5,2.08333333333333,3,"ZEB1_VIM_1_2"
76,22.8166666666667,2,1.33333333333333,2,"ZEB1_ZEB1_1_0"
76,22.8166666666667,3,2.33333333333333,3,"ZEB1_ZEB1_1_2"
76,23.5666666666667,2,1.2,2,"ZEB2_CDH1_2_0"
73,22.65,6,2.5,2,"ZEB2_CDH1_2_1"
74,23.0666666666667,2,1.33333333333333,2,"ZEB2_miR-200a_2_0"
74,23.0666666666667,5,2.08333333333333,3,"ZEB2_miR-200a_2_1"
74,23.0666666666667,2,1.33333333333333,2,"ZEB2_miR-200b_2_0"
74,23.0666666666667,5,2.08333333333333,3,"ZEB2_miR-200b_2_1"
74,23.0666666666667,2,1.33333333333333,2,"ZEB2_miR-200c_2_0"
74,23.0666666666667,5,2.08333333333333,3,"ZEB2_miR-200c_2_1"
76,23.5666666666667,2,1.33333333333333,2,"ZEB2_VIM_1_0"
74,22.9,5,2.25,3,"ZEB2_VIM_1_2"
76,22.8166666666667,2,1.33333333333333,2,"ZEB2_ZEB2_1_0"
76,22.8166666666667,3,2.33333333333333,3,"ZEB2_ZEB2_1_2"
