"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.896055762326663,-1,-1,-1,-1,-0.896055762326663,-1,-1,-1,-0.907076634547738,-0.902663151084881,1,0.907076634547738,0.896055762326663,0.913681715910489,0.896055762326663,0.0562784437157864,0.218335800417089,0.971361813187271,0.0155972221162755
"FOXC2",-1,1,0.896055762326663,1,1,1,1,0.896055762326663,1,1,1,0.907076634547738,0.902663151084881,-1,-0.907076634547738,-0.896055762326663,-0.913681715910489,-0.896055762326663,-0.0562784437157864,-0.218335800417089,-0.971361813187271,-0.0155972221162755
"GSC",-0.896055762326663,0.896055762326663,1,0.896055762326663,0.896055762326663,0.896055762326663,0.896055762326663,1,0.896055762326663,0.896055762326663,0.896055762326663,0.988985727418051,0.993391567458254,-0.896055762326663,-0.988985727418051,-1,-0.98237481040076,-1,-0.153015505868297,-0.180903957605695,-0.924692447477369,-0.0466205419329474
"KLF8",-1,1,0.896055762326663,1,1,1,1,0.896055762326663,1,1,1,0.907076634547738,0.902663151084881,-1,-0.907076634547738,-0.896055762326663,-0.913681715910489,-0.896055762326663,-0.0562784437157864,-0.218335800417089,-0.971361813187271,-0.0155972221162755
"SNAI1",-1,1,0.896055762326663,1,1,1,1,0.896055762326663,1,1,1,0.907076634547738,0.902663151084881,-1,-0.907076634547738,-0.896055762326663,-0.913681715910489,-0.896055762326663,-0.0562784437157864,-0.218335800417089,-0.971361813187271,-0.0155972221162755
"SNAI2",-1,1,0.896055762326663,1,1,1,1,0.896055762326663,1,1,1,0.907076634547738,0.902663151084881,-1,-0.907076634547738,-0.896055762326663,-0.913681715910489,-0.896055762326663,-0.0562784437157864,-0.218335800417089,-0.971361813187271,-0.0155972221162755
"TCF3",-1,1,0.896055762326663,1,1,1,1,0.896055762326663,1,1,1,0.907076634547738,0.902663151084881,-1,-0.907076634547738,-0.896055762326663,-0.913681715910489,-0.896055762326663,-0.0562784437157864,-0.218335800417089,-0.971361813187271,-0.0155972221162755
"TGF-beta",-0.896055762326663,0.896055762326663,1,0.896055762326663,0.896055762326663,0.896055762326663,0.896055762326663,1,0.896055762326663,0.896055762326663,0.896055762326663,0.988985727418051,0.993391567458254,-0.896055762326663,-0.988985727418051,-1,-0.98237481040076,-1,-0.153015505868297,-0.180903957605695,-0.924692447477369,-0.0466205419329474
"TWIST1",-1,1,0.896055762326663,1,1,1,1,0.896055762326663,1,1,1,0.907076634547738,0.902663151084881,-1,-0.907076634547738,-0.896055762326663,-0.913681715910489,-0.896055762326663,-0.0562784437157864,-0.218335800417089,-0.971361813187271,-0.0155972221162755
"TWIST2",-1,1,0.896055762326663,1,1,1,1,0.896055762326663,1,1,1,0.907076634547738,0.902663151084881,-1,-0.907076634547738,-0.896055762326663,-0.913681715910489,-0.896055762326663,-0.0562784437157864,-0.218335800417089,-0.971361813187271,-0.0155972221162755
