"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.896642478375456,1,-1,-1,-1,-0.896642478375456,-1,-1,-1,-0.907661560256686,-0.905456329517779,1,0.907661560256686,0.896642478375456,0.916472801037799,0.896642478375456,0.0549748603024171,0.220000123623869,0.969754538563897,0.0161456637589499
"FOXC2",-1,1,0.896642478375456,-1,1,1,1,0.896642478375456,1,1,1,0.907661560256685,0.905456329517779,-1,-0.907661560256685,-0.896642478375456,-0.916472801037799,-0.896642478375456,-0.0549748603024171,-0.220000123623869,-0.969754538563897,-0.0161456637589499
"GSC",-0.896642478375456,0.896642478375456,1,-0.896642478375456,0.896642478375456,0.896642478375456,0.896642478375456,1,0.896642478375456,0.896642478375456,0.896642478375456,0.988984914389234,0.991187771233422,-0.896642478375456,-0.988984914389234,-1,-0.980169816983597,-1,-0.152722798900591,-0.179938232908963,-0.926889399005984,-0.0457907623115936
"KLF8",1,-1,-0.896642478375456,1,-1,-1,-1,-0.896642478375456,-1,-1,-1,-0.907661560256686,-0.905456329517779,1,0.907661560256686,0.896642478375456,0.916472801037799,0.896642478375456,0.0549748603024171,0.220000123623869,0.969754538563897,0.0161456637589499
"SNAI1",-1,1,0.896642478375456,-1,1,1,1,0.896642478375456,1,1,1,0.907661560256685,0.905456329517779,-1,-0.907661560256685,-0.896642478375456,-0.916472801037799,-0.896642478375456,-0.0549748603024171,-0.220000123623869,-0.969754538563897,-0.0161456637589499
"SNAI2",-1,1,0.896642478375456,-1,1,1,1,0.896642478375456,1,1,1,0.907661560256685,0.905456329517779,-1,-0.907661560256685,-0.896642478375456,-0.916472801037799,-0.896642478375456,-0.0549748603024171,-0.220000123623869,-0.969754538563897,-0.0161456637589499
"TCF3",-1,1,0.896642478375456,-1,1,1,1,0.896642478375456,1,1,1,0.907661560256685,0.905456329517779,-1,-0.907661560256685,-0.896642478375456,-0.916472801037799,-0.896642478375456,-0.0549748603024171,-0.220000123623869,-0.969754538563897,-0.0161456637589499
"TGF-beta",-0.896642478375456,0.896642478375456,1,-0.896642478375456,0.896642478375456,0.896642478375456,0.896642478375456,1,0.896642478375456,0.896642478375456,0.896642478375456,0.988984914389234,0.991187771233422,-0.896642478375456,-0.988984914389234,-1,-0.980169816983597,-1,-0.152722798900591,-0.179938232908963,-0.926889399005984,-0.0457907623115936
"TWIST1",-1,1,0.896642478375456,-1,1,1,1,0.896642478375456,1,1,1,0.907661560256685,0.905456329517779,-1,-0.907661560256685,-0.896642478375456,-0.916472801037799,-0.896642478375456,-0.0549748603024171,-0.220000123623869,-0.969754538563897,-0.0161456637589499
"TWIST2",-1,1,0.896642478375456,-1,1,1,1,0.896642478375456,1,1,1,0.907661560256685,0.905456329517779,-1,-0.907661560256685,-0.896642478375456,-0.916472801037799,-0.896642478375456,-0.0549748603024171,-0.220000123623869,-0.969754538563897,-0.0161456637589499
