"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.89307238173413,-1,-1,-1,-1,-0.89307238173413,-1,-1,-1,-0.905888597604924,-0.90108372044876,1,0.905888597604924,0.89307238173413,0.913900215338669,0.89307238173413,0.0504613827401428,0.215453428914653,0.971167258784312,0.0104500097156779
"FOXC2",-1,1,0.89307238173413,1,1,1,1,0.89307238173413,1,1,1,0.905888597604924,0.90108372044876,-1,-0.905888597604924,-0.89307238173413,-0.913900215338669,-0.89307238173413,-0.0504613827401428,-0.215453428914653,-0.971167258784312,-0.0104500097156779
"GSC",-0.89307238173413,0.89307238173413,1,0.89307238173413,0.89307238173413,0.89307238173413,0.89307238173413,1,0.89307238173413,0.89307238173413,0.89307238173413,0.987184682726044,0.991990699922737,-0.89307238173413,-0.987184682726044,-1,-0.979175710869225,-1,-0.151382090408932,-0.174607039123875,-0.921906251880871,-0.047677913379477
"KLF8",-1,1,0.89307238173413,1,1,1,1,0.89307238173413,1,1,1,0.905888597604924,0.90108372044876,-1,-0.905888597604924,-0.89307238173413,-0.913900215338669,-0.89307238173413,-0.0504613827401428,-0.215453428914653,-0.971167258784312,-0.0104500097156779
"SNAI1",-1,1,0.89307238173413,1,1,1,1,0.89307238173413,1,1,1,0.905888597604924,0.90108372044876,-1,-0.905888597604924,-0.89307238173413,-0.913900215338669,-0.89307238173413,-0.0504613827401428,-0.215453428914653,-0.971167258784312,-0.0104500097156779
"SNAI2",-1,1,0.89307238173413,1,1,1,1,0.89307238173413,1,1,1,0.905888597604924,0.90108372044876,-1,-0.905888597604924,-0.89307238173413,-0.913900215338669,-0.89307238173413,-0.0504613827401428,-0.215453428914653,-0.971167258784312,-0.0104500097156779
"TCF3",-1,1,0.89307238173413,1,1,1,1,0.89307238173413,1,1,1,0.905888597604924,0.90108372044876,-1,-0.905888597604924,-0.89307238173413,-0.913900215338669,-0.89307238173413,-0.0504613827401428,-0.215453428914653,-0.971167258784312,-0.0104500097156779
"TGF-beta",-0.89307238173413,0.89307238173413,1,0.89307238173413,0.89307238173413,0.89307238173413,0.89307238173413,1,0.89307238173413,0.89307238173413,0.89307238173413,0.987184682726044,0.991990699922737,-0.89307238173413,-0.987184682726044,-1,-0.979175710869225,-1,-0.151382090408932,-0.174607039123875,-0.921906251880871,-0.047677913379477
"TWIST1",-1,1,0.89307238173413,1,1,1,1,0.89307238173413,1,1,1,0.905888597604924,0.90108372044876,-1,-0.905888597604924,-0.89307238173413,-0.913900215338669,-0.89307238173413,-0.0504613827401428,-0.215453428914653,-0.971167258784312,-0.0104500097156779
"TWIST2",-1,1,0.89307238173413,1,1,1,1,0.89307238173413,1,1,1,0.905888597604924,0.90108372044876,-1,-0.905888597604924,-0.89307238173413,-0.913900215338669,-0.89307238173413,-0.0504613827401428,-0.215453428914653,-0.971167258784312,-0.0104500097156779
"VIM",-1,1,0.89307238173413,1,1,1,1,0.89307238173413,1,1,1,0.905888597604924,0.90108372044876,-1,-0.905888597604924,-0.89307238173413,-0.913900215338669,-0.89307238173413,-0.0504613827401428,-0.215453428914653,-0.971167258784312,-0.0104500097156779
