"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.908811345666535,-1,-1,-0.999599146055366,-1,-0.908811345666535,-1,-0.996191911741633,-1,-0.905003947503027,-0.913822623761517,1,0.905003947503027,0.905404796423867,0.913421774840676,0.905003947503027,0.04774375159557,0.229209341723048,0.96492557050982,0.0133498338715963
"FOXC2",-1,1,0.908811345666535,1,1,0.999599146055366,1,0.908811345666535,1,0.996191911741633,1,0.905003947503027,0.913822623761517,-1,-0.905003947503027,-0.905404796423867,-0.913421774840676,-0.905003947503027,-0.04774375159557,-0.229209341723048,-0.96492557050982,-0.0133498338715963
"GSC",-0.908811345666535,0.908811345666535,1,0.908811345666535,0.908811345666535,0.908410496552475,0.908811345666535,1,0.908811345666535,0.905002799648434,0.908811345666535,0.996192001226388,0.994989468955406,-0.908811345666535,-0.996192001226388,-0.996592845316715,-0.994588624865078,-0.996192001226388,-0.129753305350953,-0.18209477457054,-0.936268082778588,-0.0355848813986835
"KLF8",-1,1,0.908811345666535,1,1,0.999599146055366,1,0.908811345666535,1,0.996191911741633,1,0.905003947503027,0.913822623761517,-1,-0.905003947503027,-0.905404796423867,-0.913421774840676,-0.905003947503027,-0.04774375159557,-0.229209341723048,-0.96492557050982,-0.0133498338715963
"SNAI1",-1,1,0.908811345666535,1,1,0.999599146055366,1,0.908811345666535,1,0.996191911741633,1,0.905003947503027,0.913822623761517,-1,-0.905003947503027,-0.905404796423867,-0.913421774840676,-0.905003947503027,-0.04774375159557,-0.229209341723048,-0.96492557050982,-0.0133498338715963
"SNAI2",-0.999599146055366,0.999599146055366,0.908410496552475,0.999599146055366,0.999599146055366,1,0.999599146055366,0.908410496552475,0.999599146055366,0.996592765251508,0.999599146055366,0.905404796423867,0.913421774840676,-0.999599146055366,-0.905404796423867,-0.905003947503027,-0.913822623761517,-0.905404796423867,-0.0481446233665313,-0.229610192962539,-0.965326423198487,-0.0129489829541428
"TCF3",-1,1,0.908811345666535,1,1,0.999599146055366,1,0.908811345666535,1,0.996191911741633,1,0.905003947503027,0.913822623761517,-1,-0.905003947503027,-0.905404796423867,-0.913421774840676,-0.905003947503027,-0.04774375159557,-0.229209341723048,-0.96492557050982,-0.0133498338715963
"TGF-beta",-0.908811345666535,0.908811345666535,1,0.908811345666535,0.908811345666535,0.908410496552475,0.908811345666535,1,0.908811345666535,0.905002799648434,0.908811345666535,0.996192001226388,0.994989468955406,-0.908811345666535,-0.996192001226388,-0.996592845316715,-0.994588624865078,-0.996192001226388,-0.129753305350953,-0.18209477457054,-0.936268082778588,-0.0355848813986835
"TWIST1",-1,1,0.908811345666535,1,1,0.999599146055366,1,0.908811345666535,1,0.996191911741633,1,0.905003947503027,0.913822623761517,-1,-0.905003947503027,-0.905404796423867,-0.913421774840676,-0.905003947503027,-0.04774375159557,-0.229209341723048,-0.96492557050982,-0.0133498338715963
"TWIST2",-0.996191911741633,0.996191911741633,0.905002799648434,0.996191911741633,0.996191911741633,0.996592765251508,0.996191911741633,0.905002799648434,0.996191911741633,1,0.996191911741633,0.908811488516151,0.910014033974413,-0.996191911741633,-0.908811488516151,-0.908410640030064,-0.9104148824605,-0.908811488516151,-0.0515541668537298,-0.226201888617879,-0.968733604536279,-0.011545208917094
