"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.895484806809055,-1,-1,-1,-1,-0.895484806809055,-1,-1,-1,-0.992992461172425,-0.895484806809055,1,-0.992992461172425,0.90089143282921,0.992992461172425,0.900290094509619,0.0435534807211557,0.231351393767712,0.992992461172425,0.0195115883141955
"FOXC2",-1,1,0.895484806809055,1,1,1,1,0.895484806809055,1,1,1,0.992992461172425,0.895484806809055,-1,0.992992461172425,-0.90089143282921,-0.992992461172425,-0.900290094509619,-0.0435534807211557,-0.231351393767712,-0.992992461172425,-0.0195115883141955
"GSC",-0.895484806809055,0.895484806809055,1,0.895484806809055,0.895484806809055,0.895484806809055,0.895484806809055,1,0.895484806809055,0.895484806809055,0.895484806809055,0.902493027153652,1,-0.895484806809055,0.902493027153652,-0.994594522004987,-0.902493027153652,-0.995194780251807,-0.120840541240296,-0.260981666637184,-0.902493027153652,-0.100800340301415
"KLF8",-1,1,0.895484806809055,1,1,1,1,0.895484806809055,1,1,1,0.992992461172425,0.895484806809055,-1,0.992992461172425,-0.90089143282921,-0.992992461172425,-0.900290094509619,-0.0435534807211557,-0.231351393767712,-0.992992461172425,-0.0195115883141955
"SNAI1",-1,1,0.895484806809055,1,1,1,1,0.895484806809055,1,1,1,0.992992461172425,0.895484806809055,-1,0.992992461172425,-0.90089143282921,-0.992992461172425,-0.900290094509619,-0.0435534807211557,-0.231351393767712,-0.992992461172425,-0.0195115883141955
"SNAI2",-1,1,0.895484806809055,1,1,1,1,0.895484806809055,1,1,1,0.992992461172425,0.895484806809055,-1,0.992992461172425,-0.90089143282921,-0.992992461172425,-0.900290094509619,-0.0435534807211557,-0.231351393767712,-0.992992461172425,-0.0195115883141955
"TCF3",-1,1,0.895484806809055,1,1,1,1,0.895484806809055,1,1,1,0.992992461172425,0.895484806809055,-1,0.992992461172425,-0.90089143282921,-0.992992461172425,-0.900290094509619,-0.0435534807211557,-0.231351393767712,-0.992992461172425,-0.0195115883141955
"TGF-beta",-0.895484806809055,0.895484806809055,1,0.895484806809055,0.895484806809055,0.895484806809055,0.895484806809055,1,0.895484806809055,0.895484806809055,0.895484806809055,0.902493027153652,1,-0.895484806809055,0.902493027153652,-0.994594522004987,-0.902493027153652,-0.995194780251807,-0.120840541240296,-0.260981666637184,-0.902493027153652,-0.100800340301415
"TWIST1",-1,1,0.895484806809055,1,1,1,1,0.895484806809055,1,1,1,0.992992461172425,0.895484806809055,-1,0.992992461172425,-0.90089143282921,-0.992992461172425,-0.900290094509619,-0.0435534807211557,-0.231351393767712,-0.992992461172425,-0.0195115883141955
"TWIST2",-1,1,0.895484806809055,1,1,1,1,0.895484806809055,1,1,1,0.992992461172425,0.895484806809055,-1,0.992992461172425,-0.90089143282921,-0.992992461172425,-0.900290094509619,-0.0435534807211557,-0.231351393767712,-0.992992461172425,-0.0195115883141955
"VIM",-1,1,0.895484806809055,1,1,1,1,0.895484806809055,1,1,1,0.992992461172425,0.895484806809055,-1,0.992992461172425,-0.90089143282921,-0.992992461172425,-0.900290094509619,-0.0435534807211557,-0.231351393767712,-0.992992461172425,-0.0195115883141955
"ZEB1",-0.992992461172425,0.992992461172425,0.902493027153652,0.992992461172425,0.992992461172425,0.992992461172425,0.992992461172425,0.902493027153652,0.992992461172425,0.992992461172425,0.992992461172425,1,0.902493027153652,-0.992992461172425,1,-0.907900267455882,-1,-0.907298066080995,-0.0505590989930202,-0.224349230927288,-1,-0.026523601974467
"ZEB2",-0.895484806809055,0.895484806809055,1,0.895484806809055,0.895484806809055,0.895484806809055,0.895484806809055,1,0.895484806809055,0.895484806809055,0.895484806809055,0.902493027153652,1,-0.895484806809055,0.902493027153652,-0.994594522004987,-0.902493027153652,-0.995194780251807,-0.120840541240296,-0.260981666637184,-0.902493027153652,-0.100800340301415
"miR-101",1,-1,-0.895484806809055,-1,-1,-1,-1,-0.895484806809055,-1,-1,-1,-0.992992461172425,-0.895484806809055,1,-0.992992461172425,0.90089143282921,0.992992461172425,0.900290094509619,0.0435534807211557,0.231351393767712,0.992992461172425,0.0195115883141955
"miR-141",-0.992992461172425,0.992992461172425,0.902493027153652,0.992992461172425,0.992992461172425,0.992992461172425,0.992992461172425,0.902493027153652,0.992992461172425,0.992992461172425,0.992992461172425,1,0.902493027153652,-0.992992461172425,1,-0.907900267455882,-1,-0.907298066080995,-0.0505590989930202,-0.224349230927288,-1,-0.026523601974467
"miR-200a",0.90089143282921,-0.90089143282921,-0.994594522004987,-0.90089143282921,-0.90089143282921,-0.90089143282921,-0.90089143282921,-0.994594522004987,-0.90089143282921,-0.90089143282921,-0.90089143282921,-0.907900267455882,-0.994594522004987,0.90089143282921,-0.907900267455882,1,0.907900267455882,0.989789695267839,0.115438337139555,0.255565925877435,0.907900267455882,0.0953875690571393
"miR-200b",0.992992461172425,-0.992992461172425,-0.902493027153652,-0.992992461172425,-0.992992461172425,-0.992992461172425,-0.992992461172425,-0.902493027153652,-0.992992461172425,-0.992992461172425,-0.992992461172425,-1,-0.902493027153652,0.992992461172425,-1,0.907900267455882,1,0.907298066080995,0.0505590989930203,0.224349230927288,1,0.026523601974467
"miR-200c",0.900290094509619,-0.900290094509619,-0.995194780251807,-0.900290094509619,-0.900290094509619,-0.900290094509619,-0.900290094509619,-0.995194780251807,-0.900290094509619,-0.900290094509619,-0.900290094509619,-0.907298066080995,-0.995194780251807,0.900290094509619,-0.907298066080995,0.989789695267839,0.907298066080995,1,0.116033735062351,0.256180001007276,0.907298066080995,0.0959976318787061
"miR-205",0.0435534807211557,-0.0435534807211557,-0.120840541240296,-0.0435534807211557,-0.0435534807211557,-0.0435534807211557,-0.0435534807211557,-0.120840541240296,-0.0435534807211557,-0.0435534807211557,-0.0435534807211557,-0.0505590989930202,-0.120840541240296,0.0435534807211557,-0.0505590989930202,0.115438337139555,0.0505590989930203,0.116033735062351,1,0.00774435064332031,0.0505590989930203,-0.00508156538720576
"miR-30c",0.231351393767712,-0.231351393767712,-0.260981666637184,-0.231351393767712,-0.231351393767712,-0.231351393767712,-0.231351393767712,-0.260981666637184,-0.231351393767712,-0.231351393767712,-0.231351393767712,-0.224349230927288,-0.260981666637184,0.231351393767712,-0.224349230927288,0.255565925877435,0.224349230927288,0.256180001007276,0.00774435064332031,1,0.224349230927288,0.00603732646769536
"miR-34a",0.992992461172425,-0.992992461172425,-0.902493027153652,-0.992992461172425,-0.992992461172425,-0.992992461172425,-0.992992461172425,-0.902493027153652,-0.992992461172425,-0.992992461172425,-0.992992461172425,-1,-0.902493027153652,0.992992461172425,-1,0.907900267455882,1,0.907298066080995,0.0505590989930203,0.224349230927288,1,0.026523601974467
"miR-9",0.0195115883141955,-0.0195115883141955,-0.100800340301415,-0.0195115883141955,-0.0195115883141955,-0.0195115883141955,-0.0195115883141955,-0.100800340301415,-0.0195115883141955,-0.0195115883141955,-0.0195115883141955,-0.026523601974467,-0.100800340301415,0.0195115883141955,-0.026523601974467,0.0953875690571393,0.026523601974467,0.0959976318787061,-0.00508156538720576,0.00603732646769536,0.026523601974467,1
