"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.871793635252804,-1,-1,-1,-1,-0.871793635252804,-1,-1,-1,-0.883212806545987,-0.879806613309224,1,0.883212806545987,0.871793635252804,0.89122588266994,0.871793635252804,0.0626205604516112,0.23748170450573,0.957133865479082,0.0132671546503527
"FOXC2",-1,1,0.871793635252804,1,1,1,1,0.871793635252804,1,1,1,0.883212806545987,0.879806613309224,-1,-0.883212806545987,-0.871793635252804,-0.89122588266994,-0.871793635252804,-0.0626205604516112,-0.23748170450573,-0.957133865479082,-0.0132671546503527
"GSC",-0.871793635252804,0.871793635252804,1,0.871793635252804,0.871793635252804,0.871793635252804,0.871793635252804,1,0.871793635252804,0.871793635252804,0.871793635252804,0.988581668411226,0.991986881759037,-0.871793635252804,-0.988581668411226,-1,-0.980568452101014,-1,-0.177205375328823,-0.187008723664435,-0.91465974951507,-0.0481140428708258
"KLF8",-1,1,0.871793635252804,1,1,1,1,0.871793635252804,1,1,1,0.883212806545987,0.879806613309224,-1,-0.883212806545987,-0.871793635252804,-0.89122588266994,-0.871793635252804,-0.0626205604516112,-0.23748170450573,-0.957133865479082,-0.0132671546503527
"SNAI1",-1,1,0.871793635252804,1,1,1,1,0.871793635252804,1,1,1,0.883212806545987,0.879806613309224,-1,-0.883212806545987,-0.871793635252804,-0.89122588266994,-0.871793635252804,-0.0626205604516112,-0.23748170450573,-0.957133865479082,-0.0132671546503527
"SNAI2",-1,1,0.871793635252804,1,1,1,1,0.871793635252804,1,1,1,0.883212806545987,0.879806613309224,-1,-0.883212806545987,-0.871793635252804,-0.89122588266994,-0.871793635252804,-0.0626205604516112,-0.23748170450573,-0.957133865479082,-0.0132671546503527
"TCF3",-1,1,0.871793635252804,1,1,1,1,0.871793635252804,1,1,1,0.883212806545987,0.879806613309224,-1,-0.883212806545987,-0.871793635252804,-0.89122588266994,-0.871793635252804,-0.0626205604516112,-0.23748170450573,-0.957133865479082,-0.0132671546503527
"TGF-beta",-0.871793635252804,0.871793635252804,1,0.871793635252804,0.871793635252804,0.871793635252804,0.871793635252804,1,0.871793635252804,0.871793635252804,0.871793635252804,0.988581668411226,0.991986881759037,-0.871793635252804,-0.988581668411226,-1,-0.980568452101014,-1,-0.177205375328823,-0.187008723664435,-0.91465974951507,-0.0481140428708258
"TWIST1",-1,1,0.871793635252804,1,1,1,1,0.871793635252804,1,1,1,0.883212806545987,0.879806613309224,-1,-0.883212806545987,-0.871793635252804,-0.89122588266994,-0.871793635252804,-0.0626205604516112,-0.23748170450573,-0.957133865479082,-0.0132671546503527
"TWIST2",-1,1,0.871793635252804,1,1,1,1,0.871793635252804,1,1,1,0.883212806545987,0.879806613309224,-1,-0.883212806545987,-0.871793635252804,-0.89122588266994,-0.871793635252804,-0.0626205604516112,-0.23748170450573,-0.957133865479082,-0.0132671546503527
