"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.90004998238005,-1,-1,-1,-1,-0.90004998238005,-1,-1,-1,-0.909264627937697,-0.907464361594679,1,0.909264627937697,0.90004998238005,0.916679491905775,0.90004998238005,0.0569581815164949,0.213831926437362,0.969955315552125,0.0245327043285062
"FOXC2",-1,1,0.90004998238005,1,1,1,1,0.90004998238005,1,1,1,0.909264627937697,0.907464361594679,-1,-0.909264627937697,-0.90004998238005,-0.916679491905775,-0.90004998238005,-0.0569581815164948,-0.213831926437362,-0.969955315552124,-0.0245327043285062
"GSC",-0.90004998238005,0.90004998238005,1,0.90004998238005,0.90004998238005,0.90004998238005,0.90004998238005,1,0.90004998238005,0.90004998238005,0.90004998238005,0.990786210252706,0.992589838551778,-0.90004998238005,-0.990786210252706,-1,-0.983376631279757,-1,-0.149309859611564,-0.171964699414004,-0.930094688092394,-0.0503729935327892
"KLF8",-1,1,0.90004998238005,1,1,1,1,0.90004998238005,1,1,1,0.909264627937697,0.907464361594679,-1,-0.909264627937697,-0.90004998238005,-0.916679491905775,-0.90004998238005,-0.0569581815164948,-0.213831926437362,-0.969955315552124,-0.0245327043285062
"SNAI1",-1,1,0.90004998238005,1,1,1,1,0.90004998238005,1,1,1,0.909264627937697,0.907464361594679,-1,-0.909264627937697,-0.90004998238005,-0.916679491905775,-0.90004998238005,-0.0569581815164948,-0.213831926437362,-0.969955315552124,-0.0245327043285062
"SNAI2",-1,1,0.90004998238005,1,1,1,1,0.90004998238005,1,1,1,0.909264627937697,0.907464361594679,-1,-0.909264627937697,-0.90004998238005,-0.916679491905775,-0.90004998238005,-0.0569581815164948,-0.213831926437362,-0.969955315552124,-0.0245327043285062
"TCF3",-1,1,0.90004998238005,1,1,1,1,0.90004998238005,1,1,1,0.909264627937697,0.907464361594679,-1,-0.909264627937697,-0.90004998238005,-0.916679491905775,-0.90004998238005,-0.0569581815164948,-0.213831926437362,-0.969955315552124,-0.0245327043285062
"TGF-beta",-0.90004998238005,0.90004998238005,1,0.90004998238005,0.90004998238005,0.90004998238005,0.90004998238005,1,0.90004998238005,0.90004998238005,0.90004998238005,0.990786210252706,0.992589838551778,-0.90004998238005,-0.990786210252706,-1,-0.983376631279757,-1,-0.149309859611564,-0.171964699414004,-0.930094688092394,-0.0503729935327892
"TWIST1",-1,1,0.90004998238005,1,1,1,1,0.90004998238005,1,1,1,0.909264627937697,0.907464361594679,-1,-0.909264627937697,-0.90004998238005,-0.916679491905775,-0.90004998238005,-0.0569581815164948,-0.213831926437362,-0.969955315552124,-0.0245327043285062
"TWIST2",-1,1,0.90004998238005,1,1,1,1,0.90004998238005,1,1,1,0.909264627937697,0.907464361594679,-1,-0.909264627937697,-0.90004998238005,-0.916679491905775,-0.90004998238005,-0.0569581815164948,-0.213831926437362,-0.969955315552124,-0.0245327043285062
"VIM",-1,1,0.90004998238005,1,1,1,1,0.90004998238005,1,1,1,0.909264627937697,0.907464361594679,-1,-0.909264627937697,-0.90004998238005,-0.916679491905775,-0.90004998238005,-0.0569581815164948,-0.213831926437362,-0.969955315552124,-0.0245327043285062
"ZEB1",-0.909264627937697,0.909264627937697,0.990786210252706,0.909264627937697,0.909264627937697,0.909264627937697,0.909264627937697,0.990786210252706,0.909264627937697,0.909264627937697,0.909264627937697,1,0.983375517243282,-0.909264627937697,-1,-0.990786210252706,-0.992589848064074,-0.990786210252706,-0.140098629906452,-0.162749752406592,-0.939308787876242,-0.0411595416744194
