"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.894808058969348,-1,-1,-0.999398843046074,-1,-0.894808058969348,-1,-0.997596031585221,-1,-0.907226002865349,-0.900818267797419,1,0.907226002865349,0.892598942256602,0.915044243980248,0.892798526400965,0.0548003615511706,0.226316720695703,0.96753636804331,0.031468218953952
"FOXC2",-1,1,0.894808058969348,1,1,0.999398843046074,1,0.894808058969348,1,0.997596031585221,1,0.907226002865349,0.900818267797419,-1,-0.907226002865349,-0.892598942256602,-0.915044243980248,-0.892798526400965,-0.0548003615511706,-0.226316720695703,-0.96753636804331,-0.031468218953952
"GSC",-0.894808058969348,0.894808058969348,1,0.894808058969348,0.894808058969348,0.894208344022948,0.894808058969348,1,0.894808058969348,0.892412766814645,0.894808058969348,0.982765378846913,0.993987458469448,-0.894808058969348,-0.982765378846913,-0.997795892141028,-0.978555659793601,-0.997996537459119,-0.152795973964928,-0.191645776415627,-0.922461444052398,-0.0624535679883678
"KLF8",-1,1,0.894808058969348,1,1,0.999398843046074,1,0.894808058969348,1,0.997596031585221,1,0.907226002865349,0.900818267797419,-1,-0.907226002865349,-0.892598942256602,-0.915044243980248,-0.892798526400965,-0.0548003615511706,-0.226316720695703,-0.96753636804331,-0.031468218953952
"SNAI1",-1,1,0.894808058969348,1,1,0.999398843046074,1,0.894808058969348,1,0.997596031585221,1,0.907226002865349,0.900818267797419,-1,-0.907226002865349,-0.892598942256602,-0.915044243980248,-0.892798526400965,-0.0548003615511706,-0.226316720695703,-0.96753636804331,-0.031468218953952
"SNAI2",-0.999398843046074,0.999398843046074,0.894208344022948,0.999398843046074,0.999398843046074,1,0.999398843046074,0.894208344022948,0.999398843046074,0.998196986282879,0.999398843046074,0.907828376319029,0.900218466753458,-0.999398843046074,-0.907828376319029,-0.892800654881133,-0.915646730703709,-0.89259939074026,-0.0554015777601683,-0.226918078780719,-0.968137696911694,-0.0308694357736172
"TCF3",-1,1,0.894808058969348,1,1,0.999398843046074,1,0.894808058969348,1,0.997596031585221,1,0.907226002865349,0.900818267797419,-1,-0.907226002865349,-0.892598942256602,-0.915044243980248,-0.892798526400965,-0.0548003615511706,-0.226316720695703,-0.96753636804331,-0.031468218953952
"TGF-beta",-0.894808058969348,0.894808058969348,1,0.894808058969348,0.894808058969348,0.894208344022948,0.894808058969348,1,0.894808058969348,0.892412766814645,0.894808058969348,0.982765378846913,0.993987458469448,-0.894808058969348,-0.982765378846913,-0.997795892141028,-0.978555659793601,-0.997996537459119,-0.152795973964928,-0.191645776415627,-0.922461444052398,-0.0624535679883678
"TWIST1",-1,1,0.894808058969348,1,1,0.999398843046074,1,0.894808058969348,1,0.997596031585221,1,0.907226002865349,0.900818267797419,-1,-0.907226002865349,-0.892598942256602,-0.915044243980248,-0.892798526400965,-0.0548003615511706,-0.226316720695703,-0.96753636804331,-0.031468218953952
"TWIST2",-0.997596031585221,0.997596031585221,0.892412766814645,0.997596031585221,0.997596031585221,0.998196986282879,0.997596031585221,0.892412766814645,0.997596031585221,1,0.997596031585221,0.909638357477145,0.898422455872295,-0.997596031585221,-0.909638357477145,-0.894611358215867,-0.913850023717536,-0.894409889889618,-0.0572053563337144,-0.225115723231507,-0.969942549262694,-0.0298795659756548
