states,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'1000000000000111111010',0.048466666666666665,0.0009104333522498435,0.06172839506172839,0.056433333333333335,0.0013299958228839986,0.06172839506172839,0.045599999999999995,0.0018832595855767383,0.06172839506172839
'1000000000000111111011',0.049433333333333336,0.0018785337071473827,0.06172839506172839,0.057433333333333336,0.0010208928554075712,0.06172839506172839,0.049266666666666674,0.0026562295750848708,0.06172839506172839
'1000000000000111110110',0.05873333333333333,0.0015797327481430375,0.04938271604938271,0.0677,0.001061445555206046,0.04938271604938271,0.05043333333333333,0.0011025223605694156,0.04938271604938271
'0111111111111000001001',0.056400000000000006,0.0015577761927397249,0.04938271604938271,0.06960000000000001,0.0016083117442419748,0.04938271604938271,0.049466666666666666,0.0015965240019770724,0.04938271604938271
'1000000000000111111110',0.07353333333333333,0.0017594190960528858,0.024691358024691357,0.06783333333333331,0.0018979521127315687,0.024691358024691357,0.0696,0.0011224972160321861,0.024691358024691357
'0111111111111000001100',0.04306666666666667,0.0011953614051360734,0.08641975308641975,0.0572,0.0011518101695447344,0.08641975308641975,0.033,0.002350886357667394,0.08641975308641975
'0111111111111000000100',0.050499999999999996,0.0012961481396815727,0.06172839506172839,0.0564,0.0007257180352359085,0.06172839506172839,0.049800000000000004,0.000778888096369861,0.06172839506172839
'0111111111111000000000',0.08346666666666668,0.0027956315128349007,0.024691358024691357,0.07026666666666666,0.003316959786042365,0.024691358024691357,0.08316666666666667,0.0027824849006278917,0.024691358024691357
'1000000000000111110011',0.03966666666666666,0.0005249338582674541,0.08641975308641975,0.0574,0.0011430952132988152,0.08641975308641975,0.03346666666666667,0.0014817407180595242,0.08641975308641975
'1000000000000111111111',0.07943333333333334,0.0011953614051360734,0.024691358024691357,0.0691,8.164965809276927e-5,0.024691358024691357,0.0842,8.164965809277494e-5,0.024691358024691357
'1000000000000111110111',0.06373333333333334,0.002389328124994326,0.04938271604938271,0.06833333333333333,0.0009392668535736956,0.04938271604938271,0.05963333333333334,0.0011440668201153665,0.04938271604938271
