"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-0.999197856290434,-0.971922422479092,-0.979945375006935,-0.979142697594998,-1,-0.999197856290434,-0.971922422479092,-0.999197856290434,-1,-0.999197856290434,-0.972122871997506,-0.971922422479092,0.979945375006935,0.972122871997506,0.971521139857445,0.972724967077934,0.971721761952705,0.107214323851396,0.216151700321721,0.979945375006935,0.0339821350483293
"FOXC2",-0.999197856290434,1,0.972724789367135,0.979143652854143,0.979945247570554,0.999197856290434,1,0.972724789367135,1,0.999197856290434,1,0.971320714752555,0.972724789367135,-0.979143652854143,-0.971320714752555,-0.972323347097539,-0.971923056998944,-0.972524049000768,-0.106413496954622,-0.215352919495686,-0.979143652854143,-0.0347839254365557
"GSC",-0.971922422479092,0.972724789367135,1,0.951867641017248,0.952669472073065,0.971922422479092,0.972724789367135,1,0.972724789367135,0.971922422479092,0.972724789367135,0.998596139527769,1,-0.951867641017248,-0.998596139527769,-0.999598971044868,-0.999197866742158,-0.99979946574199,-0.133685355826477,-0.188070982282319,-0.951867641017248,-0.0412022724586349
"KLF8",-0.979945375006935,0.979143652854143,0.951867641017248,1,0.999197871580827,0.979945375006935,0.979143652854143,0.951867641017248,0.979143652854143,0.979945375006935,0.979143652854143,0.953271616694229,0.951867641017248,-1,-0.953271616694229,-0.952268993409782,-0.952669757610823,-0.952068297739501,-0.102397179229587,-0.236196715162204,-1,-0.0287691732538435
"SNAI1",-0.979142697594998,0.979945247570554,0.952669472073065,0.999197871580827,1,0.979142697594998,0.979945247570554,0.952669472073065,0.979945247570554,0.979142697594998,0.979945247570554,0.952468942735347,0.952669472073065,-0.999197871580827,-0.952468942735347,-0.953070667369425,-0.951867326990076,-0.952870050231235,-0.101596294268181,-0.235397896666786,-0.999197871580827,-0.0295709240988315
"SNAI2",-1,0.999197856290434,0.971922422479092,0.979945375006935,0.979142697594998,1,0.999197856290434,0.971922422479092,0.999197856290434,1,0.999197856290434,0.972122871997506,0.971922422479092,-0.979945375006935,-0.972122871997506,-0.971521139857445,-0.972724967077934,-0.971721761952705,-0.107214323851396,-0.216151700321721,-0.979945375006935,-0.0339821350483293
"TCF3",-0.999197856290434,1,0.972724789367135,0.979143652854143,0.979945247570554,0.999197856290434,1,0.972724789367135,1,0.999197856290434,1,0.971320714752555,0.972724789367135,-0.979143652854143,-0.971320714752555,-0.972323347097539,-0.971923056998944,-0.972524049000768,-0.106413496954622,-0.215352919495686,-0.979143652854143,-0.0347839254365557
"TGF-beta",-0.971922422479092,0.972724789367135,1,0.951867641017248,0.952669472073065,0.971922422479092,0.972724789367135,1,0.972724789367135,0.971922422479092,0.972724789367135,0.998596139527769,1,-0.951867641017248,-0.998596139527769,-0.999598971044868,-0.999197866742158,-0.99979946574199,-0.133685355826477,-0.188070982282319,-0.951867641017248,-0.0412022724586349
"TWIST1",-0.999197856290434,1,0.972724789367135,0.979143652854143,0.979945247570554,0.999197856290434,1,0.972724789367135,1,0.999197856290434,1,0.971320714752555,0.972724789367135,-0.979143652854143,-0.971320714752555,-0.972323347097539,-0.971923056998944,-0.972524049000768,-0.106413496954622,-0.215352919495686,-0.979143652854143,-0.0347839254365557
"TWIST2",-1,0.999197856290434,0.971922422479092,0.979945375006935,0.979142697594998,1,0.999197856290434,0.971922422479092,0.999197856290434,1,0.999197856290434,0.972122871997506,0.971922422479092,-0.979945375006935,-0.972122871997506,-0.971521139857445,-0.972724967077934,-0.971721761952705,-0.107214323851396,-0.216151700321721,-0.979945375006935,-0.0339821350483293
