"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.862323955486562,-1,-1,-1,-1,-0.862323955486562,-1,-0.992373303190443,-1,-0.865332529643523,-0.904070274134505,1,0.865332529643523,0.860516930699426,0.914706859194036,0.861925670994337,0.0420337488932992,0.216055110176706,0.942199391102249,0.0105397440083635
"FOXC2",-1,1,0.862323955486562,1,1,1,1,0.862323955486562,1,0.992373303190444,1,0.865332529643523,0.904070274134505,-1,-0.865332529643523,-0.860516930699426,-0.914706859194036,-0.861925670994337,-0.0420337488932991,-0.216055110176706,-0.942199391102249,-0.0105397440083635
"GSC",-0.862323955486562,0.862323955486562,1,0.862323955486562,0.862323955486562,0.862323955486562,0.862323955486562,1,0.862323955486562,0.854698561756417,0.862323955486562,0.981736255142593,0.958253878100164,-0.862323955486562,-0.981736255142593,-0.993376837872912,-0.947616669476975,-0.993577837303378,-0.151634538508115,-0.149423388570136,-0.904868253693678,-0.0330151188950734
"KLF8",-1,1,0.862323955486562,1,1,1,1,0.862323955486562,1,0.992373303190444,1,0.865332529643523,0.904070274134505,-1,-0.865332529643523,-0.860516930699426,-0.914706859194036,-0.861925670994337,-0.0420337488932991,-0.216055110176706,-0.942199391102249,-0.0105397440083635
"SNAI1",-1,1,0.862323955486562,1,1,1,1,0.862323955486562,1,0.992373303190444,1,0.865332529643523,0.904070274134505,-1,-0.865332529643523,-0.860516930699426,-0.914706859194036,-0.861925670994337,-0.0420337488932991,-0.216055110176706,-0.942199391102249,-0.0105397440083635
"SNAI2",-1,1,0.862323955486562,1,1,1,1,0.862323955486562,1,0.992373303190444,1,0.865332529643523,0.904070274134505,-1,-0.865332529643523,-0.860516930699426,-0.914706859194036,-0.861925670994337,-0.0420337488932991,-0.216055110176706,-0.942199391102249,-0.0105397440083635
"TCF3",-1,1,0.862323955486562,1,1,1,1,0.862323955486562,1,0.992373303190444,1,0.865332529643523,0.904070274134505,-1,-0.865332529643523,-0.860516930699426,-0.914706859194036,-0.861925670994337,-0.0420337488932991,-0.216055110176706,-0.942199391102249,-0.0105397440083635
"TGF-beta",-0.862323955486562,0.862323955486562,1,0.862323955486562,0.862323955486562,0.862323955486562,0.862323955486562,1,0.862323955486562,0.854698561756417,0.862323955486562,0.981736255142593,0.958253878100164,-0.862323955486562,-0.981736255142593,-0.993376837872912,-0.947616669476975,-0.993577837303378,-0.151634538508115,-0.149423388570136,-0.904868253693678,-0.0330151188950734
"TWIST1",-1,1,0.862323955486562,1,1,1,1,0.862323955486562,1,0.992373303190444,1,0.865332529643523,0.904070274134505,-1,-0.865332529643523,-0.860516930699426,-0.914706859194036,-0.861925670994337,-0.0420337488932991,-0.216055110176706,-0.942199391102249,-0.0105397440083635
"TWIST2",-0.992373303190443,0.992373303190444,0.854698561756417,0.992373303190444,0.992373303190444,0.992373303190444,0.992373303190444,0.854698561756417,0.992373303190444,1,0.992373303190444,0.872960380160057,0.89644493589792,-0.992373303190443,-0.872960380160057,-0.861321010256082,-0.90708145514767,-0.861124524949241,-0.0496588103077959,-0.208829780548364,-0.949826945588956,-0.00973730544085932
"VIM",-1,1,0.862323955486562,1,1,1,1,0.862323955486562,1,0.992373303190444,1,0.865332529643523,0.904070274134505,-1,-0.865332529643523,-0.860516930699426,-0.914706859194036,-0.861925670994337,-0.0420337488932991,-0.216055110176706,-0.942199391102249,-0.0105397440083635
"ZEB1",-0.865332529643523,0.865332529643523,0.981736255142593,0.865332529643523,0.865332529643523,0.865332529643523,0.865332529643523,0.981736255142593,0.865332529643523,0.872960380160057,0.865332529643523,1,0.939990138287544,-0.865332529643523,-1,-0.983542478128668,-0.950627273260088,-0.982138452791528,-0.148621233565608,-0.131560424244625,-0.923131414653072,-0.0215756138416252
"ZEB2",-0.904070274134505,0.904070274134505,0.958253878100164,0.904070274134505,0.904070274134505,0.904070274134505,0.904070274134505,0.958253878100164,0.904070274134505,0.89644493589792,0.904070274134505,0.939990138287544,1,-0.904070274134505,-0.939990138287544,-0.956447579167419,-0.989362788013619,-0.957852764774485,-0.131965494537418,-0.188359680047334,-0.888009234777158,-0.049071324153155
