"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.894035377714935,-1,-1,-1,-1,-0.894035377714935,-1,-1,-1,-0.90485405846267,-0.901845377127449,1,0.90485405846267,0.894035377714935,0.912663666804598,0.894035377714935,0.0520804093440071,0.230781010438798,0.967748548894011,0.00660731127411337
"FOXC2",-1,1,0.894035377714935,1,1,1,1,0.894035377714935,1,1,1,0.90485405846267,0.90184537712745,-1,-0.90485405846267,-0.894035377714935,-0.912663666804598,-0.894035377714935,-0.0520804093440071,-0.230781010438798,-0.967748548894011,-0.00660731127411336
"GSC",-0.894035377714935,0.894035377714935,1,0.894035377714935,0.894035377714935,0.894035377714935,0.894035377714935,1,0.894035377714935,0.894035377714935,0.894035377714935,0.989182580700262,0.992187903645525,-0.894035377714935,-0.989182580700262,-1,-0.981370115344222,-1,-0.15121882776119,-0.188540169640873,-0.9262853390272,-0.0364367270713822
"KLF8",-1,1,0.894035377714935,1,1,1,1,0.894035377714935,1,1,1,0.90485405846267,0.90184537712745,-1,-0.90485405846267,-0.894035377714935,-0.912663666804598,-0.894035377714935,-0.0520804093440071,-0.230781010438798,-0.967748548894011,-0.00660731127411336
"SNAI1",-1,1,0.894035377714935,1,1,1,1,0.894035377714935,1,1,1,0.90485405846267,0.90184537712745,-1,-0.90485405846267,-0.894035377714935,-0.912663666804598,-0.894035377714935,-0.0520804093440071,-0.230781010438798,-0.967748548894011,-0.00660731127411336
"SNAI2",-1,1,0.894035377714935,1,1,1,1,0.894035377714935,1,1,1,0.90485405846267,0.90184537712745,-1,-0.90485405846267,-0.894035377714935,-0.912663666804598,-0.894035377714935,-0.0520804093440071,-0.230781010438798,-0.967748548894011,-0.00660731127411336
"TCF3",-1,1,0.894035377714935,1,1,1,1,0.894035377714935,1,1,1,0.90485405846267,0.90184537712745,-1,-0.90485405846267,-0.894035377714935,-0.912663666804598,-0.894035377714935,-0.0520804093440071,-0.230781010438798,-0.967748548894011,-0.00660731127411336
"TGF-beta",-0.894035377714935,0.894035377714935,1,0.894035377714935,0.894035377714935,0.894035377714935,0.894035377714935,1,0.894035377714935,0.894035377714935,0.894035377714935,0.989182580700262,0.992187903645525,-0.894035377714935,-0.989182580700262,-1,-0.981370115344222,-1,-0.15121882776119,-0.188540169640873,-0.9262853390272,-0.0364367270713822
"TWIST1",-1,1,0.894035377714935,1,1,1,1,0.894035377714935,1,1,1,0.90485405846267,0.90184537712745,-1,-0.90485405846267,-0.894035377714935,-0.912663666804598,-0.894035377714935,-0.0520804093440071,-0.230781010438798,-0.967748548894011,-0.00660731127411336
"TWIST2",-1,1,0.894035377714935,1,1,1,1,0.894035377714935,1,1,1,0.90485405846267,0.90184537712745,-1,-0.90485405846267,-0.894035377714935,-0.912663666804598,-0.894035377714935,-0.0520804093440071,-0.230781010438798,-0.967748548894011,-0.00660731127411336
