"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.961963321335012,-1,-1,-1,-1,-0.961963321335012,-1,-1,-1,-0.985786552504792,-0.961963321335012,1,0.985786552504792,0.961963321335012,0.985786552504792,0.961963321335012,0.0597670619256893,0.217884984007546,0.985786552504792,0.0109042554221145
"FOXC2",-1,1,0.961963321335012,1,1,1,1,0.961963321335012,1,1,1,0.985786552504792,0.961963321335012,-1,-0.985786552504792,-0.961963321335012,-0.985786552504792,-0.961963321335012,-0.0597670619256893,-0.217884984007546,-0.985786552504792,-0.0109042554221145
"GSC",-0.961963321335012,0.961963321335012,1,0.961963321335012,0.961963321335012,0.961963321335012,0.961963321335012,1,0.961963321335012,0.961963321335012,0.961963321335012,0.976176380961699,1,-0.961963321335012,-0.976176380961698,-1,-0.976176380961698,-1,-0.0978053343816025,-0.227493728830011,-0.976176380961698,-0.0401312215419827
"KLF8",-1,1,0.961963321335012,1,1,1,1,0.961963321335012,1,1,1,0.985786552504792,0.961963321335012,-1,-0.985786552504792,-0.961963321335012,-0.985786552504792,-0.961963321335012,-0.0597670619256893,-0.217884984007546,-0.985786552504792,-0.0109042554221145
"SNAI1",-1,1,0.961963321335012,1,1,1,1,0.961963321335012,1,1,1,0.985786552504792,0.961963321335012,-1,-0.985786552504792,-0.961963321335012,-0.985786552504792,-0.961963321335012,-0.0597670619256893,-0.217884984007546,-0.985786552504792,-0.0109042554221145
"SNAI2",-1,1,0.961963321335012,1,1,1,1,0.961963321335012,1,1,1,0.985786552504792,0.961963321335012,-1,-0.985786552504792,-0.961963321335012,-0.985786552504792,-0.961963321335012,-0.0597670619256893,-0.217884984007546,-0.985786552504792,-0.0109042554221145
"TCF3",-1,1,0.961963321335012,1,1,1,1,0.961963321335012,1,1,1,0.985786552504792,0.961963321335012,-1,-0.985786552504792,-0.961963321335012,-0.985786552504792,-0.961963321335012,-0.0597670619256893,-0.217884984007546,-0.985786552504792,-0.0109042554221145
"TGF-beta",-0.961963321335012,0.961963321335012,1,0.961963321335012,0.961963321335012,0.961963321335012,0.961963321335012,1,0.961963321335012,0.961963321335012,0.961963321335012,0.976176380961699,1,-0.961963321335012,-0.976176380961698,-1,-0.976176380961698,-1,-0.0978053343816025,-0.227493728830011,-0.976176380961698,-0.0401312215419827
"TWIST1",-1,1,0.961963321335012,1,1,1,1,0.961963321335012,1,1,1,0.985786552504792,0.961963321335012,-1,-0.985786552504792,-0.961963321335012,-0.985786552504792,-0.961963321335012,-0.0597670619256893,-0.217884984007546,-0.985786552504792,-0.0109042554221145
"TWIST2",-1,1,0.961963321335012,1,1,1,1,0.961963321335012,1,1,1,0.985786552504792,0.961963321335012,-1,-0.985786552504792,-0.961963321335012,-0.985786552504792,-0.961963321335012,-0.0597670619256893,-0.217884984007546,-0.985786552504792,-0.0109042554221145
