"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.924437705932436,-1,-1,-1,-1,-0.924437705932436,-1,-1,-1,-0.944081422441696,-0.924437705932436,1,0.944081422441696,0.924437705932436,0.944081422441696,0.0445438264985158,0.0506923851062833,0.221952145996501,0.983364410452788,0.0100092546101011
"FOXC2",-1,1,0.924437705932436,1,1,1,1,0.924437705932436,1,1,1,0.944081422441696,0.924437705932436,-1,-0.944081422441696,-0.924437705932436,-0.944081422441696,-0.0445438264985158,-0.0506923851062833,-0.221952145996501,-0.983364410452788,-0.0100092546101011
"GSC",-0.924437705932436,0.924437705932436,1,0.924437705932436,0.924437705932436,0.924437705932436,0.924437705932436,1,0.924437705932436,0.924437705932436,0.924437705932436,0.980358511723762,1,-0.924437705932436,-0.980358511723762,-1,-0.980358511723762,-0.114085939795404,-0.120230142302065,-0.209725274752065,-0.941073856371584,-0.0514981193093099
"KLF8",-1,1,0.924437705932436,1,1,1,1,0.924437705932436,1,1,1,0.944081422441696,0.924437705932436,-1,-0.944081422441696,-0.924437705932436,-0.944081422441696,-0.0445438264985158,-0.0506923851062833,-0.221952145996501,-0.983364410452788,-0.0100092546101011
"SNAI1",-1,1,0.924437705932436,1,1,1,1,0.924437705932436,1,1,1,0.944081422441696,0.924437705932436,-1,-0.944081422441696,-0.924437705932436,-0.944081422441696,-0.0445438264985158,-0.0506923851062833,-0.221952145996501,-0.983364410452788,-0.0100092546101011
"SNAI2",-1,1,0.924437705932436,1,1,1,1,0.924437705932436,1,1,1,0.944081422441696,0.924437705932436,-1,-0.944081422441696,-0.924437705932436,-0.944081422441696,-0.0445438264985158,-0.0506923851062833,-0.221952145996501,-0.983364410452788,-0.0100092546101011
"TCF3",-1,1,0.924437705932436,1,1,1,1,0.924437705932436,1,1,1,0.944081422441696,0.924437705932436,-1,-0.944081422441696,-0.924437705932436,-0.944081422441696,-0.0445438264985158,-0.0506923851062833,-0.221952145996501,-0.983364410452788,-0.0100092546101011
"TGF-beta",-0.924437705932436,0.924437705932436,1,0.924437705932436,0.924437705932436,0.924437705932436,0.924437705932436,1,0.924437705932436,0.924437705932436,0.924437705932436,0.980358511723762,1,-0.924437705932436,-0.980358511723762,-1,-0.980358511723762,-0.114085939795404,-0.120230142302065,-0.209725274752065,-0.941073856371584,-0.0514981193093099
"TWIST1",-1,1,0.924437705932436,1,1,1,1,0.924437705932436,1,1,1,0.944081422441696,0.924437705932436,-1,-0.944081422441696,-0.924437705932436,-0.944081422441696,-0.0445438264985158,-0.0506923851062833,-0.221952145996501,-0.983364410452788,-0.0100092546101011
"TWIST2",-1,1,0.924437705932436,1,1,1,1,0.924437705932436,1,1,1,0.944081422441696,0.924437705932436,-1,-0.944081422441696,-0.924437705932436,-0.944081422441696,-0.0445438264985158,-0.0506923851062833,-0.221952145996501,-0.983364410452788,-0.0100092546101011
"VIM",-1,1,0.924437705932436,1,1,1,1,0.924437705932436,1,1,1,0.944081422441696,0.924437705932436,-1,-0.944081422441696,-0.924437705932436,-0.944081422441696,-0.0445438264985158,-0.0506923851062833,-0.221952145996501,-0.983364410452788,-0.0100092546101011
"ZEB1",-0.944081422441696,0.944081422441696,0.980358511723762,0.944081422441696,0.944081422441696,0.944081422441696,0.944081422441696,0.980358511723762,0.944081422441696,0.944081422441696,0.944081422441696,1,0.980358511723762,-0.944081422441696,-1,-0.980358511723762,-1,-0.0944473612452567,-0.100584527526651,-0.190083209600628,-0.960716702080907,-0.0318631261200521
"ZEB2",-0.924437705932436,0.924437705932436,1,0.924437705932436,0.924437705932436,0.924437705932436,0.924437705932436,1,0.924437705932436,0.924437705932436,0.924437705932436,0.980358511723762,1,-0.924437705932436,-0.980358511723762,-1,-0.980358511723762,-0.114085939795404,-0.120230142302065,-0.209725274752065,-0.941073856371584,-0.0514981193093099
"miR-101",1,-1,-0.924437705932436,-1,-1,-1,-1,-0.924437705932436,-1,-1,-1,-0.944081422441696,-0.924437705932436,1,0.944081422441696,0.924437705932436,0.944081422441696,0.0445438264985158,0.0506923851062833,0.221952145996501,0.983364410452788,0.0100092546101011
"miR-141",0.944081422441696,-0.944081422441696,-0.980358511723762,-0.944081422441696,-0.944081422441696,-0.944081422441696,-0.944081422441696,-0.980358511723762,-0.944081422441696,-0.944081422441696,-0.944081422441696,-1,-0.980358511723762,0.944081422441696,1,0.980358511723762,1,0.0944473612452567,0.100584527526651,0.190083209600628,0.960716702080907,0.0318631261200521
"miR-200a",0.924437705932436,-0.924437705932436,-1,-0.924437705932436,-0.924437705932436,-0.924437705932436,-0.924437705932436,-1,-0.924437705932436,-0.924437705932436,-0.924437705932436,-0.980358511723762,-1,0.924437705932436,0.980358511723762,1,0.980358511723762,0.114085939795404,0.120230142302065,0.209725274752065,0.941073856371584,0.0514981193093099
"miR-200b",0.944081422441696,-0.944081422441696,-0.980358511723762,-0.944081422441696,-0.944081422441696,-0.944081422441696,-0.944081422441696,-0.980358511723762,-0.944081422441696,-0.944081422441696,-0.944081422441696,-1,-0.980358511723762,0.944081422441696,1,0.980358511723762,1,0.0944473612452567,0.100584527526651,0.190083209600628,0.960716702080907,0.0318631261200521
"miR-200c",0.0445438264985158,-0.0445438264985158,-0.114085939795404,-0.0445438264985158,-0.0445438264985158,-0.0445438264985158,-0.0445438264985158,-0.114085939795404,-0.0445438264985158,-0.0445438264985158,-0.0445438264985158,-0.0944473612452567,-0.114085939795404,0.0445438264985158,0.0944473612452567,0.114085939795404,0.0944473612452567,1,0.0129408185408974,0.0495947297302519,0.0551666533733223,0.0617991045071933
"miR-205",0.0506923851062833,-0.0506923851062833,-0.120230142302065,-0.0506923851062833,-0.0506923851062833,-0.0506923851062833,-0.0506923851062833,-0.120230142302065,-0.0506923851062833,-0.0506923851062833,-0.0506923851062833,-0.100584527526651,-0.120230142302065,0.0506923851062833,0.100584527526651,0.120230142302065,0.100584527526651,0.0129408185408974,1,-0.00370765178937368,0.0613102100134037,-0.00346870358837775
"miR-30c",0.221952145996501,-0.221952145996501,-0.209725274752065,-0.221952145996501,-0.221952145996501,-0.221952145996501,-0.221952145996501,-0.209725274752065,-0.221952145996501,-0.221952145996501,-0.221952145996501,-0.190083209600628,-0.209725274752065,0.221952145996501,0.190083209600628,0.209725274752065,0.190083209600628,0.0495947297302519,-0.00370765178937368,1,0.205316367145312,-0.00530952344296635
"miR-34a",0.983364410452788,-0.983364410452788,-0.941073856371584,-0.983364410452788,-0.983364410452788,-0.983364410452788,-0.983364410452788,-0.941073856371584,-0.983364410452788,-0.983364410452788,-0.983364410452788,-0.960716702080907,-0.941073856371584,0.983364410452788,0.960716702080907,0.941073856371584,0.960716702080907,0.0551666533733223,0.0613102100134037,0.205316367145312,1,0.0214366674292379
"miR-9",0.0100092546101011,-0.0100092546101011,-0.0514981193093099,-0.0100092546101011,-0.0100092546101011,-0.0100092546101011,-0.0100092546101011,-0.0514981193093099,-0.0100092546101011,-0.0100092546101011,-0.0100092546101011,-0.0318631261200521,-0.0514981193093099,0.0100092546101011,0.0318631261200521,0.0514981193093099,0.0318631261200521,0.0617991045071933,-0.00346870358837775,-0.00530952344296635,0.0214366674292379,1
