"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.834772371301588,-1,-1,-1,-1,-0.834772371301588,-1,-1,-1,-0.890440627991804,-0.832760134516669,1,0.890440627991804,0.828557663202307,0.894644254907831,0.828557663202307,0.0453262224199517,0.22176651626536,0.958337102072478,0.0174587124781648
"FOXC2",-1,1,0.834772371301588,1,1,1,1,0.834772371301588,1,1,1,0.890440627991804,0.832760134516669,-1,-0.890440627991804,-0.828557663202307,-0.894644254907831,-0.828557663202307,-0.0453262224199517,-0.22176651626536,-0.958337102072478,-0.0174587124781648
"GSC",-0.834772371301588,0.834772371301588,1,0.834772371301588,0.834772371301588,0.834772371301588,0.834772371301588,1,0.834772371301588,0.834772371301588,0.834772371301588,0.944314708870262,0.989583724201258,-0.834772371301588,-0.944314708870262,-0.99379002726297,-0.94011008213976,-0.99379002726297,-0.156771686000526,-0.182275090559338,-0.876419142561513,-0.0684488622211374
"KLF8",-1,1,0.834772371301588,1,1,1,1,0.834772371301588,1,1,1,0.890440627991804,0.832760134516669,-1,-0.890440627991804,-0.828557663202307,-0.894644254907831,-0.828557663202307,-0.0453262224199517,-0.22176651626536,-0.958337102072478,-0.0174587124781648
"SNAI1",-1,1,0.834772371301588,1,1,1,1,0.834772371301588,1,1,1,0.890440627991804,0.832760134516669,-1,-0.890440627991804,-0.828557663202307,-0.894644254907831,-0.828557663202307,-0.0453262224199517,-0.22176651626536,-0.958337102072478,-0.0174587124781648
"SNAI2",-1,1,0.834772371301588,1,1,1,1,0.834772371301588,1,1,1,0.890440627991804,0.832760134516669,-1,-0.890440627991804,-0.828557663202307,-0.894644254907831,-0.828557663202307,-0.0453262224199517,-0.22176651626536,-0.958337102072478,-0.0174587124781648
"TCF3",-1,1,0.834772371301588,1,1,1,1,0.834772371301588,1,1,1,0.890440627991804,0.832760134516669,-1,-0.890440627991804,-0.828557663202307,-0.894644254907831,-0.828557663202307,-0.0453262224199517,-0.22176651626536,-0.958337102072478,-0.0174587124781648
"TGF-beta",-0.834772371301588,0.834772371301588,1,0.834772371301588,0.834772371301588,0.834772371301588,0.834772371301588,1,0.834772371301588,0.834772371301588,0.834772371301588,0.944314708870262,0.989583724201258,-0.834772371301588,-0.944314708870262,-0.99379002726297,-0.94011008213976,-0.99379002726297,-0.156771686000526,-0.182275090559338,-0.876419142561513,-0.0684488622211374
"TWIST1",-1,1,0.834772371301588,1,1,1,1,0.834772371301588,1,1,1,0.890440627991804,0.832760134516669,-1,-0.890440627991804,-0.828557663202307,-0.894644254907831,-0.828557663202307,-0.0453262224199517,-0.22176651626536,-0.958337102072478,-0.0174587124781648
"TWIST2",-1,1,0.834772371301588,1,1,1,1,0.834772371301588,1,1,1,0.890440627991804,0.832760134516669,-1,-0.890440627991804,-0.828557663202307,-0.894644254907831,-0.828557663202307,-0.0453262224199517,-0.22176651626536,-0.958337102072478,-0.0174587124781648
"VIM",-1,1,0.834772371301588,1,1,1,1,0.834772371301588,1,1,1,0.890440627991804,0.832760134516669,-1,-0.890440627991804,-0.828557663202307,-0.894644254907831,-0.828557663202307,-0.0453262224199517,-0.22176651626536,-0.958337102072478,-0.0174587124781648
"ZEB1",-0.890440627991804,0.890440627991804,0.944314708870262,0.890440627991804,0.890440627991804,0.890440627991804,0.890440627991804,0.944314708870262,0.890440627991804,0.890440627991804,0.890440627991804,1,0.933895109826813,-0.890440627991804,-1,-0.938103099353358,-0.995793418665318,-0.938103099353358,-0.138391131150774,-0.15584073343759,-0.932095554047796,-0.0308193331269385
