"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.896648784439096,-1,-1,-1,-1,-0.896648784439096,-1,-1,-1,-0.908859865843814,-0.903262589864244,1,0.908859865843814,0.896648784439096,0.91547271954208,0.896648784439096,0.0492673685920683,0.219010918510919,0.969752566286302,0.0101340140216415
"FOXC2",-1,1,0.896648784439096,1,1,1,1,0.896648784439096,1,1,1,0.908859865843814,0.903262589864244,-1,-0.908859865843814,-0.896648784439096,-0.91547271954208,-0.896648784439096,-0.0492673685920683,-0.219010918510919,-0.969752566286302,-0.0101340140216415
"GSC",-0.896648784439096,0.896648784439096,1,0.896648784439096,0.896648784439096,0.896648784439096,0.896648784439096,1,0.896648784439096,0.896648784439096,0.896648784439096,0.987782720902825,0.993390057166795,-0.896648784439096,-0.987782720902825,-1,-0.98117167514418,-1,-0.146576519776054,-0.183361875528519,-0.926891685842375,-0.0433759278294314
"KLF8",-1,1,0.896648784439096,1,1,1,1,0.896648784439096,1,1,1,0.908859865843814,0.903262589864244,-1,-0.908859865843814,-0.896648784439096,-0.91547271954208,-0.896648784439096,-0.0492673685920683,-0.219010918510919,-0.969752566286302,-0.0101340140216415
"SNAI1",-1,1,0.896648784439096,1,1,1,1,0.896648784439096,1,1,1,0.908859865843814,0.903262589864244,-1,-0.908859865843814,-0.896648784439096,-0.91547271954208,-0.896648784439096,-0.0492673685920683,-0.219010918510919,-0.969752566286302,-0.0101340140216415
"SNAI2",-1,1,0.896648784439096,1,1,1,1,0.896648784439096,1,1,1,0.908859865843814,0.903262589864244,-1,-0.908859865843814,-0.896648784439096,-0.91547271954208,-0.896648784439096,-0.0492673685920683,-0.219010918510919,-0.969752566286302,-0.0101340140216415
"TCF3",-1,1,0.896648784439096,1,1,1,1,0.896648784439096,1,1,1,0.908859865843814,0.903262589864244,-1,-0.908859865843814,-0.896648784439096,-0.91547271954208,-0.896648784439096,-0.0492673685920683,-0.219010918510919,-0.969752566286302,-0.0101340140216415
"TGF-beta",-0.896648784439096,0.896648784439096,1,0.896648784439096,0.896648784439096,0.896648784439096,0.896648784439096,1,0.896648784439096,0.896648784439096,0.896648784439096,0.987782720902825,0.993390057166795,-0.896648784439096,-0.987782720902825,-1,-0.98117167514418,-1,-0.146576519776054,-0.183361875528519,-0.926891685842375,-0.0433759278294314
"TWIST1",-1,1,0.896648784439096,1,1,1,1,0.896648784439096,1,1,1,0.908859865843814,0.903262589864244,-1,-0.908859865843814,-0.896648784439096,-0.91547271954208,-0.896648784439096,-0.0492673685920683,-0.219010918510919,-0.969752566286302,-0.0101340140216415
"TWIST2",-1,1,0.896648784439096,1,1,1,1,0.896648784439096,1,1,1,0.908859865843814,0.903262589864244,-1,-0.908859865843814,-0.896648784439096,-0.91547271954208,-0.896648784439096,-0.0492673685920683,-0.219010918510919,-0.969752566286302,-0.0101340140216415
