"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-0.957358180505833,-0.880923845069359,-0.96902374440457,-0.96902374440457,-0.978880106516673,-0.968018664666999,-0.880923845069359,-0.968018664666999,-0.979684693154118,-0.968018664666999,-0.893194270504365,-0.896817105076777,0.96902374440457,0.893194270504365,0.882131660255745,0.90828316576265,0.883137917122782,0.0648720179339157,0.229012471173202,0.942472400050424,-0.00533051926195878
"FOXC2",-0.957358180505833,1,0.923564348809409,0.962991893355487,0.962991893355487,0.937849030714084,0.974052065477443,0.923564348809409,0.974052065477443,0.937044443165139,0.989339232618511,0.929800063168215,0.922559707931497,-0.962991893355487,-0.929800063168215,-0.922357791063114,-0.929600219403415,-0.921352271977254,-0.0729069885111612,-0.190404639442853,-0.932414994179391,-0.0204183864362197
"GSC",-0.880923845069359,0.923564348809409,1,0.886558183015721,0.886558183015721,0.861415428094979,0.897616557881137,1,0.897616557881137,0.860610839308993,0.912903748525985,0.987730009967883,0.984109799438394,-0.886558183015721,-0.987730009967883,-0.998793194030772,-0.972644556824873,-0.997787554853653,-0.143304687914361,-0.165066234461969,-0.913105737480104,-0.0473732006648375
"KLF8",-0.96902374440457,0.962991893355487,0.886558183015721,1,1,0.974856677636868,0.937043502691754,0.886558183015721,0.937043502691754,0.974052090673888,0.964801759653169,0.894805832921735,0.896015547397662,-1,-0.894805832921735,-0.88655944391475,-0.905067999645666,-0.885554390805231,-0.0576361751855462,-0.227396618237187,-0.969427001258641,-0.0184037477917467
"SNAI1",-0.96902374440457,0.962991893355487,0.886558183015721,1,1,0.974856677636868,0.937043502691754,0.886558183015721,0.937043502691754,0.974052090673888,0.964801759653169,0.894805832921735,0.896015547397662,-1,-0.894805832921735,-0.88655944391475,-0.905067999645666,-0.885554390805231,-0.0576361751855462,-0.227396618237187,-0.969427001258641,-0.0184037477917467
"SNAI2",-0.978880106516673,0.937849030714084,0.861415428094979,0.974856677636868,0.974856677636868,1,0.962187309028885,0.861415428094979,0.962187309028885,0.999195412874252,0.948509324570699,0.872076875452016,0.877309653998728,-0.974856677636868,-0.872076875452016,-0.862623628882007,-0.88877591052624,-0.862020897498693,-0.0546203102192618,-0.250125349449486,-0.946697760957824,-0.0157885797314238
"TCF3",-0.968018664666999,0.974052065477443,0.897616557881137,0.937043502691754,0.937043502691754,0.962187309028885,1,0.897616557881137,1,0.962991896349955,0.972241730684498,0.907875245195624,0.903048776180182,-0.937043502691754,-0.907875245195624,-0.897616939843459,-0.912503088138839,-0.898622923115639,-0.0706956967070469,-0.212328661381236,-0.910489875195311,-0.0169986207186748
"TGF-beta",-0.880923845069359,0.923564348809409,1,0.886558183015721,0.886558183015721,0.861415428094979,0.897616557881137,1,0.897616557881137,0.860610839308993,0.912903748525985,0.987730009967883,0.984109799438394,-0.886558183015721,-0.987730009967883,-0.998793194030772,-0.972644556824873,-0.997787554853653,-0.143304687914361,-0.165066234461969,-0.913105737480104,-0.0473732006648375
"TWIST1",-0.968018664666999,0.974052065477443,0.897616557881137,0.937043502691754,0.937043502691754,0.962187309028885,1,0.897616557881137,1,0.962991896349955,0.972241730684498,0.907875245195624,0.903048776180182,-0.937043502691754,-0.907875245195624,-0.897616939843459,-0.912503088138839,-0.898622923115639,-0.0706956967070469,-0.212328661381236,-0.910489875195311,-0.0169986207186748
"TWIST2",-0.979684693154118,0.937044443165139,0.860610839308993,0.974052090673888,0.974052090673888,0.999195412874252,0.962991896349955,0.860610839308993,0.962991896349955,1,0.947704737249629,0.872881464628648,0.876505062933968,-0.974052090673888,-0.872881464628648,-0.861819039282176,-0.887971318908061,-0.862825487554279,-0.0554249162267497,-0.249320734781997,-0.947502347790591,-0.0149839924103541
"VIM",-0.968018664666999,0.989339232618511,0.912903748525985,0.964801759653169,0.964801759653169,0.948509324570699,0.972241730684498,0.912903748525985,0.972241730684498,0.947704737249629,1,0.923564737948717,0.928795696502824,-0.964801759653169,-0.923564737948717,-0.914111030644109,-0.940261505704665,-0.913507842757445,-0.0739141215183028,-0.198650208713344,-0.93663895360816,-0.0266536709153711
"ZEB1",-0.893194270504365,0.929800063168215,0.987730009967883,0.894805832921735,0.894805832921735,0.872076875452016,0.907875245195624,0.987730009967883,0.907875245195624,0.872881464628648,0.923564737948717,1,0.971839564637123,-0.894805832921735,-1,-0.986523110080663,-0.983305187125154,-0.987126607217423,-0.135056128987594,-0.154809130595983,-0.925376019678524,-0.0359080881058281
"ZEB2",-0.896817105076777,0.922559707931497,0.984109799438394,0.896015547397662,0.896015547397662,0.877309653998728,0.903048776180182,0.984109799438394,0.903048776180182,0.876505062933968,0.928795696502824,0.971839564637123,1,-0.896015547397662,-0.971839564637123,-0.985316349988898,-0.988534533540147,-0.984712795023799,-0.136660082181502,-0.180966315221229,-0.907676627836119,-0.058840075248491
"miR-101",0.96902374440457,-0.962991893355487,-0.886558183015721,-1,-1,-0.974856677636868,-0.937043502691754,-0.886558183015721,-0.937043502691754,-0.974052090673888,-0.964801759653169,-0.894805832921735,-0.896015547397662,1,0.894805832921735,0.88655944391475,0.905067999645666,0.885554390805231,0.0576361751855462,0.227396618237187,0.969427001258641,0.0184037477917467
