"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.891549031978295,-1,-1,-0.998997687552968,-1,-0.891549031978295,-1,-0.995188889012875,-1,-0.898164204958075,-0.903174742901337,1,0.898164204958075,0.895558435450624,0.913599100185159,0.887739772268212,0.050217803819186,0.222793059376716,0.960508328867226,0.0232933476803994
"FOXC2",-1,1,0.891549031978295,1,1,0.998997687552968,1,0.891549031978295,1,0.995188889012875,1,0.898164204958075,0.903174742901337,-1,-0.898164204958075,-0.895558435450624,-0.913599100185159,-0.887739772268212,-0.050217803819186,-0.222793059376716,-0.960508328867226,-0.0232933476803994
"GSC",-0.891549031978295,0.891549031978295,1,0.891549031978295,0.891549031978295,0.8905473380054,0.891549031978295,1,0.891549031978295,0.886739105194971,0.891549031978295,0.983761681535291,0.988373355207512,-0.891549031978295,-0.983761681535291,-0.995990527404989,-0.975944099552215,-0.99619102709934,-0.151054532297902,-0.182490239980437,-0.921416520072022,-0.0567435346187047
"KLF8",-1,1,0.891549031978295,1,1,0.998997687552968,1,0.891549031978295,1,0.995188889012875,1,0.898164204958075,0.903174742901337,-1,-0.898164204958075,-0.895558435450624,-0.913599100185159,-0.887739772268212,-0.050217803819186,-0.222793059376716,-0.960508328867226,-0.0232933476803994
"SNAI1",-1,1,0.891549031978295,1,1,0.998997687552968,1,0.891549031978295,1,0.995188889012875,1,0.898164204958075,0.903174742901337,-1,-0.898164204958075,-0.895558435450624,-0.913599100185159,-0.887739772268212,-0.050217803819186,-0.222793059376716,-0.960508328867226,-0.0232933476803994
"SNAI2",-0.998997687552968,0.998997687552968,0.8905473380054,0.998997687552968,0.998997687552968,1,0.998997687552968,0.8905473380054,0.998997687552968,0.99619116424579,0.998997687552968,0.89916716195523,0.902172804472742,-0.998997687552968,-0.89916716195523,-0.89455673728859,-0.914601832863392,-0.886738043657472,-0.0512200095153659,-0.223796100477473,-0.961510929539698,-0.0226942419414371
"TCF3",-1,1,0.891549031978295,1,1,0.998997687552968,1,0.891549031978295,1,0.995188889012875,1,0.898164204958075,0.903174742901337,-1,-0.898164204958075,-0.895558435450624,-0.913599100185159,-0.887739772268212,-0.050217803819186,-0.222793059376716,-0.960508328867226,-0.0232933476803994
"TGF-beta",-0.891549031978295,0.891549031978295,1,0.891549031978295,0.891549031978295,0.8905473380054,0.891549031978295,1,0.891549031978295,0.886739105194971,0.891549031978295,0.983761681535291,0.988373355207512,-0.891549031978295,-0.983761681535291,-0.995990527404989,-0.975944099552215,-0.99619102709934,-0.151054532297902,-0.182490239980437,-0.921416520072022,-0.0567435346187047
"TWIST1",-1,1,0.891549031978295,1,1,0.998997687552968,1,0.891549031978295,1,0.995188889012875,1,0.898164204958075,0.903174742901337,-1,-0.898164204958075,-0.895558435450624,-0.913599100185159,-0.887739772268212,-0.050217803819186,-0.222793059376716,-0.960508328867226,-0.0232933476803994
"TWIST2",-0.995188889012875,0.995188889012875,0.886739105194971,0.995188889012875,0.995188889012875,0.99619116424579,0.995188889012875,0.886739105194971,0.995188889012875,1,0.995188889012875,0.902976725311308,0.898364352374624,-0.995188889012875,-0.902976725311308,-0.890748500450155,-0.910793368278566,-0.890547619500348,-0.0550287040365614,-0.219987971656096,-0.96532011144461,-0.0204913202334934
