"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.89845847955635,-1,-1,-1,-1,-0.89845847955635,-1,-1,-1,-0.910474819398119,-0.906067926285797,1,0.910474819398119,0.89845847955635,0.918084893723758,0.89845847955635,0.0520815372508215,0.202889844001628,0.970760981513034,0.0166242846212896
"FOXC2",-1,1,0.89845847955635,1,1,1,1,0.89845847955635,1,1,1,0.910474819398119,0.906067926285797,-1,-0.910474819398119,-0.89845847955635,-0.918084893723758,-0.89845847955635,-0.0520815372508215,-0.202889844001628,-0.970760981513034,-0.0166242846212896
"GSC",-0.89845847955635,0.89845847955635,1,0.89845847955635,0.89845847955635,0.89845847955635,0.89845847955635,1,0.89845847955635,0.89845847955635,0.89845847955635,0.987983238836903,0.992390599071478,-0.89845847955635,-0.987983238836903,-1,-0.980374428746619,-1,-0.145207608602987,-0.168638518917961,-0.927698916742456,-0.0476671622736866
"KLF8",-1,1,0.89845847955635,1,1,1,1,0.89845847955635,1,1,1,0.910474819398119,0.906067926285797,-1,-0.910474819398119,-0.89845847955635,-0.918084893723758,-0.89845847955635,-0.0520815372508215,-0.202889844001628,-0.970760981513034,-0.0166242846212896
"SNAI1",-1,1,0.89845847955635,1,1,1,1,0.89845847955635,1,1,1,0.910474819398119,0.906067926285797,-1,-0.910474819398119,-0.89845847955635,-0.918084893723758,-0.89845847955635,-0.0520815372508215,-0.202889844001628,-0.970760981513034,-0.0166242846212896
"SNAI2",-1,1,0.89845847955635,1,1,1,1,0.89845847955635,1,1,1,0.910474819398119,0.906067926285797,-1,-0.910474819398119,-0.89845847955635,-0.918084893723758,-0.89845847955635,-0.0520815372508215,-0.202889844001628,-0.970760981513034,-0.0166242846212896
"TCF3",-1,1,0.89845847955635,1,1,1,1,0.89845847955635,1,1,1,0.910474819398119,0.906067926285797,-1,-0.910474819398119,-0.89845847955635,-0.918084893723758,-0.89845847955635,-0.0520815372508215,-0.202889844001628,-0.970760981513034,-0.0166242846212896
"TGF-beta",-0.89845847955635,0.89845847955635,1,0.89845847955635,0.89845847955635,0.89845847955635,0.89845847955635,1,0.89845847955635,0.89845847955635,0.89845847955635,0.987983238836903,0.992390599071478,-0.89845847955635,-0.987983238836903,-1,-0.980374428746619,-1,-0.145207608602987,-0.168638518917961,-0.927698916742456,-0.0476671622736866
"TWIST1",-1,1,0.89845847955635,1,1,1,1,0.89845847955635,1,1,1,0.910474819398119,0.906067926285797,-1,-0.910474819398119,-0.89845847955635,-0.918084893723758,-0.89845847955635,-0.0520815372508215,-0.202889844001628,-0.970760981513034,-0.0166242846212896
"TWIST2",-1,1,0.89845847955635,1,1,1,1,0.89845847955635,1,1,1,0.910474819398119,0.906067926285797,-1,-0.910474819398119,-0.89845847955635,-0.918084893723758,-0.89845847955635,-0.0520815372508215,-0.202889844001628,-0.970760981513034,-0.0166242846212896
