"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.917924256318478,-1,-1,-1,-1,-0.917924256318478,-1,-1,-1,-0.938333923888145,-0.933338245628657,1,0.938333923888145,0.917924256318478,0.9537498127144,0.917924256318478,-0.0331546262455367,0.22632398840304,0.969966259735332,0.00953031424817797
"FOXC2",-1,1,0.917924256318478,1,1,1,1,0.917924256318478,1,1,1,0.938333923888145,0.933338245628657,-1,-0.938333923888145,-0.917924256318478,-0.9537498127144,-0.917924256318478,0.0331546262455367,-0.22632398840304,-0.969966259735332,-0.00953031424817797
"GSC",-0.917924256318478,0.917924256318478,1,0.917924256318478,0.917924256318478,0.917924256318478,0.917924256318478,1,0.917924256318478,0.917924256318478,0.917924256318478,0.979582579614689,0.984583220351566,-0.917924256318478,-0.979582579614689,-1,-0.964167590989288,-1,0.0551599880592853,-0.214742057665418,-0.947955658355668,-0.0583634911865928
"KLF8",-1,1,0.917924256318478,1,1,1,1,0.917924256318478,1,1,1,0.938333923888145,0.933338245628657,-1,-0.938333923888145,-0.917924256318478,-0.9537498127144,-0.917924256318478,0.0331546262455367,-0.22632398840304,-0.969966259735332,-0.00953031424817797
"SNAI1",-1,1,0.917924256318478,1,1,1,1,0.917924256318478,1,1,1,0.938333923888145,0.933338245628657,-1,-0.938333923888145,-0.917924256318478,-0.9537498127144,-0.917924256318478,0.0331546262455367,-0.22632398840304,-0.969966259735332,-0.00953031424817797
"SNAI2",-1,1,0.917924256318478,1,1,1,1,0.917924256318478,1,1,1,0.938333923888145,0.933338245628657,-1,-0.938333923888145,-0.917924256318478,-0.9537498127144,-0.917924256318478,0.0331546262455367,-0.22632398840304,-0.969966259735332,-0.00953031424817797
"TCF3",-1,1,0.917924256318478,1,1,1,1,0.917924256318478,1,1,1,0.938333923888145,0.933338245628657,-1,-0.938333923888145,-0.917924256318478,-0.9537498127144,-0.917924256318478,0.0331546262455367,-0.22632398840304,-0.969966259735332,-0.00953031424817797
"TGF-beta",-0.917924256318478,0.917924256318478,1,0.917924256318478,0.917924256318478,0.917924256318478,0.917924256318478,1,0.917924256318478,0.917924256318478,0.917924256318478,0.979582579614689,0.984583220351566,-0.917924256318478,-0.979582579614689,-1,-0.964167590989288,-1,0.0551599880592853,-0.214742057665418,-0.947955658355668,-0.0583634911865928
"TWIST1",-1,1,0.917924256318478,1,1,1,1,0.917924256318478,1,1,1,0.938333923888145,0.933338245628657,-1,-0.938333923888145,-0.917924256318478,-0.9537498127144,-0.917924256318478,0.0331546262455367,-0.22632398840304,-0.969966259735332,-0.00953031424817797
"TWIST2",-1,1,0.917924256318478,1,1,1,1,0.917924256318478,1,1,1,0.938333923888145,0.933338245628657,-1,-0.938333923888145,-0.917924256318478,-0.9537498127144,-0.917924256318478,0.0331546262455367,-0.22632398840304,-0.969966259735332,-0.00953031424817797
"VIM",-1,1,0.917924256318478,1,1,1,1,0.917924256318478,1,1,1,0.938333923888145,0.933338245628657,-1,-0.938333923888145,-0.917924256318478,-0.9537498127144,-0.917924256318478,0.0331546262455367,-0.22632398840304,-0.969966259735332,-0.00953031424817797
"ZEB1",-0.938333923888145,0.938333923888145,0.979582579614689,0.938333923888145,0.938333923888145,0.938333923888145,0.938333923888145,0.979582579614689,0.938333923888145,0.938333923888145,0.938333923888145,1,0.964163811451541,-0.938333923888145,-1,-0.979582579614689,-0.984583062136045,-0.979582579614689,0.0755934636288748,-0.194300457917499,-0.968366692252863,-0.0379529098584542
"ZEB2",-0.933338245628657,0.933338245628657,0.984583220351566,0.933338245628657,0.933338245628657,0.933338245628657,0.933338245628657,0.984583220351566,0.933338245628657,0.933338245628657,0.933338245628657,0.964163811451541,1,-0.933338245628657,-0.964163811451541,-0.984583220351566,-0.979582540336286,-0.984583220351566,0.0397449289525723,-0.230155636354006,-0.932535566999789,-0.0609685972169221
"miR-101",1,-1,-0.917924256318478,-1,-1,-1,-1,-0.917924256318478,-1,-1,-1,-0.938333923888145,-0.933338245628657,1,0.938333923888145,0.917924256318478,0.9537498127144,0.917924256318478,-0.0331546262455367,0.22632398840304,0.969966259735332,0.00953031424817797
"miR-141",0.938333923888145,-0.938333923888145,-0.979582579614689,-0.938333923888145,-0.938333923888145,-0.938333923888145,-0.938333923888145,-0.979582579614689,-0.938333923888145,-0.938333923888145,-0.938333923888145,-1,-0.964163811451541,0.938333923888145,1,0.979582579614689,0.984583062136045,0.979582579614689,-0.0755934636288748,0.1943004579175,0.968366692252863,0.0379529098584542
"miR-200a",0.917924256318478,-0.917924256318478,-1,-0.917924256318478,-0.917924256318478,-0.917924256318478,-0.917924256318478,-1,-0.917924256318478,-0.917924256318478,-0.917924256318478,-0.979582579614689,-0.984583220351566,0.917924256318478,0.979582579614689,1,0.964167590989288,1,-0.0551599880592853,0.214742057665418,0.947955658355668,0.0583634911865928
"miR-200b",0.9537498127144,-0.9537498127144,-0.964167590989288,-0.9537498127144,-0.9537498127144,-0.9537498127144,-0.9537498127144,-0.964167590989288,-0.9537498127144,-0.9537498127144,-0.9537498127144,-0.984583062136045,-0.979582540336286,0.9537498127144,0.984583062136045,0.964167590989288,1,0.964167590989288,-0.0601784560521333,0.209714504411216,0.952948370317635,0.0405581047938694
"miR-200c",0.917924256318478,-0.917924256318478,-1,-0.917924256318478,-0.917924256318478,-0.917924256318478,-0.917924256318478,-1,-0.917924256318478,-0.917924256318478,-0.917924256318478,-0.979582579614689,-0.984583220351566,0.917924256318478,0.979582579614689,1,0.964167590989288,1,-0.0551599880592853,0.214742057665418,0.947955658355668,0.0583634911865928
"miR-205",-0.0331546262455367,0.0331546262455367,0.0551599880592853,0.0331546262455367,0.0331546262455367,0.0331546262455367,0.0331546262455367,0.0551599880592853,0.0331546262455367,0.0331546262455367,0.0331546262455367,0.0755934636288748,0.0397449289525723,-0.0331546262455367,-0.0755934636288748,-0.0551599880592853,-0.0601784560521333,-0.0551599880592853,1,-0.00272321326761612,-0.0439653176966401,-0.0117007913858289
"miR-30c",0.22632398840304,-0.22632398840304,-0.214742057665418,-0.22632398840304,-0.22632398840304,-0.22632398840304,-0.22632398840304,-0.214742057665418,-0.22632398840304,-0.22632398840304,-0.22632398840304,-0.194300457917499,-0.230155636354006,0.22632398840304,0.1943004579175,0.214742057665418,0.209714504411216,0.214742057665418,-0.00272321326761612,1,0.196292013419001,-0.000477943060105123
"miR-34a",0.969966259735332,-0.969966259735332,-0.947955658355668,-0.969966259735332,-0.969966259735332,-0.969966259735332,-0.969966259735332,-0.947955658355668,-0.969966259735332,-0.969966259735332,-0.969966259735332,-0.968366692252863,-0.932535566999789,0.969966259735332,0.968366692252863,0.947955658355668,0.952948370317635,0.947955658355668,-0.0439653176966401,0.196292013419001,1,0.0151350841682568
"miR-9",0.00953031424817797,-0.00953031424817797,-0.0583634911865928,-0.00953031424817797,-0.00953031424817797,-0.00953031424817797,-0.00953031424817797,-0.0583634911865928,-0.00953031424817797,-0.00953031424817797,-0.00953031424817797,-0.0379529098584542,-0.0609685972169221,0.00953031424817797,0.0379529098584542,0.0583634911865928,0.0405581047938694,0.0583634911865928,-0.0117007913858289,-0.000477943060105123,0.0151350841682568,1
