"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.89400884493657,-1,-1,-1,-1,-0.89400884493657,-1,-1,-1,-0.904827861967422,-0.901423455847225,1,0.904827861967422,0.89400884493657,0.91224224578891,0.89400884493657,0.0467043303312432,0.207416670812438,0.970546563980123,0.00844408103772811
"FOXC2",-1,1,0.89400884493657,1,1,1,1,0.89400884493657,1,1,1,0.904827861967422,0.901423455847225,-1,-0.904827861967422,-0.89400884493657,-0.912242245788909,-0.89400884493657,-0.0467043303312432,-0.207416670812438,-0.970546563980123,-0.00844408103772811
"GSC",-0.89400884493657,0.89400884493657,1,0.89400884493657,0.89400884493657,0.89400884493657,0.89400884493657,1,0.89400884493657,0.89400884493657,0.89400884493657,0.989180507073119,0.992586789462232,-0.89400884493657,-0.989180507073119,-1,-0.981767067417139,-1,-0.146278329081936,-0.167931593865922,-0.92346305326778,-0.0418956213604362
"KLF8",-1,1,0.89400884493657,1,1,1,1,0.89400884493657,1,1,1,0.904827861967422,0.901423455847225,-1,-0.904827861967422,-0.89400884493657,-0.912242245788909,-0.89400884493657,-0.0467043303312432,-0.207416670812438,-0.970546563980123,-0.00844408103772811
"SNAI1",-1,1,0.89400884493657,1,1,1,1,0.89400884493657,1,1,1,0.904827861967422,0.901423455847225,-1,-0.904827861967422,-0.89400884493657,-0.912242245788909,-0.89400884493657,-0.0467043303312432,-0.207416670812438,-0.970546563980123,-0.00844408103772811
"SNAI2",-1,1,0.89400884493657,1,1,1,1,0.89400884493657,1,1,1,0.904827861967422,0.901423455847225,-1,-0.904827861967422,-0.89400884493657,-0.912242245788909,-0.89400884493657,-0.0467043303312432,-0.207416670812438,-0.970546563980123,-0.00844408103772811
"TCF3",-1,1,0.89400884493657,1,1,1,1,0.89400884493657,1,1,1,0.904827861967422,0.901423455847225,-1,-0.904827861967422,-0.89400884493657,-0.912242245788909,-0.89400884493657,-0.0467043303312432,-0.207416670812438,-0.970546563980123,-0.00844408103772811
"TGF-beta",-0.89400884493657,0.89400884493657,1,0.89400884493657,0.89400884493657,0.89400884493657,0.89400884493657,1,0.89400884493657,0.89400884493657,0.89400884493657,0.989180507073119,0.992586789462232,-0.89400884493657,-0.989180507073119,-1,-0.981767067417139,-1,-0.146278329081936,-0.167931593865922,-0.92346305326778,-0.0418956213604362
"TWIST1",-1,1,0.89400884493657,1,1,1,1,0.89400884493657,1,1,1,0.904827861967422,0.901423455847225,-1,-0.904827861967422,-0.89400884493657,-0.912242245788909,-0.89400884493657,-0.0467043303312432,-0.207416670812438,-0.970546563980123,-0.00844408103772811
"TWIST2",-1,1,0.89400884493657,1,1,1,1,0.89400884493657,1,1,1,0.904827861967422,0.901423455847225,-1,-0.904827861967422,-0.89400884493657,-0.912242245788909,-0.89400884493657,-0.0467043303312432,-0.207416670812438,-0.970546563980123,-0.00844408103772811
"VIM",-1,1,0.89400884493657,1,1,1,1,0.89400884493657,1,1,1,0.904827861967422,0.901423455847225,-1,-0.904827861967422,-0.89400884493657,-0.912242245788909,-0.89400884493657,-0.0467043303312432,-0.207416670812438,-0.970546563980123,-0.00844408103772811
"ZEB1",-0.904827861967422,0.904827861967422,0.989180507073119,0.904827861967422,0.904827861967422,0.904827861967422,0.904827861967422,0.989180507073119,0.904827861967422,0.904827861967422,0.904827861967422,1,0.981767544765189,-0.904827861967422,-1,-0.989180507073119,-0.992586773392148,-0.989180507073119,-0.135460706385416,-0.157115192345814,-0.934281894215763,-0.0310786200025624
"ZEB2",-0.901423455847225,0.901423455847225,0.992586789462232,0.901423455847225,0.901423455847225,0.901423455847225,0.901423455847225,0.992586789462232,0.901423455847225,0.901423455847225,0.901423455847225,0.981767544765189,1,-0.901423455847225,-0.981767544765189,-0.992586789462232,-0.989180542254763,-0.992586789462232,-0.138861898130034,-0.17534001529321,-0.916051105765655,-0.0444962186624287
"miR-101",1,-1,-0.89400884493657,-1,-1,-1,-1,-0.89400884493657,-1,-1,-1,-0.904827861967422,-0.901423455847225,1,0.904827861967422,0.89400884493657,0.91224224578891,0.89400884493657,0.0467043303312432,0.207416670812438,0.970546563980123,0.00844408103772811
"miR-141",0.904827861967422,-0.904827861967422,-0.989180507073119,-0.904827861967422,-0.904827861967422,-0.904827861967422,-0.904827861967422,-0.989180507073119,-0.904827861967422,-0.904827861967422,-0.904827861967422,-1,-0.981767544765189,0.904827861967422,1,0.989180507073119,0.992586773392148,0.989180507073119,0.135460706385416,0.157115192345814,0.934281894215763,0.0310786200025624
"miR-200a",0.89400884493657,-0.89400884493657,-1,-0.89400884493657,-0.89400884493657,-0.89400884493657,-0.89400884493657,-1,-0.89400884493657,-0.89400884493657,-0.89400884493657,-0.989180507073119,-0.992586789462232,0.89400884493657,0.989180507073119,1,0.981767067417139,1,0.146278329081936,0.167931593865922,0.92346305326778,0.0418956213604362
"miR-200b",0.91224224578891,-0.912242245788909,-0.981767067417139,-0.912242245788909,-0.912242245788909,-0.912242245788909,-0.912242245788909,-0.981767067417139,-0.912242245788909,-0.912242245788909,-0.912242245788909,-0.992586773392148,-0.989180542254763,0.91224224578891,0.992586773392148,0.981767067417139,1,0.981767067417139,0.128044251944713,0.164523599349873,0.926869698245182,0.0336792286084335
"miR-200c",0.89400884493657,-0.89400884493657,-1,-0.89400884493657,-0.89400884493657,-0.89400884493657,-0.89400884493657,-1,-0.89400884493657,-0.89400884493657,-0.89400884493657,-0.989180507073119,-0.992586789462232,0.89400884493657,0.989180507073119,1,0.981767067417139,1,0.146278329081936,0.167931593865922,0.92346305326778,0.0418956213604362
