"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.866595339467028,-1,-1,-1,-1,-0.866595339467028,-1,-1,-1,-0.893645732063935,-0.870397581645959,1,0.893645732063935,0.866595339467028,0.897446713651371,0.866595339467028,0.0537317674573459,0.207909644739103,0.959135551858069,0.00661423478635272
"FOXC2",-1,1,0.866595339467028,1,1,1,1,0.866595339467028,1,1,1,0.893645732063935,0.870397581645959,-1,-0.893645732063935,-0.866595339467028,-0.897446713651371,-0.866595339467028,-0.0537317674573459,-0.207909644739103,-0.959135551858069,-0.00661423478635272
"GSC",-0.866595339467028,0.866595339467028,1,0.866595339467028,0.866595339467028,0.866595339467028,0.866595339467028,1,0.866595339467028,0.866595339467028,0.866595339467028,0.972957639581187,0.996194410562253,-0.866595339467028,-0.972957639581187,-1,-0.969150689096138,-1,-0.170274674004588,-0.13142326199903,-0.907455640260766,-0.0478758393820629
"KLF8",-1,1,0.866595339467028,1,1,1,1,0.866595339467028,1,1,1,0.893645732063935,0.870397581645959,-1,-0.893645732063935,-0.866595339467028,-0.897446713651371,-0.866595339467028,-0.0537317674573459,-0.207909644739103,-0.959135551858069,-0.00661423478635272
"SNAI1",-1,1,0.866595339467028,1,1,1,1,0.866595339467028,1,1,1,0.893645732063935,0.870397581645959,-1,-0.893645732063935,-0.866595339467028,-0.897446713651371,-0.866595339467028,-0.0537317674573459,-0.207909644739103,-0.959135551858069,-0.00661423478635272
"SNAI2",-1,1,0.866595339467028,1,1,1,1,0.866595339467028,1,1,1,0.893645732063935,0.870397581645959,-1,-0.893645732063935,-0.866595339467028,-0.897446713651371,-0.866595339467028,-0.0537317674573459,-0.207909644739103,-0.959135551858069,-0.00661423478635272
"TCF3",-1,1,0.866595339467028,1,1,1,1,0.866595339467028,1,1,1,0.893645732063935,0.870397581645959,-1,-0.893645732063935,-0.866595339467028,-0.897446713651371,-0.866595339467028,-0.0537317674573459,-0.207909644739103,-0.959135551858069,-0.00661423478635272
"TGF-beta",-0.866595339467028,0.866595339467028,1,0.866595339467028,0.866595339467028,0.866595339467028,0.866595339467028,1,0.866595339467028,0.866595339467028,0.866595339467028,0.972957639581187,0.996194410562253,-0.866595339467028,-0.972957639581187,-1,-0.969150689096138,-1,-0.170274674004588,-0.13142326199903,-0.907455640260766,-0.0478758393820629
"TWIST1",-1,1,0.866595339467028,1,1,1,1,0.866595339467028,1,1,1,0.893645732063935,0.870397581645959,-1,-0.893645732063935,-0.866595339467028,-0.897446713651371,-0.866595339467028,-0.0537317674573459,-0.207909644739103,-0.959135551858069,-0.00661423478635272
"TWIST2",-1,1,0.866595339467028,1,1,1,1,0.866595339467028,1,1,1,0.893645732063935,0.870397581645959,-1,-0.893645732063935,-0.866595339467028,-0.897446713651371,-0.866595339467028,-0.0537317674573459,-0.207909644739103,-0.959135551858069,-0.00661423478635272
