"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.908288477025086,-1,-1,-1,-1,-0.908288477025086,-1,-1,-1,-0.908288477025086,-0.915497243023114,1,0.908288477025086,0.908288477025086,0.915497243023114,0.908288477025086,0.046273127185958,0.223672641901024,0.968963383627104,0.0214202902060117
"FOXC2",-1,1,0.908288477025086,1,1,1,1,0.908288477025086,1,1,1,0.908288477025086,0.915497243023114,-1,-0.908288477025086,-0.908288477025086,-0.915497243023114,-0.908288477025086,-0.046273127185958,-0.223672641901024,-0.968963383627104,-0.0214202902060117
"GSC",-0.908288477025086,0.908288477025086,1,0.908288477025086,0.908288477025086,0.908288477025086,0.908288477025086,1,0.908288477025086,0.908288477025086,0.908288477025086,1,0.992791234001972,-0.908288477025086,-1,-1,-0.992791234001972,-1,-0.131977415610161,-0.171609740030982,-0.939327482884151,-0.0394420783823629
"KLF8",-1,1,0.908288477025086,1,1,1,1,0.908288477025086,1,1,1,0.908288477025086,0.915497243023114,-1,-0.908288477025086,-0.908288477025086,-0.915497243023114,-0.908288477025086,-0.046273127185958,-0.223672641901024,-0.968963383627104,-0.0214202902060117
"SNAI1",-1,1,0.908288477025086,1,1,1,1,0.908288477025086,1,1,1,0.908288477025086,0.915497243023114,-1,-0.908288477025086,-0.908288477025086,-0.915497243023114,-0.908288477025086,-0.046273127185958,-0.223672641901024,-0.968963383627104,-0.0214202902060117
"SNAI2",-1,1,0.908288477025086,1,1,1,1,0.908288477025086,1,1,1,0.908288477025086,0.915497243023114,-1,-0.908288477025086,-0.908288477025086,-0.915497243023114,-0.908288477025086,-0.046273127185958,-0.223672641901024,-0.968963383627104,-0.0214202902060117
"TCF3",-1,1,0.908288477025086,1,1,1,1,0.908288477025086,1,1,1,0.908288477025086,0.915497243023114,-1,-0.908288477025086,-0.908288477025086,-0.915497243023114,-0.908288477025086,-0.046273127185958,-0.223672641901024,-0.968963383627104,-0.0214202902060117
"TGF-beta",-0.908288477025086,0.908288477025086,1,0.908288477025086,0.908288477025086,0.908288477025086,0.908288477025086,1,0.908288477025086,0.908288477025086,0.908288477025086,1,0.992791234001972,-0.908288477025086,-1,-1,-0.992791234001972,-1,-0.131977415610161,-0.171609740030982,-0.939327482884151,-0.0394420783823629
"TWIST1",-1,1,0.908288477025086,1,1,1,1,0.908288477025086,1,1,1,0.908288477025086,0.915497243023114,-1,-0.908288477025086,-0.908288477025086,-0.915497243023114,-0.908288477025086,-0.046273127185958,-0.223672641901024,-0.968963383627104,-0.0214202902060117
"TWIST2",-1,1,0.908288477025086,1,1,1,1,0.908288477025086,1,1,1,0.908288477025086,0.915497243023114,-1,-0.908288477025086,-0.908288477025086,-0.915497243023114,-0.908288477025086,-0.046273127185958,-0.223672641901024,-0.968963383627104,-0.0214202902060117
"VIM",-1,1,0.908288477025086,1,1,1,1,0.908288477025086,1,1,1,0.908288477025086,0.915497243023114,-1,-0.908288477025086,-0.908288477025086,-0.915497243023114,-0.908288477025086,-0.046273127185958,-0.223672641901024,-0.968963383627104,-0.0214202902060117
"ZEB1",-0.908288477025086,0.908288477025086,1,0.908288477025086,0.908288477025086,0.908288477025086,0.908288477025086,1,0.908288477025086,0.908288477025086,0.908288477025086,1,0.992791234001972,-0.908288477025086,-1,-1,-0.992791234001972,-1,-0.131977415610161,-0.171609740030982,-0.939327482884151,-0.0394420783823629
"ZEB2",-0.915497243023114,0.915497243023114,0.992791234001972,0.915497243023114,0.915497243023114,0.915497243023114,0.915497243023114,0.992791234001972,0.915497243023114,0.915497243023114,0.915497243023114,0.992791234001972,1,-0.915497243023114,-0.992791234001972,-0.992791234001972,-1,-0.992791234001972,-0.12476864368663,-0.17881844952068,-0.932118750271,-0.0434469201993298
"miR-101",1,-1,-0.908288477025086,-1,-1,-1,-1,-0.908288477025086,-1,-1,-1,-0.908288477025086,-0.915497243023114,1,0.908288477025086,0.908288477025086,0.915497243023114,0.908288477025086,0.046273127185958,0.223672641901024,0.968963383627104,0.0214202902060117
"miR-141",0.908288477025086,-0.908288477025086,-1,-0.908288477025086,-0.908288477025086,-0.908288477025086,-0.908288477025086,-1,-0.908288477025086,-0.908288477025086,-0.908288477025086,-1,-0.992791234001972,0.908288477025086,1,1,0.992791234001972,1,0.131977415610161,0.171609740030982,0.939327482884151,0.0394420783823629
