"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.819038078063752,-1,-1,-1,-1,-0.819038078063752,-1,-1,-1,-0.882966229646927,-0.814629259985831,1,0.882966229646927,0.812024271240592,0.885572041200164,0.812024271240592,0.0625253947795647,0.219840936851043,0.962525539313825,0.0140280165151151
"FOXC2",-1,1,0.819038078063752,1,1,1,1,0.819038078063752,1,1,1,0.882966229646927,0.814629259985831,-1,-0.882966229646927,-0.812024271240592,-0.885572041200164,-0.812024271240592,-0.0625253947795647,-0.219840936851043,-0.962525539313825,-0.0140280165151151
"GSC",-0.819038078063752,0.819038078063752,1,0.819038078063752,0.819038078063752,0.819038078063752,0.819038078063752,1,0.819038078063752,0.819038078063752,0.819038078063752,0.936072629606797,0.990380759977793,-0.819038078063752,-0.936072629606797,-0.992986148581787,-0.933468165564319,-0.992986148581787,-0.189381424392834,-0.179959916242413,-0.856513691316,-0.0703406081040447
"KLF8",-1,1,0.819038078063752,1,1,1,1,0.819038078063752,1,1,1,0.882966229646927,0.814629259985831,-1,-0.882966229646927,-0.812024271240592,-0.885572041200164,-0.812024271240592,-0.0625253947795647,-0.219840936851043,-0.962525539313825,-0.0140280165151151
"SNAI1",-1,1,0.819038078063752,1,1,1,1,0.819038078063752,1,1,1,0.882966229646927,0.814629259985831,-1,-0.882966229646927,-0.812024271240592,-0.885572041200164,-0.812024271240592,-0.0625253947795647,-0.219840936851043,-0.962525539313825,-0.0140280165151151
"SNAI2",-1,1,0.819038078063752,1,1,1,1,0.819038078063752,1,1,1,0.882966229646927,0.814629259985831,-1,-0.882966229646927,-0.812024271240592,-0.885572041200164,-0.812024271240592,-0.0625253947795647,-0.219840936851043,-0.962525539313825,-0.0140280165151151
"TCF3",-1,1,0.819038078063752,1,1,1,1,0.819038078063752,1,1,1,0.882966229646927,0.814629259985831,-1,-0.882966229646927,-0.812024271240592,-0.885572041200164,-0.812024271240592,-0.0625253947795647,-0.219840936851043,-0.962525539313825,-0.0140280165151151
"TGF-beta",-0.819038078063752,0.819038078063752,1,0.819038078063752,0.819038078063752,0.819038078063752,0.819038078063752,1,0.819038078063752,0.819038078063752,0.819038078063752,0.936072629606797,0.990380759977793,-0.819038078063752,-0.936072629606797,-0.992986148581787,-0.933468165564319,-0.992986148581787,-0.189381424392834,-0.179959916242413,-0.856513691316,-0.0703406081040447
"TWIST1",-1,1,0.819038078063752,1,1,1,1,0.819038078063752,1,1,1,0.882966229646927,0.814629259985831,-1,-0.882966229646927,-0.812024271240592,-0.885572041200164,-0.812024271240592,-0.0625253947795647,-0.219840936851043,-0.962525539313825,-0.0140280165151151
"TWIST2",-1,1,0.819038078063752,1,1,1,1,0.819038078063752,1,1,1,0.882966229646927,0.814629259985831,-1,-0.882966229646927,-0.812024271240592,-0.885572041200164,-0.812024271240592,-0.0625253947795647,-0.219840936851043,-0.962525539313825,-0.0140280165151151
"VIM",-1,1,0.819038078063752,1,1,1,1,0.819038078063752,1,1,1,0.882966229646927,0.814629259985831,-1,-0.882966229646927,-0.812024271240592,-0.885572041200164,-0.812024271240592,-0.0625253947795647,-0.219840936851043,-0.962525539313825,-0.0140280165151151
"ZEB1",-0.882966229646927,0.882966229646927,0.936072629606797,0.882966229646927,0.882966229646927,0.882966229646927,0.882966229646927,0.936072629606797,0.882966229646927,0.882966229646927,0.882966229646927,1,0.926453388618807,-0.882966229646927,-1,-0.929059352934735,-0.997394967947536,-0.929059352934735,-0.164338405097409,-0.154513198247331,-0.920440861904611,-0.0260522299212115
"ZEB2",-0.814629259985831,0.814629259985831,0.990380759977793,0.814629259985831,0.814629259985831,0.814629259985831,0.814629259985831,0.990380759977793,0.814629259985831,0.814629259985831,0.814629259985831,0.926453388618807,1,-0.814629259985831,-0.926453388618807,-0.997394968784433,-0.92905934438784,-0.997394968784433,-0.193790377042717,-0.18957924898117,-0.846894448975912,-0.0799598475467818
"miR-101",1,-1,-0.819038078063752,-1,-1,-1,-1,-0.819038078063752,-1,-1,-1,-0.882966229646927,-0.814629259985831,1,0.882966229646927,0.812024271240592,0.885572041200164,0.812024271240592,0.0625253947795647,0.219840936851043,0.962525539313825,0.0140280165151151
"miR-141",0.882966229646927,-0.882966229646927,-0.936072629606797,-0.882966229646927,-0.882966229646927,-0.882966229646927,-0.882966229646927,-0.936072629606797,-0.882966229646927,-0.882966229646927,-0.882966229646927,-1,-0.926453388618807,0.882966229646927,1,0.929059352934735,0.997394967947536,0.929059352934735,0.164338405097409,0.154513198247331,0.920440861904611,0.0260522299212115
"miR-200a",0.812024271240592,-0.812024271240592,-0.992986148581787,-0.812024271240592,-0.812024271240592,-0.812024271240592,-0.812024271240592,-0.992986148581787,-0.812024271240592,-0.812024271240592,-0.812024271240592,-0.929059352934735,-0.997394968784433,0.812024271240592,0.929059352934735,1,0.926455245436185,1,0.196391051139917,0.186971441256443,0.849500500590785,0.0773545490021872
