"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.893829916679761,-1,-1,-1,-1,-0.893829916679761,-1,-1,-1,-0.904647554128858,-0.901642364754119,1,0.904647554128858,0.893829916679761,0.912460267130225,0.893829916679761,0.0544876302883729,0.21917615446917,0.97115402248929,0.0120382974835222
"FOXC2",-1,1,0.893829916679761,1,1,1,1,0.893829916679761,1,1,1,0.904647554128858,0.901642364754119,-1,-0.904647554128858,-0.893829916679761,-0.912460267130225,-0.893829916679761,-0.0544876302883729,-0.21917615446917,-0.97115402248929,-0.0120382974835222
"GSC",-0.893829916679761,0.893829916679761,1,0.893829916679761,0.893829916679761,0.893829916679761,0.893829916679761,1,0.893829916679761,0.893829916679761,0.893829916679761,0.989183934316722,0.99218747100097,-0.893829916679761,-0.989183934316722,-1,-0.981371748363165,-1,-0.155049127449985,-0.18031987454038,-0.922675757662703,-0.0388909460711734
"KLF8",-1,1,0.893829916679761,1,1,1,1,0.893829916679761,1,1,1,0.904647554128858,0.901642364754119,-1,-0.904647554128858,-0.893829916679761,-0.912460267130225,-0.893829916679761,-0.0544876302883729,-0.21917615446917,-0.97115402248929,-0.0120382974835222
"SNAI1",-1,1,0.893829916679761,1,1,1,1,0.893829916679761,1,1,1,0.904647554128858,0.901642364754119,-1,-0.904647554128858,-0.893829916679761,-0.912460267130225,-0.893829916679761,-0.0544876302883729,-0.21917615446917,-0.97115402248929,-0.0120382974835222
"SNAI2",-1,1,0.893829916679761,1,1,1,1,0.893829916679761,1,1,1,0.904647554128858,0.901642364754119,-1,-0.904647554128858,-0.893829916679761,-0.912460267130225,-0.893829916679761,-0.0544876302883729,-0.21917615446917,-0.97115402248929,-0.0120382974835222
"TCF3",-1,1,0.893829916679761,1,1,1,1,0.893829916679761,1,1,1,0.904647554128858,0.901642364754119,-1,-0.904647554128858,-0.893829916679761,-0.912460267130225,-0.893829916679761,-0.0544876302883729,-0.21917615446917,-0.97115402248929,-0.0120382974835222
"TGF-beta",-0.893829916679761,0.893829916679761,1,0.893829916679761,0.893829916679761,0.893829916679761,0.893829916679761,1,0.893829916679761,0.893829916679761,0.893829916679761,0.989183934316722,0.99218747100097,-0.893829916679761,-0.989183934316722,-1,-0.981371748363165,-1,-0.155049127449985,-0.18031987454038,-0.922675757662703,-0.0388909460711734
"TWIST1",-1,1,0.893829916679761,1,1,1,1,0.893829916679761,1,1,1,0.904647554128858,0.901642364754119,-1,-0.904647554128858,-0.893829916679761,-0.912460267130225,-0.893829916679761,-0.0544876302883729,-0.21917615446917,-0.97115402248929,-0.0120382974835222
"TWIST2",-1,1,0.893829916679761,1,1,1,1,0.893829916679761,1,1,1,0.904647554128858,0.901642364754119,-1,-0.904647554128858,-0.893829916679761,-0.912460267130225,-0.893829916679761,-0.0544876302883729,-0.21917615446917,-0.97115402248929,-0.0120382974835222
"VIM",-1,1,0.893829916679761,1,1,1,1,0.893829916679761,1,1,1,0.904647554128858,0.901642364754119,-1,-0.904647554128858,-0.893829916679761,-0.912460267130225,-0.893829916679761,-0.0544876302883729,-0.21917615446917,-0.97115402248929,-0.0120382974835222
"ZEB1",-0.904647554128858,0.904647554128858,0.989183934316722,0.904647554128858,0.904647554128858,0.904647554128858,0.904647554128858,0.989183934316722,0.904647554128858,0.904647554128858,0.904647554128858,1,0.981371112286417,-0.904647554128858,-1,-0.989183934316722,-0.992187513637382,-0.989183934316722,-0.144231045113046,-0.169487154115404,-0.933494614984727,-0.0280565828092235
"ZEB2",-0.901642364754119,0.901642364754119,0.99218747100097,0.901642364754119,0.901642364754119,0.901642364754119,0.901642364754119,0.99218747100097,0.901642364754119,0.901642364754119,0.901642364754119,0.981371112286417,1,-0.901642364754119,-0.981371112286417,-0.99218747100097,-0.989183941694396,-0.99218747100097,-0.14723648681883,-0.188130818251968,-0.914863267450044,-0.0426951792911328
"miR-101",1,-1,-0.893829916679761,-1,-1,-1,-1,-0.893829916679761,-1,-1,-1,-0.904647554128858,-0.901642364754119,1,0.904647554128858,0.893829916679761,0.912460267130225,0.893829916679761,0.0544876302883729,0.21917615446917,0.97115402248929,0.0120382974835222
