"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-0.998994987665521,-0.903921272659181,-0.974276003600065,-0.998994987665521,-0.868943834274942,-0.998994987665521,-0.903921272659181,-0.998994987665521,-0.880602233599173,-0.994773833661893,-0.919399147623653,-0.906131938781807,0.974276003600065,0.919399147623653,0.902514666504088,0.91417216983546,0.902312467842888,0.0720113748837804,0.210857723925004,0.970251665033585,0.0285097578947096
"FOXC2",-0.998994987665521,1,0.904926673776677,0.973270317121462,1,0.867938586405196,1,0.904926673776677,1,0.879596992088442,0.995778883549402,0.91919856246165,0.906333277300096,-0.973270317121462,-0.91919856246165,-0.903520107156039,-0.913167477423379,-0.902513763911182,-0.0710094877642813,-0.21105904687481,-0.970050419299519,-0.0295121487720503
"GSC",-0.903921272659181,0.904926673776677,1,0.878202519699649,0.904926673776677,0.796183637046627,0.904926673776677,1,0.904926673776677,0.784525275405234,0.909147422105022,0.983718608890526,0.986532676716596,-0.878202519699649,-0.983718608890526,-0.996582933876991,-0.977688451144401,-0.996381987868795,-0.152391237359047,-0.180704247750206,-0.932868991443537,-0.0586907184510652
"KLF8",-0.974276003600065,0.973270317121462,0.878202519699649,1,0.973270317121462,0.894673871553314,0.973270317121462,0.878202519699649,0.973270317121462,0.906332429149455,0.969049766312653,0.894485287672489,0.88604080387991,-1,-0.894485287672489,-0.878806628071402,-0.894885178106612,-0.879004494306791,-0.0664351117877718,-0.235788877952661,-0.945327325787645,-0.0264559094036936
"SNAI1",-0.998994987665521,1,0.904926673776677,0.973270317121462,1,0.867938586405196,1,0.904926673776677,1,0.879596992088442,0.995778883549402,0.91919856246165,0.906333277300096,-0.973270317121462,-0.91919856246165,-0.903520107156039,-0.913167477423379,-0.902513763911182,-0.0710094877642813,-0.21105904687481,-0.970050419299519,-0.0295121487720503
"SNAI2",-0.868943834274942,0.867938586405196,0.796183637046627,0.894673871553314,0.867938586405196,1,0.867938586405196,0.796183637046627,0.867938586405196,0.988341572413401,0.872159944433351,0.797591286985712,0.809650482442497,-0.894673871553314,-0.797591286985712,-0.797591286985712,-0.818494758041814,-0.798594596283234,-0.0583542911313943,-0.341111125661142,-0.839997979823356,-0.0301070361169424
"TCF3",-0.998994987665521,1,0.904926673776677,0.973270317121462,1,0.867938586405196,1,0.904926673776677,1,0.879596992088442,0.995778883549402,0.91919856246165,0.906333277300096,-0.973270317121462,-0.91919856246165,-0.903520107156039,-0.913167477423379,-0.902513763911182,-0.0710094877642813,-0.21105904687481,-0.970050419299519,-0.0295121487720503
"TGF-beta",-0.903921272659181,0.904926673776677,1,0.878202519699649,0.904926673776677,0.796183637046627,0.904926673776677,1,0.904926673776677,0.784525275405234,0.909147422105022,0.983718608890526,0.986532676716596,-0.878202519699649,-0.983718608890526,-0.996582933876991,-0.977688451144401,-0.996381987868795,-0.152391237359047,-0.180704247750206,-0.932868991443537,-0.0586907184510652
"TWIST1",-0.998994987665521,1,0.904926673776677,0.973270317121462,1,0.867938586405196,1,0.904926673776677,1,0.879596992088442,0.995778883549402,0.91919856246165,0.906333277300096,-0.973270317121462,-0.91919856246165,-0.903520107156039,-0.913167477423379,-0.902513763911182,-0.0710094877642813,-0.21105904687481,-0.970050419299519,-0.0295121487720503
"TWIST2",-0.880602233599173,0.879596992088442,0.784525275405234,0.906332429149455,0.879596992088442,0.988341572413401,0.879596992088442,0.784525275405234,0.879596992088442,1,0.875376054591759,0.800807386424004,0.797992119152488,-0.906332429149455,-0.800807386424004,-0.787942988670834,-0.806836394751805,-0.788142268674573,-0.0527253897633522,-0.329452760251482,-0.851656424367474,-0.0232721868775434
"VIM",-0.994773833661893,0.995778883549402,0.909147422105022,0.969049766312653,0.995778883549402,0.872159944433351,0.995778883549402,0.909147422105022,0.995778883549402,0.875376054591759,1,0.923419262175931,0.910554065861316,-0.969049766312653,-0.923419262175931,-0.907740815422049,-0.917388262256921,-0.9067345957264,-0.0752278821537549,-0.215279851808517,-0.965829507133626,-0.0297159048365365
"ZEB1",-0.919399147623653,0.91919856246165,0.983718608890526,0.894485287672489,0.91919856246165,0.797591286985712,0.91919856246165,0.983718608890526,0.91919856246165,0.800807386424004,0.923419262175931,1,0.970251325068113,-0.894485287672489,-1,-0.982311554930278,-0.979095549746975,-0.981306703525644,-0.14414571690091,-0.164422610908946,-0.94915119196802,-0.0440187213077103
