"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.898944247307125,-0.975891278018973,-1,-0.901154283505532,-1,-0.898944247307125,-1,-0.909994065445116,-0.997589455960961,-0.914012406311025,-0.901355605248286,0.975891278018973,0.914012406311025,0.897337463347637,0.909994829506183,0.896533370146215,0.0585367683343082,0.218464464383956,0.966650178383964,0.0179850831664259
"FOXC2",-1,1,0.898944247307125,0.975891278018973,1,0.901154283505532,1,0.898944247307125,1,0.909994065445116,0.997589455960961,0.914012406311025,0.901355605248286,-0.975891278018973,-0.914012406311025,-0.897337463347637,-0.909994829506183,-0.896533370146215,-0.0585367683343082,-0.218464464383956,-0.966650178383964,-0.0179850831664259
"GSC",-0.898944247307125,0.898944247307125,1,0.874835475698028,0.898944247307125,0.81777737325073,0.898944247307125,1,0.898944247307125,0.808937750689593,0.901356146736512,0.984932539922804,0.987544057377247,-0.874835475698028,-0.984932539922804,-0.997991247824545,-0.978905196561502,-0.996785490501698,-0.146330819093615,-0.180486301875822,-0.9322944113602,-0.0519389582720762
"KLF8",-0.975891278018973,0.975891278018973,0.874835475698028,1,0.975891278018973,0.925263073603595,0.975891278018973,0.874835475698028,0.975891278018973,0.934102819538389,0.973480786526967,0.889903712549744,0.883675780885433,-1,-0.889903712549744,-0.875639497084136,-0.892314988730151,-0.875639101418331,-0.0529111709858281,-0.242574167306013,-0.942541348388511,-0.0163778414567551
"SNAI1",-1,1,0.898944247307125,0.975891278018973,1,0.901154283505532,1,0.898944247307125,1,0.909994065445116,0.997589455960961,0.914012406311025,0.901355605248286,-0.975891278018973,-0.914012406311025,-0.897337463347637,-0.909994829506183,-0.896533370146215,-0.0585367683343082,-0.218464464383956,-0.966650178383964,-0.0179850831664259
"SNAI2",-0.901154283505532,0.901154283505532,0.81777737325073,0.925263073603595,0.901154283505532,1,0.901154283505532,0.81777737325073,0.901154283505532,0.991160179249976,0.903566341420586,0.819988637849392,0.830233206675055,-0.925263073603595,-0.819988637849392,-0.819384192890473,-0.838872227860186,-0.820188257223357,-0.046474378931219,-0.317307473634838,-0.867802956075809,-0.0159771256006925
"TCF3",-1,1,0.898944247307125,0.975891278018973,1,0.901154283505532,1,0.898944247307125,1,0.909994065445116,0.997589455960961,0.914012406311025,0.901355605248286,-0.975891278018973,-0.914012406311025,-0.897337463347637,-0.909994829506183,-0.896533370146215,-0.0585367683343082,-0.218464464383956,-0.966650178383964,-0.0179850831664259
"TGF-beta",-0.898944247307125,0.898944247307125,1,0.874835475698028,0.898944247307125,0.81777737325073,0.898944247307125,1,0.898944247307125,0.808937750689593,0.901356146736512,0.984932539922804,0.987544057377247,-0.874835475698028,-0.984932539922804,-0.997991247824545,-0.978905196561502,-0.996785490501698,-0.146330819093615,-0.180486301875822,-0.9322944113602,-0.0519389582720762
"TWIST1",-1,1,0.898944247307125,0.975891278018973,1,0.901154283505532,1,0.898944247307125,1,0.909994065445116,0.997589455960961,0.914012406311025,0.901355605248286,-0.975891278018973,-0.914012406311025,-0.897337463347637,-0.909994829506183,-0.896533370146215,-0.0585367683343082,-0.218464464383956,-0.966650178383964,-0.0179850831664259
"TWIST2",-0.909994065445116,0.909994065445116,0.808937750689593,0.934102819538389,0.909994065445116,0.991160179249976,0.909994065445116,0.808937750689593,0.909994065445116,1,0.907584037276284,0.824006624029402,0.821393859163667,-0.934102819538389,-0.824006624029402,-0.810946676306601,-0.830032939968398,-0.812152257852447,-0.0436653417347164,-0.308470598209157,-0.876643311791064,-0.0127620893235452
