"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.837675063001841,-0.980535736661392,-0.980535736661392,-1,-1,-0.837675063001841,-1,-1,-1,-0.848105896437038,-0.847105310639034,0.980535736661392,0.848105896437038,0.837271807947304,0.8583425180063,0.837271807947304,0.0442441437396978,0.225423882100672,0.921138393983058,0.0147230370124108
"FOXC2",-1,1,0.837675063001841,0.980535736661392,0.980535736661392,1,1,0.837675063001841,1,1,1,0.848105896437038,0.847105310639034,-0.980535736661392,-0.848105896437038,-0.837271807947305,-0.8583425180063,-0.837271807947305,-0.0442441437396978,-0.225423882100672,-0.921138393983058,-0.0147230370124108
"GSC",-0.837675063001841,0.837675063001841,1,0.818215198782115,0.818215198782115,0.837675063001841,0.837675063001841,1,0.837675063001841,0.837675063001841,0.837675063001841,0.987960588949556,0.990568896953048,-0.818215198782115,-0.987960588949556,-0.999598756140008,-0.97933181401564,-0.999598756140008,-0.183706412993007,-0.18070071815961,-0.877614385383323,-0.0558869329600059
"KLF8",-0.980535736661392,0.980535736661392,0.818215198782115,1,1,0.980535736661392,0.980535736661392,0.818215198782115,0.980535736661392,0.980535736661392,0.980535736661392,0.830250603867424,0.827645295237214,-1,-0.830250603867423,-0.818614201611424,-0.838882561427307,-0.818614201611424,-0.0408325586548842,-0.244884372087875,-0.940601989960053,-0.0117075495979698
"SNAI1",-0.980535736661392,0.980535736661392,0.818215198782115,1,1,0.980535736661392,0.980535736661392,0.818215198782115,0.980535736661392,0.980535736661392,0.980535736661392,0.830250603867424,0.827645295237214,-1,-0.830250603867423,-0.818614201611424,-0.838882561427307,-0.818614201611424,-0.0408325586548842,-0.244884372087875,-0.940601989960053,-0.0117075495979698
"SNAI2",-1,1,0.837675063001841,0.980535736661392,0.980535736661392,1,1,0.837675063001841,1,1,1,0.848105896437038,0.847105310639034,-0.980535736661392,-0.848105896437038,-0.837271807947305,-0.8583425180063,-0.837271807947305,-0.0442441437396978,-0.225423882100672,-0.921138393983058,-0.0147230370124108
"TCF3",-1,1,0.837675063001841,0.980535736661392,0.980535736661392,1,1,0.837675063001841,1,1,1,0.848105896437038,0.847105310639034,-0.980535736661392,-0.848105896437038,-0.837271807947305,-0.8583425180063,-0.837271807947305,-0.0442441437396978,-0.225423882100672,-0.921138393983058,-0.0147230370124108
"TGF-beta",-0.837675063001841,0.837675063001841,1,0.818215198782115,0.818215198782115,0.837675063001841,0.837675063001841,1,0.837675063001841,0.837675063001841,0.837675063001841,0.987960588949556,0.990568896953048,-0.818215198782115,-0.987960588949556,-0.999598756140008,-0.97933181401564,-0.999598756140008,-0.183706412993007,-0.18070071815961,-0.877614385383323,-0.0558869329600059
"TWIST1",-1,1,0.837675063001841,0.980535736661392,0.980535736661392,1,1,0.837675063001841,1,1,1,0.848105896437038,0.847105310639034,-0.980535736661392,-0.848105896437038,-0.837271807947305,-0.8583425180063,-0.837271807947305,-0.0442441437396978,-0.225423882100672,-0.921138393983058,-0.0147230370124108
"TWIST2",-1,1,0.837675063001841,0.980535736661392,0.980535736661392,1,1,0.837675063001841,1,1,1,0.848105896437038,0.847105310639034,-0.980535736661392,-0.848105896437038,-0.837271807947305,-0.8583425180063,-0.837271807947305,-0.0442441437396978,-0.225423882100672,-0.921138393983058,-0.0147230370124108
"VIM",-1,1,0.837675063001841,0.980535736661392,0.980535736661392,1,1,0.837675063001841,1,1,1,0.848105896437038,0.847105310639034,-0.980535736661392,-0.848105896437038,-0.837271807947305,-0.8583425180063,-0.837271807947305,-0.0442441437396978,-0.225423882100672,-0.921138393983058,-0.0147230370124108
