"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.91991155387369,-1,-1,-1,-1,-0.91991155387369,-1,-1,-1,-0.940128890082379,-0.936131890884881,1,0.940128890082379,0.91991155387369,0.956348730447953,0.91991155387369,0.0312063528268547,0.221285898621216,0.970164216567702,0.0256387781813829
"FOXC2",-1,1,0.91991155387369,1,1,1,1,0.91991155387369,1,1,1,0.940128890082379,0.936131890884881,-1,-0.940128890082379,-0.91991155387369,-0.956348730447953,-0.91991155387369,-0.0312063528268547,-0.221285898621216,-0.970164216567702,-0.0256387781813829
"GSC",-0.91991155387369,0.91991155387369,1,0.91991155387369,0.91991155387369,0.91991155387369,0.91991155387369,1,0.91991155387369,0.91991155387369,0.91991155387369,0.979779084545504,0.983780519947946,-0.91991155387369,-0.979779084545504,-1,-0.963559100383396,-1,-0.0532867265465266,-0.208045197617254,-0.949745331403675,-0.0692793102334038
"KLF8",-1,1,0.91991155387369,1,1,1,1,0.91991155387369,1,1,1,0.940128890082379,0.936131890884881,-1,-0.940128890082379,-0.91991155387369,-0.956348730447953,-0.91991155387369,-0.0312063528268547,-0.221285898621216,-0.970164216567702,-0.0256387781813829
"SNAI1",-1,1,0.91991155387369,1,1,1,1,0.91991155387369,1,1,1,0.940128890082379,0.936131890884881,-1,-0.940128890082379,-0.91991155387369,-0.956348730447953,-0.91991155387369,-0.0312063528268547,-0.221285898621216,-0.970164216567702,-0.0256387781813829
"SNAI2",-1,1,0.91991155387369,1,1,1,1,0.91991155387369,1,1,1,0.940128890082379,0.936131890884881,-1,-0.940128890082379,-0.91991155387369,-0.956348730447953,-0.91991155387369,-0.0312063528268547,-0.221285898621216,-0.970164216567702,-0.0256387781813829
"TCF3",-1,1,0.91991155387369,1,1,1,1,0.91991155387369,1,1,1,0.940128890082379,0.936131890884881,-1,-0.940128890082379,-0.91991155387369,-0.956348730447953,-0.91991155387369,-0.0312063528268547,-0.221285898621216,-0.970164216567702,-0.0256387781813829
"TGF-beta",-0.91991155387369,0.91991155387369,1,0.91991155387369,0.91991155387369,0.91991155387369,0.91991155387369,1,0.91991155387369,0.91991155387369,0.91991155387369,0.979779084545504,0.983780519947946,-0.91991155387369,-0.979779084545504,-1,-0.963559100383396,-1,-0.0532867265465266,-0.208045197617254,-0.949745331403675,-0.0692793102334038
"TWIST1",-1,1,0.91991155387369,1,1,1,1,0.91991155387369,1,1,1,0.940128890082379,0.936131890884881,-1,-0.940128890082379,-0.91991155387369,-0.956348730447953,-0.91991155387369,-0.0312063528268547,-0.221285898621216,-0.970164216567702,-0.0256387781813829
"TWIST2",-1,1,0.91991155387369,1,1,1,1,0.91991155387369,1,1,1,0.940128890082379,0.936131890884881,-1,-0.940128890082379,-0.91991155387369,-0.956348730447953,-0.91991155387369,-0.0312063528268547,-0.221285898621216,-0.970164216567702,-0.0256387781813829
"VIM",-1,1,0.91991155387369,1,1,1,1,0.91991155387369,1,1,1,0.940128890082379,0.936131890884881,-1,-0.940128890082379,-0.91991155387369,-0.956348730447953,-0.91991155387369,-0.0312063528268547,-0.221285898621216,-0.970164216567702,-0.0256387781813829
"ZEB1",-0.940128890082379,0.940128890082379,0.979779084545504,0.940128890082379,0.940128890082379,0.940128890082379,0.940128890082379,0.979779084545504,0.940128890082379,0.940128890082379,0.940128890082379,1,0.96356012389116,-0.940128890082379,-1,-0.979779084545504,-0.983780536856762,-0.979779084545504,-0.073478825495709,-0.187836132554613,-0.969964195624466,-0.049062736023951
"ZEB2",-0.936131890884881,0.936131890884881,0.983780519947946,0.936131890884881,0.936131890884881,0.936131890884881,0.936131890884881,0.983780519947946,0.936131890884881,0.936131890884881,0.936131890884881,0.96356012389116,1,-0.936131890884881,-0.96356012389116,-0.983780519947946,-0.979779082924205,-0.983780519947946,-0.0370684908632711,-0.224263834100064,-0.933526501292106,-0.0738842829372212
"miR-101",1,-1,-0.91991155387369,-1,-1,-1,-1,-0.91991155387369,-1,-1,-1,-0.940128890082379,-0.936131890884881,1,0.940128890082379,0.91991155387369,0.956348730447953,0.91991155387369,0.0312063528268547,0.221285898621216,0.970164216567702,0.0256387781813829
"miR-141",0.940128890082379,-0.940128890082379,-0.979779084545504,-0.940128890082379,-0.940128890082379,-0.940128890082379,-0.940128890082379,-0.979779084545504,-0.940128890082379,-0.940128890082379,-0.940128890082379,-1,-0.96356012389116,0.940128890082379,1,0.979779084545504,0.983780536856762,0.979779084545504,0.073478825495709,0.187836132554613,0.969964195624466,0.049062736023951
