"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.95636052980984,-1,-1,-1,-1,-0.95636052980984,-1,-1,-1,-0.95636052980984,-0.95636052980984,1,0.95636052980984,0.95636052980984,0.95636052980984,0.95636052980984,0.113598370565126,0.235107199090097,1,0.0369340306913472
"FOXC2",-1,1,0.95636052980984,1,1,1,1,0.95636052980984,1,1,1,0.95636052980984,0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.113598370565126,-0.235107199090097,-1,-0.0369340306913472
"GSC",-0.95636052980984,0.95636052980984,1,0.95636052980984,0.95636052980984,0.95636052980984,0.95636052980984,1,0.95636052980984,0.95636052980984,0.95636052980984,1,1,-0.95636052980984,-1,-1,-1,-1,-0.157237236606937,-0.191466861493208,-0.95636052980984,-0.0445410621904911
"KLF8",-1,1,0.95636052980984,1,1,1,1,0.95636052980984,1,1,1,0.95636052980984,0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.113598370565126,-0.235107199090097,-1,-0.0369340306913472
"SNAI1",-1,1,0.95636052980984,1,1,1,1,0.95636052980984,1,1,1,0.95636052980984,0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.113598370565126,-0.235107199090097,-1,-0.0369340306913472
"SNAI2",-1,1,0.95636052980984,1,1,1,1,0.95636052980984,1,1,1,0.95636052980984,0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.113598370565126,-0.235107199090097,-1,-0.0369340306913472
"TCF3",-1,1,0.95636052980984,1,1,1,1,0.95636052980984,1,1,1,0.95636052980984,0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.113598370565126,-0.235107199090097,-1,-0.0369340306913472
"TGF-beta",-0.95636052980984,0.95636052980984,1,0.95636052980984,0.95636052980984,0.95636052980984,0.95636052980984,1,0.95636052980984,0.95636052980984,0.95636052980984,1,1,-0.95636052980984,-1,-1,-1,-1,-0.157237236606937,-0.191466861493208,-0.95636052980984,-0.0445410621904911
"TWIST1",-1,1,0.95636052980984,1,1,1,1,0.95636052980984,1,1,1,0.95636052980984,0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.113598370565126,-0.235107199090097,-1,-0.0369340306913472
"TWIST2",-1,1,0.95636052980984,1,1,1,1,0.95636052980984,1,1,1,0.95636052980984,0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.113598370565126,-0.235107199090097,-1,-0.0369340306913472
"VIM",-1,1,0.95636052980984,1,1,1,1,0.95636052980984,1,1,1,0.95636052980984,0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.113598370565126,-0.235107199090097,-1,-0.0369340306913472
"ZEB1",-0.95636052980984,0.95636052980984,1,0.95636052980984,0.95636052980984,0.95636052980984,0.95636052980984,1,0.95636052980984,0.95636052980984,0.95636052980984,1,1,-0.95636052980984,-1,-1,-1,-1,-0.157237236606937,-0.191466861493208,-0.95636052980984,-0.0445410621904911
"ZEB2",-0.95636052980984,0.95636052980984,1,0.95636052980984,0.95636052980984,0.95636052980984,0.95636052980984,1,0.95636052980984,0.95636052980984,0.95636052980984,1,1,-0.95636052980984,-1,-1,-1,-1,-0.157237236606937,-0.191466861493208,-0.95636052980984,-0.0445410621904911
"miR-101",1,-1,-0.95636052980984,-1,-1,-1,-1,-0.95636052980984,-1,-1,-1,-0.95636052980984,-0.95636052980984,1,0.95636052980984,0.95636052980984,0.95636052980984,0.95636052980984,0.113598370565126,0.235107199090097,1,0.0369340306913472
"miR-141",0.95636052980984,-0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-1,-1,0.95636052980984,1,1,1,1,0.157237236606937,0.191466861493208,0.95636052980984,0.0445410621904911
"miR-200a",0.95636052980984,-0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-1,-1,0.95636052980984,1,1,1,1,0.157237236606937,0.191466861493208,0.95636052980984,0.0445410621904911
"miR-200b",0.95636052980984,-0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-1,-1,0.95636052980984,1,1,1,1,0.157237236606937,0.191466861493208,0.95636052980984,0.0445410621904911
"miR-200c",0.95636052980984,-0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-0.95636052980984,-1,-0.95636052980984,-0.95636052980984,-0.95636052980984,-1,-1,0.95636052980984,1,1,1,1,0.157237236606937,0.191466861493208,0.95636052980984,0.0445410621904911
"miR-205",0.113598370565126,-0.113598370565126,-0.157237236606937,-0.113598370565126,-0.113598370565126,-0.113598370565126,-0.113598370565126,-0.157237236606937,-0.113598370565126,-0.113598370565126,-0.113598370565126,-0.157237236606937,-0.157237236606937,0.113598370565126,0.157237236606937,0.157237236606937,0.157237236606937,0.157237236606937,1,-0.00911300094727697,0.113598370565126,0.00210246662649628
"miR-30c",0.235107199090097,-0.235107199090097,-0.191466861493208,-0.235107199090097,-0.235107199090097,-0.235107199090097,-0.235107199090097,-0.191466861493208,-0.235107199090097,-0.235107199090097,-0.235107199090097,-0.191466861493208,-0.191466861493208,0.235107199090097,0.191466861493208,0.191466861493208,0.191466861493208,0.191466861493208,-0.00911300094727697,1,0.235107199090097,0.00430463850828224
