states,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'0111111111111000000001',0.0771,0.0037797707161502095,0.036585365853658534,,,,0.07246666666666667,0.00012472191289246212,0.036585365853658534
'1000000000000111110110',0.062233333333333335,0.001936204764194346,0.06097560975609756,,,,0.04803333333333334,0.0007717224601860135,0.06097560975609756
'1000000000000111111011',0.05366666666666667,0.0019258475767539038,0.07317073170731707,,,,0.05229999999999999,0.0011224972160321829,0.07317073170731707
'0111111111111000000100',0.05153333333333334,0.002414309194964244,0.07317073170731707,,,,0.05253333333333334,0.0015456030825826154,0.07317073170731707
'1000000000000111111111',0.0785,0.0017378147196982746,0.036585365853658534,,,,0.0814,0.0014719601443879758,0.036585365853658534
'0111111111111000001100',0.043933333333333324,0.0008219218670625309,0.0975609756097561,,,,0.03526666666666667,0.001144066820115369,0.0975609756097561
'0111111111111000000101',0.0516,0.001023067283548188,0.07317073170731707,,,,0.04856666666666667,0.001811690432226826,0.07317073170731707
'0111111111111000001000',0.06706666666666666,0.0012918548250050758,0.06097560975609756,,,,0.0532,0.0028994252303976855,0.06097560975609756
'0111111111111000001001',0.0631,0.0006480740698407875,0.06097560975609756,,,,0.04753333333333334,0.0008993825042154698,0.06097560975609756
'1000000000000111111110',0.07593333333333334,0.0008730533902472519,0.036585365853658534,,,,0.0749,0.0049443570529105856,0.036585365853658534
'1000000000000111110011',0.045466666666666676,0.0023697163449568313,0.0975609756097561,,,,0.03563333333333333,0.0014704496666741844,0.0975609756097561
'0111111111111000000000',0.08140000000000001,0.0008602325267042648,0.036585365853658534,,,,0.08096666666666667,0.003974362282877034,0.036585365853658534
'0111111111111000001101',0.03733333333333333,0.002833529404980456,0.0975609756097561,,,,0.031566666666666666,0.003242769735204083,0.0975609756097561
'1010000100011100000110',0.006266666666666667,0.0008730533902472527,0.2682926829268293,,,,0.019133333333333332,0.0014839886193034708,0.2682926829268293
'1000000000000111111010',0.052833333333333336,0.002113974666094391,0.07317073170731707,,,,0.0497,0.0015513435037626774,0.07317073170731707
'1000000000000111110111',0.0689,0.0022905603390145947,0.06097560975609756,,,,0.0541,0.00261661358757205,0.06097560975609756
'0101111011100011111001',0.006366666666666666,0.0004109609335312651,0.2682926829268293,,,,0.019366666666666667,0.00032998316455372183,0.2682926829268293
'1000000000000111110010',0.03826666666666667,0.00016996731711975893,0.0975609756097561,,,,0.030333333333333334,0.0018803073034893954,0.0975609756097561
'1010000100011100000011',0.002133333333333333,0.0001247219128924647,0.3048780487804878,,,,0.009833333333333333,0.0014839886193034708,0.3048780487804878
'0101111011100011111000',0.004033333333333333,0.0008219218670625304,0.2926829268292683,,,,0.011999999999999999,0.0014719601443879745,0.2926829268292683
'1010000100001110100010',0.0027333333333333337,0.0007586537784494029,0.3170731707317073,,,,0.0005666666666666666,4.714045207910314e-5,0.3170731707317073
'0101111011110001011101',0.002533333333333333,0.0005792715732327589,0.3170731707317073,,,,0.0007333333333333332,0.00012472191289246472,0.3170731707317073
'1010000100011100000010',0.0028666666666666667,0.00020548046676563254,0.2804878048780488,,,,0.0114,0.0009626352718795767,0.2804878048780488
'1010000100011100000111',0.004266666666666667,0.0004027681991198189,0.2926829268292683,,,,0.011866666666666666,0.000899382504215469,0.2926829268292683
'0101111011100011111100',0.0019999999999999996,8.164965809277255e-5,0.3048780487804878,,,,0.0099,0.0004320493798938577,0.3048780487804878
