"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-0.999799174921114,-0.86865572831646,-0.986744269426172,-0.986543372249239,-1,-0.999799174921114,-0.86865572831646,-0.999799174921114,-1,-0.999799174921114,-0.881505722724727,-0.8764894655175,0.986744269426172,0.881505722724726,0.86865572831646,0.889339243738824,0.86865572831646,0.0444415167549253,0.160288750910741,0.941755739186994,0.0231050569732337
"FOXC2",-0.999799174921114,1,0.868855862979645,0.986543532519234,0.986744286002276,0.999799174921114,1,0.868855862979645,1,0.999799174921114,1,0.881304403122667,0.876689555304869,-0.986543532519234,-0.881304403122667,-0.868855862979645,-0.88913787922064,-0.868855862979645,-0.0442373520072405,-0.160086923408136,-0.941554706727068,-0.0233053640808177
"GSC",-0.86865572831646,0.868855862979645,1,0.85540149521081,0.855601568856747,0.86865572831646,0.868855862979645,1,0.868855862979645,0.86865572831646,0.868855862979645,0.987146732601909,0.992167112359862,-0.85540149521081,-0.987146732601909,-1,-0.979313608879455,-1,-0.165701598090156,-0.145407780621355,-0.900385342900411,-0.0612548982783944
"KLF8",-0.986744269426172,0.986543532519234,0.85540149521081,1,0.999799174418903,0.986744269426172,0.986543532519234,0.85540149521081,0.986543532519234,0.986744269426172,0.986543532519234,0.86825102856227,0.863235320259859,-1,-0.86825102856227,-0.85540149521081,-0.876084640632231,-0.85540149521081,-0.0400289412788107,-0.173546613220769,-0.955012001498022,-0.0198926092282488
"SNAI1",-0.986543372249239,0.986744286002276,0.855601568856747,0.999799174418903,1,0.986543372249239,0.986744286002276,0.855601568856747,0.986744286002276,0.986543372249239,0.986744286002276,0.868049646420738,0.86343534839786,-0.999799174418903,-0.868049646420738,-0.855601568856747,-0.875883212942468,-0.855601568856747,-0.0398247756355581,-0.173344763717919,-0.954810883992802,-0.0200929168523302
"SNAI2",-1,0.999799174921114,0.86865572831646,0.986744269426172,0.986543372249239,1,0.999799174921114,0.86865572831646,0.999799174921114,1,0.999799174921114,0.881505722724727,0.8764894655175,-0.986744269426172,-0.881505722724727,-0.86865572831646,-0.889339243738824,-0.86865572831646,-0.0444415167549253,-0.160288750910741,-0.941755739186994,-0.0231050569732337
"TCF3",-0.999799174921114,1,0.868855862979645,0.986543532519234,0.986744286002276,0.999799174921114,1,0.868855862979645,1,0.999799174921114,1,0.881304403122667,0.876689555304869,-0.986543532519234,-0.881304403122667,-0.868855862979645,-0.88913787922064,-0.868855862979645,-0.0442373520072405,-0.160086923408136,-0.941554706727068,-0.0233053640808177
"TGF-beta",-0.86865572831646,0.868855862979645,1,0.85540149521081,0.855601568856747,0.86865572831646,0.868855862979645,1,0.868855862979645,0.86865572831646,0.868855862979645,0.987146732601909,0.992167112359862,-0.85540149521081,-0.987146732601909,-1,-0.979313608879455,-1,-0.165701598090156,-0.145407780621355,-0.900385342900411,-0.0612548982783944
"TWIST1",-0.999799174921114,1,0.868855862979645,0.986543532519234,0.986744286002276,0.999799174921114,1,0.868855862979645,1,0.999799174921114,1,0.881304403122667,0.876689555304869,-0.986543532519234,-0.881304403122667,-0.868855862979645,-0.88913787922064,-0.868855862979645,-0.0442373520072405,-0.160086923408136,-0.941554706727068,-0.0233053640808177
"TWIST2",-1,0.999799174921114,0.86865572831646,0.986744269426172,0.986543372249239,1,0.999799174921114,0.86865572831646,0.999799174921114,1,0.999799174921114,0.881505722724727,0.8764894655175,-0.986744269426172,-0.881505722724727,-0.86865572831646,-0.889339243738824,-0.86865572831646,-0.0444415167549253,-0.160288750910741,-0.941755739186994,-0.0231050569732337
"VIM",-0.999799174921114,1,0.868855862979645,0.986543532519234,0.986744286002276,0.999799174921114,1,0.868855862979645,1,0.999799174921114,1,0.881304403122667,0.876689555304869,-0.986543532519234,-0.881304403122667,-0.868855862979645,-0.88913787922064,-0.868855862979645,-0.0442373520072405,-0.160086923408136,-0.941554706727068,-0.0233053640808177
"ZEB1",-0.881505722724727,0.881304403122667,0.987146732601909,0.86825102856227,0.868049646420738,0.881505722724727,0.881304403122667,0.987146732601909,0.881304403122667,0.881505722724727,0.881304403122667,1,0.979314087930774,-0.86825102856227,-1,-0.987146732601909,-0.992167121838759,-0.987146732601909,-0.153267176766575,-0.132960613451982,-0.913236736802531,-0.0484039841947767
"ZEB2",-0.8764894655175,0.876689555304869,0.992167112359862,0.863235320259859,0.86343534839786,0.8764894655175,0.876689555304869,0.992167112359862,0.876689555304869,0.8764894655175,0.876689555304869,0.979314087930774,1,-0.863235320259859,-0.979314087930774,-0.992167112359862,-0.987146730009667,-0.992167112359862,-0.157864426441833,-0.151231449264249,-0.892552989047632,-0.065873808056549
"miR-101",0.986744269426172,-0.986543532519234,-0.85540149521081,-1,-0.999799174418903,-0.986744269426172,-0.986543532519234,-0.85540149521081,-0.986543532519234,-0.986744269426172,-0.986543532519234,-0.86825102856227,-0.863235320259859,1,0.86825102856227,0.85540149521081,0.876084640632231,0.85540149521081,0.0400289412788107,0.173546613220769,0.955012001498022,0.0198926092282488
"miR-141",0.881505722724726,-0.881304403122667,-0.987146732601909,-0.86825102856227,-0.868049646420738,-0.881505722724727,-0.881304403122667,-0.987146732601909,-0.881304403122667,-0.881505722724727,-0.881304403122667,-1,-0.979314087930774,0.86825102856227,1,0.987146732601909,0.992167121838759,0.987146732601909,0.153267176766575,0.132960613451982,0.913236736802531,0.0484039841947767
"miR-200a",0.86865572831646,-0.868855862979645,-1,-0.85540149521081,-0.855601568856747,-0.86865572831646,-0.868855862979645,-1,-0.868855862979645,-0.86865572831646,-0.868855862979645,-0.987146732601909,-0.992167112359862,0.85540149521081,0.987146732601909,1,0.979313608879455,1,0.165701598090156,0.145407780621355,0.900385342900411,0.0612548982783944
"miR-200b",0.889339243738824,-0.88913787922064,-0.979313608879455,-0.876084640632231,-0.875883212942468,-0.889339243738824,-0.88913787922064,-0.979313608879455,-0.88913787922064,-0.889339243738824,-0.88913787922064,-0.992167121838759,-0.987146730009667,0.876084640632231,0.992167121838759,0.979313608879455,1,0.979313608879455,0.14542997095493,0.13878424292455,0.905404170458237,0.0530228760529376
"miR-200c",0.86865572831646,-0.868855862979645,-1,-0.85540149521081,-0.855601568856747,-0.86865572831646,-0.868855862979645,-1,-0.868855862979645,-0.86865572831646,-0.868855862979645,-0.987146732601909,-0.992167112359862,0.85540149521081,0.987146732601909,1,0.979313608879455,1,0.165701598090156,0.145407780621355,0.900385342900411,0.0612548982783944
"miR-205",0.0444415167549253,-0.0442373520072405,-0.165701598090156,-0.0400289412788107,-0.0398247756355581,-0.0444415167549253,-0.0442373520072405,-0.165701598090156,-0.0442373520072405,-0.0444415167549253,-0.0442373520072405,-0.153267176766575,-0.157864426441833,0.0400289412788107,0.153267176766575,0.165701598090156,0.14542997095493,0.165701598090156,1,0.00314206062303259,0.0753558306070647,0.00658625492401979
"miR-30c",0.160288750910741,-0.160086923408136,-0.145407780621355,-0.173546613220769,-0.173344763717919,-0.160288750910741,-0.160086923408136,-0.145407780621355,-0.160086923408136,-0.160288750910741,-0.160086923408136,-0.132960613451982,-0.151231449264249,0.173546613220769,0.132960613451982,0.145407780621355,0.13878424292455,0.145407780621355,0.00314206062303259,1,0.158676194027962,0.00239861740054488
"miR-34a",0.941755739186994,-0.941554706727068,-0.900385342900411,-0.955012001498022,-0.954810883992802,-0.941755739186994,-0.941554706727068,-0.900385342900411,-0.941554706727068,-0.941755739186994,-0.941554706727068,-0.913236736802531,-0.892552989047632,0.955012001498022,0.913236736802531,0.900385342900411,0.905404170458237,0.900385342900411,0.0753558306070647,0.158676194027962,1,0.0319390039240019
"miR-9",0.0231050569732337,-0.0233053640808177,-0.0612548982783944,-0.0198926092282488,-0.0200929168523302,-0.0231050569732337,-0.0233053640808177,-0.0612548982783944,-0.0233053640808177,-0.0231050569732337,-0.0233053640808177,-0.0484039841947767,-0.065873808056549,0.0198926092282488,0.0484039841947767,0.0612548982783944,0.0530228760529376,0.0612548982783944,0.00658625492401979,0.00239861740054488,0.0319390039240019,1
