"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.895829817833491,-1,-1,-1,-1,-0.895829817833491,-1,-1,-1,-0.906446614594691,-0.903641921029809,1,0.906446614594691,0.895829817833491,0.914260814472372,0.895829817833491,0.0512768458263323,0.222946745996464,0.969951710862341,0.0116076366266063
"FOXC2",-1,1,0.895829817833491,1,1,1,1,0.895829817833491,1,1,1,0.906446614594691,0.903641921029809,-1,-0.906446614594691,-0.895829817833491,-0.914260814472372,-0.895829817833491,-0.0512768458263323,-0.222946745996464,-0.969951710862341,-0.0116076366266063
"GSC",-0.895829817833491,0.895829817833491,1,0.895829817833491,0.895829817833491,0.895829817833491,0.895829817833491,1,0.895829817833491,0.895829817833491,0.895829817833491,0.989384061938447,0.992188038526084,-0.895829817833491,-0.989384061938447,-1,-0.981574796968084,-1,-0.14903533671472,-0.180475647501026,-0.925876728437019,-0.0400507111535042
"KLF8",-1,1,0.895829817833491,1,1,1,1,0.895829817833491,1,1,1,0.906446614594691,0.903641921029809,-1,-0.906446614594691,-0.895829817833491,-0.914260814472372,-0.895829817833491,-0.0512768458263323,-0.222946745996464,-0.969951710862341,-0.0116076366266063
"SNAI1",-1,1,0.895829817833491,1,1,1,1,0.895829817833491,1,1,1,0.906446614594691,0.903641921029809,-1,-0.906446614594691,-0.895829817833491,-0.914260814472372,-0.895829817833491,-0.0512768458263323,-0.222946745996464,-0.969951710862341,-0.0116076366266063
"SNAI2",-1,1,0.895829817833491,1,1,1,1,0.895829817833491,1,1,1,0.906446614594691,0.903641921029809,-1,-0.906446614594691,-0.895829817833491,-0.914260814472372,-0.895829817833491,-0.0512768458263323,-0.222946745996464,-0.969951710862341,-0.0116076366266063
"TCF3",-1,1,0.895829817833491,1,1,1,1,0.895829817833491,1,1,1,0.906446614594691,0.903641921029809,-1,-0.906446614594691,-0.895829817833491,-0.914260814472372,-0.895829817833491,-0.0512768458263323,-0.222946745996464,-0.969951710862341,-0.0116076366266063
"TGF-beta",-0.895829817833491,0.895829817833491,1,0.895829817833491,0.895829817833491,0.895829817833491,0.895829817833491,1,0.895829817833491,0.895829817833491,0.895829817833491,0.989384061938447,0.992188038526084,-0.895829817833491,-0.989384061938447,-1,-0.981574796968084,-1,-0.14903533671472,-0.180475647501026,-0.925876728437019,-0.0400507111535042
"TWIST1",-1,1,0.895829817833491,1,1,1,1,0.895829817833491,1,1,1,0.906446614594691,0.903641921029809,-1,-0.906446614594691,-0.895829817833491,-0.914260814472372,-0.895829817833491,-0.0512768458263323,-0.222946745996464,-0.969951710862341,-0.0116076366266063
"TWIST2",-1,1,0.895829817833491,1,1,1,1,0.895829817833491,1,1,1,0.906446614594691,0.903641921029809,-1,-0.906446614594691,-0.895829817833491,-0.914260814472372,-0.895829817833491,-0.0512768458263323,-0.222946745996464,-0.969951710862341,-0.0116076366266063
"VIM",-1,1,0.895829817833491,1,1,1,1,0.895829817833491,1,1,1,0.906446614594691,0.903641921029809,-1,-0.906446614594691,-0.895829817833491,-0.914260814472372,-0.895829817833491,-0.0512768458263323,-0.222946745996464,-0.969951710862341,-0.0116076366266063
"ZEB1",-0.906446614594691,0.906446614594691,0.989384061938447,0.906446614594691,0.906446614594691,0.906446614594691,0.906446614594691,0.989384061938447,0.906446614594691,0.906446614594691,0.906446614594691,1,0.981569786945714,-0.906446614594691,-1,-0.989384061938447,-0.992188224716583,-0.989384061938447,-0.138417967181654,-0.169860366294153,-0.936496137911037,-0.0294362110642218
