"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.889466747253572,-1,-1,-1,-1,-0.889466747253572,-1,-1,-1,-0.903485639006876,-0.897271747006216,1,0.903485639006876,0.889466747253572,0.911290694982197,0.889466747253572,0.0472501703170339,0.216934835280186,0.968561747316546,0.004523388625077
"FOXC2",-1,1,0.889466747253572,1,1,1,1,0.889466747253572,1,1,1,0.903485639006876,0.897271747006216,-1,-0.903485639006876,-0.889466747253572,-0.911290694982197,-0.889466747253572,-0.047250170317034,-0.216934835280186,-0.968561747316546,-0.004523388625077
"GSC",-0.889466747253572,0.889466747253572,1,0.889466747253572,0.889466747253572,0.889466747253572,0.889466747253572,1,0.889466747253572,0.889466747253572,0.889466747253572,0.985981604136494,0.992190220871841,-0.889466747253572,-0.985981604136495,-1,-0.978171768787647,-1,-0.150936271050398,-0.178513694076531,-0.920898593919699,-0.0389576128893813
"KLF8",-1,1,0.889466747253572,1,1,1,1,0.889466747253572,1,1,1,0.903485639006876,0.897271747006216,-1,-0.903485639006876,-0.889466747253572,-0.911290694982197,-0.889466747253572,-0.047250170317034,-0.216934835280186,-0.968561747316546,-0.004523388625077
"SNAI1",-1,1,0.889466747253572,1,1,1,1,0.889466747253572,1,1,1,0.903485639006876,0.897271747006216,-1,-0.903485639006876,-0.889466747253572,-0.911290694982197,-0.889466747253572,-0.047250170317034,-0.216934835280186,-0.968561747316546,-0.004523388625077
"SNAI2",-1,1,0.889466747253572,1,1,1,1,0.889466747253572,1,1,1,0.903485639006876,0.897271747006216,-1,-0.903485639006876,-0.889466747253572,-0.911290694982197,-0.889466747253572,-0.047250170317034,-0.216934835280186,-0.968561747316546,-0.004523388625077
"TCF3",-1,1,0.889466747253572,1,1,1,1,0.889466747253572,1,1,1,0.903485639006876,0.897271747006216,-1,-0.903485639006876,-0.889466747253572,-0.911290694982197,-0.889466747253572,-0.047250170317034,-0.216934835280186,-0.968561747316546,-0.004523388625077
"TGF-beta",-0.889466747253572,0.889466747253572,1,0.889466747253572,0.889466747253572,0.889466747253572,0.889466747253572,1,0.889466747253572,0.889466747253572,0.889466747253572,0.985981604136494,0.992190220871841,-0.889466747253572,-0.985981604136495,-1,-0.978171768787647,-1,-0.150936271050398,-0.178513694076531,-0.920898593919699,-0.0389576128893813
"TWIST1",-1,1,0.889466747253572,1,1,1,1,0.889466747253572,1,1,1,0.903485639006876,0.897271747006216,-1,-0.903485639006876,-0.889466747253572,-0.911290694982197,-0.889466747253572,-0.047250170317034,-0.216934835280186,-0.968561747316546,-0.004523388625077
"TWIST2",-1,1,0.889466747253572,1,1,1,1,0.889466747253572,1,1,1,0.903485639006876,0.897271747006216,-1,-0.903485639006876,-0.889466747253572,-0.911290694982197,-0.889466747253572,-0.047250170317034,-0.216934835280186,-0.968561747316546,-0.004523388625077
"VIM",-1,1,0.889466747253572,1,1,1,1,0.889466747253572,1,1,1,0.903485639006876,0.897271747006216,-1,-0.903485639006876,-0.889466747253572,-0.911290694982197,-0.889466747253572,-0.047250170317034,-0.216934835280186,-0.968561747316546,-0.004523388625077
"ZEB1",-0.903485639006876,0.903485639006876,0.985981604136494,0.903485639006876,0.903485639006876,0.903485639006876,0.903485639006876,0.985981604136494,0.903485639006876,0.903485639006876,0.903485639006876,1,0.978171768787647,-0.903485639006876,-1,-0.985981604136495,-0.992190220871841,-0.985981604136495,-0.136917353432916,-0.164495068828368,-0.934917165193989,-0.0249392777434594
"ZEB2",-0.897271747006216,0.897271747006216,0.992190220871841,0.897271747006216,0.897271747006216,0.897271747006216,0.897271747006216,0.992190220871841,0.897271747006216,0.897271747006216,0.897271747006216,0.978171768787647,1,-0.897271747006216,-0.978171768787647,-0.992190220871841,-0.985981491694892,-0.992190220871841,-0.143135629965982,-0.186318100578627,-0.913085792934387,-0.0423641405757666
"miR-101",1,-1,-0.889466747253572,-1,-1,-1,-1,-0.889466747253572,-1,-1,-1,-0.903485639006876,-0.897271747006216,1,0.903485639006876,0.889466747253572,0.911290694982197,0.889466747253572,0.0472501703170339,0.216934835280186,0.968561747316546,0.004523388625077
"miR-141",0.903485639006876,-0.903485639006876,-0.985981604136495,-0.903485639006876,-0.903485639006876,-0.903485639006876,-0.903485639006876,-0.985981604136495,-0.903485639006876,-0.903485639006876,-0.903485639006876,-1,-0.978171768787647,0.903485639006876,1,0.985981604136495,0.992190220871841,0.985981604136495,0.136917353432916,0.164495068828368,0.934917165193989,0.0249392777434594
"miR-200a",0.889466747253572,-0.889466747253572,-1,-0.889466747253572,-0.889466747253572,-0.889466747253572,-0.889466747253572,-1,-0.889466747253572,-0.889466747253572,-0.889466747253572,-0.985981604136495,-0.992190220871841,0.889466747253572,0.985981604136495,1,0.978171768787647,1,0.150936271050398,0.178513694076531,0.920898593919699,0.0389576128893813
"miR-200b",0.911290694982197,-0.911290694982197,-0.978171768787647,-0.911290694982197,-0.911290694982197,-0.911290694982197,-0.911290694982197,-0.978171768787647,-0.911290694982197,-0.911290694982197,-0.911290694982197,-0.992190220871841,-0.985981491694892,0.911290694982197,0.992190220871841,0.978171768787647,1,0.978171768787647,0.12911665612572,0.172299419108856,0.927104420430069,0.0283457492094
"miR-200c",0.889466747253572,-0.889466747253572,-1,-0.889466747253572,-0.889466747253572,-0.889466747253572,-0.889466747253572,-1,-0.889466747253572,-0.889466747253572,-0.889466747253572,-0.985981604136495,-0.992190220871841,0.889466747253572,0.985981604136495,1,0.978171768787647,1,0.150936271050398,0.178513694076531,0.920898593919699,0.0389576128893813
"miR-205",0.0472501703170339,-0.047250170317034,-0.150936271050398,-0.047250170317034,-0.047250170317034,-0.047250170317034,-0.047250170317034,-0.150936271050398,-0.047250170317034,-0.047250170317034,-0.047250170317034,-0.136917353432916,-0.143135629965982,0.0472501703170339,0.136917353432916,0.150936271050398,0.12911665612572,0.150936271050398,1,-0.00364258384415088,0.0718546649273238,-0.00592566366741337
"miR-30c",0.216934835280186,-0.216934835280186,-0.178513694076531,-0.216934835280186,-0.216934835280186,-0.216934835280186,-0.216934835280186,-0.178513694076531,-0.216934835280186,-0.216934835280186,-0.216934835280186,-0.164495068828368,-0.186318100578627,0.216934835280186,0.164495068828368,0.178513694076531,0.172299419108856,0.178513694076531,-0.00364258384415088,1,0.185507862032104,0.0101261564550353
"miR-34a",0.968561747316546,-0.968561747316546,-0.920898593919699,-0.968561747316546,-0.968561747316546,-0.968561747316546,-0.968561747316546,-0.920898593919699,-0.968561747316546,-0.968561747316546,-0.968561747316546,-0.934917165193989,-0.913085792934387,0.968561747316546,0.934917165193989,0.920898593919699,0.927104420430069,0.920898593919699,0.0718546649273238,0.185507862032104,1,0.0131289410222915
"miR-9",0.004523388625077,-0.004523388625077,-0.0389576128893813,-0.004523388625077,-0.004523388625077,-0.004523388625077,-0.004523388625077,-0.0389576128893813,-0.004523388625077,-0.004523388625077,-0.004523388625077,-0.0249392777434594,-0.0423641405757666,0.004523388625077,0.0249392777434594,0.0389576128893813,0.0283457492094,0.0389576128893813,-0.00592566366741337,0.0101261564550353,0.0131289410222915,1
