states,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'1000000000000111111110',0.07693333333333334,0.0016759740119968738,0.036585365853658534,0.07013333333333333,0.0020005554784164885,0.036585365853658534,0.08226666666666667,0.00012472191289246212,0.036585365853658534
'0111111111111000001101',0.0358,0.0018457157599876158,0.0975609756097561,0.056600000000000004,0.0010614455552060416,0.0975609756097561,0.029300000000000003,0.0006976149845485437,0.0975609756097561
'0111111111111000001000',0.07246666666666667,0.003965125751123437,0.06097560975609756,0.06883333333333334,0.0025381533094402005,0.06097560975609756,0.05976666666666666,0.0017518244457961224,0.06097560975609756
'1000000000000111110110',0.0667,0.0014764823060233365,0.06097560975609756,0.0698,0.003213513134665343,0.06097560975609756,0.0521,0.0015121728296285015,0.06097560975609756
'0111111111111000000000',0.08133333333333333,0.0011585431464655224,0.036585365853658534,0.06803333333333332,0.0017016332024133655,0.036585365853658534,0.08166666666666667,0.0020677416559027784,0.036585365853658534
'1000000000000111111011',0.0527,0.0008981462390204989,0.07317073170731707,0.05886666666666667,0.0008259674462242568,0.07317073170731707,0.05396666666666666,0.0025037749277618568,0.07317073170731707
'0111111111111000000001',0.07796666666666667,0.003616935473881476,0.036585365853658534,0.0672,0.0013441230102437295,0.036585365853658534,0.0824,0.0024097026095903766,0.036585365853658534
'1000000000000111110010',0.037566666666666665,0.001820866704499686,0.0975609756097561,0.0582,0.0008981462390204989,0.0975609756097561,0.030300000000000004,0.0022642143596988936,0.0975609756097561
'0111111111111000000100',0.05166666666666667,0.001376791761870892,0.07317073170731707,0.055966666666666665,0.0004784233364802428,0.07317073170731707,0.0551,0.0019252705437591538,0.07317073170731707
'0111111111111000000101',0.050833333333333335,0.000942809041582061,0.07317073170731707,0.057066666666666675,0.00044969125210773454,0.07317073170731707,0.0507,0.004172129751897304,0.07317073170731707
'1000000000000111111111',0.07986666666666666,0.0030728199137310683,0.036585365853658534,0.06753333333333333,0.0021249836600678953,0.036585365853658534,0.08366666666666667,0.0024513035081133614,0.036585365853658534
'1000000000000111110111',0.07133333333333335,0.0015107025591499525,0.06097560975609756,0.06836666666666667,0.0007133644853010868,0.06097560975609756,0.05823333333333333,0.002725598812901285,0.06097560975609756
'1000000000000111110011',0.04876666666666666,0.0017594190960528858,0.0975609756097561,0.057100000000000005,0.0008286535263104044,0.0975609756097561,0.0362,0.0026770630673681683,0.0975609756097561
'0111111111111000001100',0.04806666666666667,0.002332857094256358,0.0975609756097561,0.053799999999999994,0.0012754084313139314,0.0975609756097561,0.0366,0.0012192894105447906,0.0975609756097561
'1000000000000111111010',0.051133333333333336,0.000917726659862414,0.07317073170731707,0.056333333333333326,0.002283759084394751,0.07317073170731707,0.0531,0.0007348469228349518,0.07317073170731707
'0111111111111000001001',0.06816666666666667,0.0008178562764256873,0.06097560975609756,0.06616666666666667,0.0013767917618708887,0.06097560975609756,0.056933333333333336,0.0018926759422104524,0.06097560975609756
'1010000100001110100010',0.006933333333333333,0.0008993825042154697,0.2926829268292683,,,,0.0022,0.0002160246899469287,0.2926829268292683
'1000000001010100110100',0.0006,0.00032659863237109043,0.32926829268292684,,,,0.0007999999999999999,0.00016329931618554524,0.32926829268292684
'0101111011110001011101',0.007333333333333334,0.000492160768674447,0.2926829268292683,,,,0.0022333333333333333,0.00032998316455372216,0.2926829268292683
'1000000001010101100100',0.0004,0.0,0.32926829268292684,,,,0.0007666666666666667,0.00023570226039551587,0.32926829268292684
'0111111110101011001010',0.0007,0.00021602468994692868,0.32926829268292684,,,,0.0016333333333333332,0.00033993463423951894,0.32926829268292684
'0111111110101010011010',0.0007666666666666667,0.0003091206165165234,0.32926829268292684,,,,0.0014333333333333333,0.0002494438257849294,0.32926829268292684
'1000000001010100110101',0.0004999999999999999,8.164965809277258e-5,0.32926829268292684,,,,0.0012666666666666666,0.00024944382578492944,0.32926829268292684
'1000000001010101100101',0.0005333333333333333,0.00023570226039551585,0.32926829268292684,,,,0.001,8.164965809277264e-5,0.32926829268292684
'0111111110101011001011',0.00039999999999999996,8.164965809277262e-5,0.32926829268292684,,,,0.0008333333333333334,0.0004714045207910317,0.32926829268292684
'0111111110101010011011',0.0005,0.0002160246899469287,0.32926829268292684,,,,0.0007666666666666667,0.00012472191289246472,0.32926829268292684
'1010000100011100000100',0.0030333333333333336,0.0006944222218666551,0.3170731707317073,,,,,,
'0101111011100011111010',0.0015333333333333334,0.00018856180831641265,0.34146341463414637,,,,,,
'0101111011100011111011',0.0032,0.0004320493798938573,0.3170731707317073,,,,,,
'1000000001010101100001',,,0.36585365853658536,,,,,,
'1010000100011100000101',0.0009000000000000001,0.0002449489742783178,0.34146341463414637,,,,,,
'1000000001010100110000',,,0.36585365853658536,,,,,,
'0111111110101011001111',,,0.36585365853658536,,,,,,
'0111111110101010011110',,,0.36585365853658536,,,,,,
'0111101110101010101110',0.0002,0.0001414213562373095,0.3902439024390244,,,,,,
'0111101110101010101111',,,0.3902439024390244,,,,,,
'1000000001010101100000',,,0.36585365853658536,,,,,,
'0111111110101011001110',0.0003,8.164965809277261e-5,0.36585365853658536,,,,,,
'1000000001010100110001',0.00013333333333333334,4.714045207910317e-5,0.36585365853658536,,,,,,
'1000010001010101010001',,,0.3902439024390244,,,,,,
'1000010001010101010000',,,0.3902439024390244,,,,,,
