"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.893502685611432,-1,-1,-1,-1,-0.893502685611432,-1,-1,-1,-0.907139853340035,-0.917369836273879,1,0.907139853340035,0.89611099555394,0.914560723445198,0.896310550392254,0.051737207844473,0.207183540917236,0.960288730392463,0.00741084196798645
"FOXC2",-1,1,0.893502685611432,1,1,1,1,0.893502685611432,1,1,1,0.907139853340036,0.917369836273879,-1,-0.907139853340036,-0.89611099555394,-0.914560723445198,-0.896310550392254,-0.051737207844473,-0.207183540917236,-0.960288730392463,-0.00741084196798645
"GSC",-0.893502685611432,0.893502685611432,1,0.893502685611432,0.893502685611432,0.893502685611432,0.893502685611432,1,0.893502685611432,0.893502685611432,0.893502685611432,0.986362527251672,0.976133192516527,-0.893502685611432,-0.986362527251672,-0.99739288009911,-0.978941527121193,-0.997192137986362,-0.142200903331349,-0.164861944093502,-0.933213916083051,-0.0288816192572737
"KLF8",-1,1,0.893502685611432,1,1,1,1,0.893502685611432,1,1,1,0.907139853340036,0.917369836273879,-1,-0.907139853340036,-0.89611099555394,-0.914560723445198,-0.896310550392254,-0.051737207844473,-0.207183540917236,-0.960288730392463,-0.00741084196798645
"SNAI1",-1,1,0.893502685611432,1,1,1,1,0.893502685611432,1,1,1,0.907139853340036,0.917369836273879,-1,-0.907139853340036,-0.89611099555394,-0.914560723445198,-0.896310550392254,-0.051737207844473,-0.207183540917236,-0.960288730392463,-0.00741084196798645
"SNAI2",-1,1,0.893502685611432,1,1,1,1,0.893502685611432,1,1,1,0.907139853340036,0.917369836273879,-1,-0.907139853340036,-0.89611099555394,-0.914560723445198,-0.896310550392254,-0.051737207844473,-0.207183540917236,-0.960288730392463,-0.00741084196798645
"TCF3",-1,1,0.893502685611432,1,1,1,1,0.893502685611432,1,1,1,0.907139853340036,0.917369836273879,-1,-0.907139853340036,-0.89611099555394,-0.914560723445198,-0.896310550392254,-0.051737207844473,-0.207183540917236,-0.960288730392463,-0.00741084196798645
"TGF-beta",-0.893502685611432,0.893502685611432,1,0.893502685611432,0.893502685611432,0.893502685611432,0.893502685611432,1,0.893502685611432,0.893502685611432,0.893502685611432,0.986362527251672,0.976133192516527,-0.893502685611432,-0.986362527251672,-0.99739288009911,-0.978941527121193,-0.997192137986362,-0.142200903331349,-0.164861944093502,-0.933213916083051,-0.0288816192572737
"TWIST1",-1,1,0.893502685611432,1,1,1,1,0.893502685611432,1,1,1,0.907139853340036,0.917369836273879,-1,-0.907139853340036,-0.89611099555394,-0.914560723445198,-0.896310550392254,-0.051737207844473,-0.207183540917236,-0.960288730392463,-0.00741084196798645
"TWIST2",-1,1,0.893502685611432,1,1,1,1,0.893502685611432,1,1,1,0.907139853340036,0.917369836273879,-1,-0.907139853340036,-0.89611099555394,-0.914560723445198,-0.896310550392254,-0.051737207844473,-0.207183540917236,-0.960288730392463,-0.00741084196798645
