"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.899420856357073,-1,-1,-1,-1,-0.899420856357073,-1,-1,-1,-0.910038503516625,-0.907436136707099,1,0.910038503516625,0.899420856357073,0.918053417168489,0.899420856357073,0.0496922471204811,0.211399450836318,0.97174912033961,0.0208313239941544
"FOXC2",-1,1,0.899420856357073,1,1,1,1,0.899420856357073,1,1,1,0.910038503516625,0.907436136707099,-1,-0.910038503516625,-0.899420856357073,-0.918053417168489,-0.899420856357073,-0.0496922471204811,-0.211399450836318,-0.97174912033961,-0.0208313239941544
"GSC",-0.899420856357073,0.899420856357073,1,0.899420856357073,0.899420856357073,0.899420856357073,0.899420856357073,1,0.899420856357073,0.899420856357073,0.899420856357073,0.989381383775624,0.991985645957104,-0.899420856357073,-0.989381383775624,-1,-0.981366633918914,-1,-0.143456852942484,-0.171708738759441,-0.927672140020324,-0.0468894286787667
"KLF8",-1,1,0.899420856357073,1,1,1,1,0.899420856357073,1,1,1,0.910038503516625,0.907436136707099,-1,-0.910038503516625,-0.899420856357073,-0.918053417168489,-0.899420856357073,-0.0496922471204811,-0.211399450836318,-0.97174912033961,-0.0208313239941544
"SNAI1",-1,1,0.899420856357073,1,1,1,1,0.899420856357073,1,1,1,0.910038503516625,0.907436136707099,-1,-0.910038503516625,-0.899420856357073,-0.918053417168489,-0.899420856357073,-0.0496922471204811,-0.211399450836318,-0.97174912033961,-0.0208313239941544
"SNAI2",-1,1,0.899420856357073,1,1,1,1,0.899420856357073,1,1,1,0.910038503516625,0.907436136707099,-1,-0.910038503516625,-0.899420856357073,-0.918053417168489,-0.899420856357073,-0.0496922471204811,-0.211399450836318,-0.97174912033961,-0.0208313239941544
"TCF3",-1,1,0.899420856357073,1,1,1,1,0.899420856357073,1,1,1,0.910038503516625,0.907436136707099,-1,-0.910038503516625,-0.899420856357073,-0.918053417168489,-0.899420856357073,-0.0496922471204811,-0.211399450836318,-0.97174912033961,-0.0208313239941544
"TGF-beta",-0.899420856357073,0.899420856357073,1,0.899420856357073,0.899420856357073,0.899420856357073,0.899420856357073,1,0.899420856357073,0.899420856357073,0.899420856357073,0.989381383775624,0.991985645957104,-0.899420856357073,-0.989381383775624,-1,-0.981366633918914,-1,-0.143456852942484,-0.171708738759441,-0.927672140020324,-0.0468894286787667
"TWIST1",-1,1,0.899420856357073,1,1,1,1,0.899420856357073,1,1,1,0.910038503516625,0.907436136707099,-1,-0.910038503516625,-0.899420856357073,-0.918053417168489,-0.899420856357073,-0.0496922471204811,-0.211399450836318,-0.97174912033961,-0.0208313239941544
"TWIST2",-1,1,0.899420856357073,1,1,1,1,0.899420856357073,1,1,1,0.910038503516625,0.907436136707099,-1,-0.910038503516625,-0.899420856357073,-0.918053417168489,-0.899420856357073,-0.0496922471204811,-0.211399450836318,-0.97174912033961,-0.0208313239941544
"VIM",-1,1,0.899420856357073,1,1,1,1,0.899420856357073,1,1,1,0.910038503516625,0.907436136707099,-1,-0.910038503516625,-0.899420856357073,-0.918053417168489,-0.899420856357073,-0.0496922471204811,-0.211399450836318,-0.97174912033961,-0.0208313239941544
"ZEB1",-0.910038503516625,0.910038503516625,0.989381383775624,0.910038503516625,0.910038503516625,0.910038503516625,0.910038503516625,0.989381383775624,0.910038503516625,0.910038503516625,0.910038503516625,1,0.981367429327246,-0.910038503516625,-1,-0.989381383775624,-0.991985654000308,-0.989381383775624,-0.132839877286714,-0.161097991870523,-0.938289580722374,-0.0362647249810655
