"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-0.934855379138536,-0.934855379138536,-0.973743477685502,-0.973743477685502,-0.973743477685502,-0.934855379138536,-0.934855379138536,-0.934855379138536,-0.973743477685502,-0.956708157302743,-0.941472424922686,-0.950089845425806,0.973743477685502,0.941472424922686,0.938062765152199,0.956708157302743,0.936659842423532,0.111283171669767,0.235896195136753,0.973743477685502,0.0154406024121764
"FOXC2",-0.934855379138536,1,1,0.908598954742852,0.908598954742852,0.908598954742852,1,1,1,0.908598954742852,0.978155081271332,0.993386988409849,0.984766560428414,-0.908598954742852,-0.993386988409849,-0.9967929678818,-0.978155081271332,-0.99819618144735,-0.144756472555567,-0.170751933938366,-0.908598954742852,-0.0565311460560656
"GSC",-0.934855379138536,1,1,0.908598954742852,0.908598954742852,0.908598954742852,1,1,1,0.908598954742852,0.978155081271332,0.993386988409849,0.984766560428414,-0.908598954742852,-0.993386988409849,-0.9967929678818,-0.978155081271332,-0.99819618144735,-0.144756472555567,-0.170751933938366,-0.908598954742852,-0.0565311460560656
"KLF8",-0.973743477685502,0.908598954742852,0.908598954742852,1,1,1,0.908598954742852,0.908598954742852,0.908598954742852,1,0.930447098549057,0.915212868043179,0.92383195712005,-1,-0.915212868043179,-0.911805640409358,-0.930447098549057,-0.910402386038581,-0.0942310299107049,-0.262164994780825,-1,-0.0416958643048743
"SNAI1",-0.973743477685502,0.908598954742852,0.908598954742852,1,1,1,0.908598954742852,0.908598954742852,0.908598954742852,1,0.930447098549057,0.915212868043179,0.92383195712005,-1,-0.915212868043179,-0.911805640409358,-0.930447098549057,-0.910402386038581,-0.0942310299107049,-0.262164994780825,-1,-0.0416958643048743
"SNAI2",-0.973743477685502,0.908598954742852,0.908598954742852,1,1,1,0.908598954742852,0.908598954742852,0.908598954742852,1,0.930447098549057,0.915212868043179,0.92383195712005,-1,-0.915212868043179,-0.911805640409358,-0.930447098549057,-0.910402386038581,-0.0942310299107049,-0.262164994780825,-1,-0.0416958643048743
"TCF3",-0.934855379138536,1,1,0.908598954742852,0.908598954742852,0.908598954742852,1,1,1,0.908598954742852,0.978155081271332,0.993386988409849,0.984766560428414,-0.908598954742852,-0.993386988409849,-0.9967929678818,-0.978155081271332,-0.99819618144735,-0.144756472555567,-0.170751933938366,-0.908598954742852,-0.0565311460560656
"TGF-beta",-0.934855379138536,1,1,0.908598954742852,0.908598954742852,0.908598954742852,1,1,1,0.908598954742852,0.978155081271332,0.993386988409849,0.984766560428414,-0.908598954742852,-0.993386988409849,-0.9967929678818,-0.978155081271332,-0.99819618144735,-0.144756472555567,-0.170751933938366,-0.908598954742852,-0.0565311460560656
"TWIST1",-0.934855379138536,1,1,0.908598954742852,0.908598954742852,0.908598954742852,1,1,1,0.908598954742852,0.978155081271332,0.993386988409849,0.984766560428414,-0.908598954742852,-0.993386988409849,-0.9967929678818,-0.978155081271332,-0.99819618144735,-0.144756472555567,-0.170751933938366,-0.908598954742852,-0.0565311460560656
"TWIST2",-0.973743477685502,0.908598954742852,0.908598954742852,1,1,1,0.908598954742852,0.908598954742852,0.908598954742852,1,0.930447098549057,0.915212868043179,0.92383195712005,-1,-0.915212868043179,-0.911805640409358,-0.930447098549057,-0.910402386038581,-0.0942310299107049,-0.262164994780825,-1,-0.0416958643048743
