"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGF.beta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR.101","miR.141","miR.200a","miR.200b","miR.200c","miR.205","miR.30c","miR.34a","miR.9"
"CDH1",1,-1,-0.906051465076408,-1,-1,-1,-1,-0.906051465076408,-1,-1,-1,-0.906051465076408,-0.918270051053185,1,0.906051465076408,0.906051465076408,0.918270051053185,0.906051465076408,0.0566277248213964,0.205510530774951,0.963741930770119,0.00277963766034654
"FOXC2",-1,1,0.906051465076408,1,1,1,1,0.906051465076408,1,1,1,0.906051465076408,0.918270051053185,-1,-0.906051465076408,-0.906051465076408,-0.918270051053185,-0.906051465076408,-0.0566277248213964,-0.205510530774951,-0.963741930770119,-0.00277963766034654
"GSC",-0.906051465076408,0.906051465076408,1,0.906051465076408,0.906051465076408,0.906051465076408,0.906051465076408,1,0.906051465076408,0.906051465076408,0.906051465076408,1,0.987779901348887,-0.906051465076408,-1,-1,-0.987779901348887,-1,-0.142126608317129,-0.15040729144311,-0.942306804903161,-0.0177860182014734
"KLF8",-1,1,0.906051465076408,1,1,1,1,0.906051465076408,1,1,1,0.906051465076408,0.918270051053185,-1,-0.906051465076408,-0.906051465076408,-0.918270051053185,-0.906051465076408,-0.0566277248213964,-0.205510530774951,-0.963741930770119,-0.00277963766034654
"SNAI1",-1,1,0.906051465076408,1,1,1,1,0.906051465076408,1,1,1,0.906051465076408,0.918270051053185,-1,-0.906051465076408,-0.906051465076408,-0.918270051053185,-0.906051465076408,-0.0566277248213964,-0.205510530774951,-0.963741930770119,-0.00277963766034654
"SNAI2",-1,1,0.906051465076408,1,1,1,1,0.906051465076408,1,1,1,0.906051465076408,0.918270051053185,-1,-0.906051465076408,-0.906051465076408,-0.918270051053185,-0.906051465076408,-0.0566277248213964,-0.205510530774951,-0.963741930770119,-0.00277963766034654
"TCF3",-1,1,0.906051465076408,1,1,1,1,0.906051465076408,1,1,1,0.906051465076408,0.918270051053185,-1,-0.906051465076408,-0.906051465076408,-0.918270051053185,-0.906051465076408,-0.0566277248213964,-0.205510530774951,-0.963741930770119,-0.00277963766034654
"TGF-beta",-0.906051465076408,0.906051465076408,1,0.906051465076408,0.906051465076408,0.906051465076408,0.906051465076408,1,0.906051465076408,0.906051465076408,0.906051465076408,1,0.987779901348887,-0.906051465076408,-1,-1,-0.987779901348887,-1,-0.142126608317129,-0.15040729144311,-0.942306804903161,-0.0177860182014734
"TWIST1",-1,1,0.906051465076408,1,1,1,1,0.906051465076408,1,1,1,0.906051465076408,0.918270051053185,-1,-0.906051465076408,-0.906051465076408,-0.918270051053185,-0.906051465076408,-0.0566277248213964,-0.205510530774951,-0.963741930770119,-0.00277963766034654
"TWIST2",-1,1,0.906051465076408,1,1,1,1,0.906051465076408,1,1,1,0.906051465076408,0.918270051053185,-1,-0.906051465076408,-0.906051465076408,-0.918270051053185,-0.906051465076408,-0.0566277248213964,-0.205510530774951,-0.963741930770119,-0.00277963766034654
"VIM",-1,1,0.906051465076408,1,1,1,1,0.906051465076408,1,1,1,0.906051465076408,0.918270051053185,-1,-0.906051465076408,-0.906051465076408,-0.918270051053185,-0.906051465076408,-0.0566277248213964,-0.205510530774951,-0.963741930770119,-0.00277963766034654
"ZEB1",-0.906051465076408,0.906051465076408,1,0.906051465076408,0.906051465076408,0.906051465076408,0.906051465076408,1,0.906051465076408,0.906051465076408,0.906051465076408,1,0.987779901348887,-0.906051465076408,-1,-1,-0.987779901348887,-1,-0.142126608317129,-0.15040729144311,-0.942306804903161,-0.0177860182014734
"ZEB2",-0.918270051053185,0.918270051053185,0.987779901348887,0.918270051053185,0.918270051053185,0.918270051053185,0.918270051053185,0.987779901348887,0.918270051053185,0.918270051053185,0.918270051053185,0.987779901348887,1,-0.918270051053185,-0.987779901348887,-0.987779901348887,-1,-0.987779901348887,-0.129913796758183,-0.162629644217882,-0.930085941333324,-0.0231980678228118
"miR-101",1,-1,-0.906051465076408,-1,-1,-1,-1,-0.906051465076408,-1,-1,-1,-0.906051465076408,-0.918270051053185,1,0.906051465076408,0.906051465076408,0.918270051053185,0.906051465076408,0.0566277248213964,0.205510530774951,0.963741930770119,0.00277963766034654
"miR-141",0.906051465076408,-0.906051465076408,-1,-0.906051465076408,-0.906051465076408,-0.906051465076408,-0.906051465076408,-1,-0.906051465076408,-0.906051465076408,-0.906051465076408,-1,-0.987779901348887,0.906051465076408,1,1,0.987779901348887,1,0.142126608317129,0.15040729144311,0.942306804903161,0.0177860182014734
"miR-200a",0.906051465076408,-0.906051465076408,-1,-0.906051465076408,-0.906051465076408,-0.906051465076408,-0.906051465076408,-1,-0.906051465076408,-0.906051465076408,-0.906051465076408,-1,-0.987779901348887,0.906051465076408,1,1,0.987779901348887,1,0.142126608317129,0.15040729144311,0.942306804903161,0.0177860182014734
"miR-200b",0.918270051053185,-0.918270051053185,-0.987779901348887,-0.918270051053185,-0.918270051053185,-0.918270051053185,-0.918270051053185,-0.987779901348887,-0.918270051053185,-0.918270051053185,-0.918270051053185,-0.987779901348887,-1,0.918270051053185,0.987779901348887,0.987779901348887,1,0.987779901348887,0.129913796758183,0.162629644217882,0.930085941333324,0.0231980678228118
"miR-200c",0.906051465076408,-0.906051465076408,-1,-0.906051465076408,-0.906051465076408,-0.906051465076408,-0.906051465076408,-1,-0.906051465076408,-0.906051465076408,-0.906051465076408,-1,-0.987779901348887,0.906051465076408,1,1,0.987779901348887,1,0.142126608317129,0.15040729144311,0.942306804903161,0.0177860182014734
"miR-205",0.0566277248213964,-0.0566277248213964,-0.142126608317129,-0.0566277248213964,-0.0566277248213964,-0.0566277248213964,-0.0566277248213964,-0.142126608317129,-0.0566277248213964,-0.0566277248213964,-0.0566277248213964,-0.142126608317129,-0.129913796758183,0.0566277248213964,0.142126608317129,0.142126608317129,0.129913796758183,0.142126608317129,1,0.00132617013279066,0.084455076885836,-0.000683394024445228
"miR-30c",0.205510530774951,-0.205510530774951,-0.15040729144311,-0.205510530774951,-0.205510530774951,-0.205510530774951,-0.205510530774951,-0.15040729144311,-0.205510530774951,-0.205510530774951,-0.205510530774951,-0.15040729144311,-0.162629644217882,0.205510530774951,0.15040729144311,0.15040729144311,0.162629644217882,0.15040729144311,0.00132617013279066,1,0.169245915663575,-0.01044403700623
"miR-34a",0.963741930770119,-0.963741930770119,-0.942306804903161,-0.963741930770119,-0.963741930770119,-0.963741930770119,-0.963741930770119,-0.942306804903161,-0.963741930770119,-0.963741930770119,-0.963741930770119,-0.942306804903161,-0.930085941333324,0.963741930770119,0.942306804903161,0.942306804903161,0.930085941333324,0.942306804903161,0.084455076885836,0.169245915663575,1,0.0105848292101073
"miR-9",0.00277963766034654,-0.00277963766034654,-0.0177860182014734,-0.00277963766034654,-0.00277963766034654,-0.00277963766034654,-0.00277963766034654,-0.0177860182014734,-0.00277963766034654,-0.00277963766034654,-0.00277963766034654,-0.0177860182014734,-0.0231980678228118,0.00277963766034654,0.0177860182014734,0.0177860182014734,0.0231980678228118,0.0177860182014734,-0.000683394024445228,-0.01044403700623,0.0105848292101073,1
