"Network","JSD"
"rand_1",0.260441471564954
"rand_10",0.260476938577665
"rand_100",0.108178556190092
"rand_11",0.10307393527864
"rand_12",0.26045649091782
"rand_13",0.14787497724455
"rand_14",0.103258277342877
"rand_15",0.148783571288729
"rand_16",0.154014790431043
"rand_17",0.100052204949062
"rand_18",0.103768647583101
"rand_19",0.124503771130417
"rand_2",0.260442941623332
"rand_20",0.125710250692569
"rand_21",0.102890629908188
"rand_22",0.108415777169418
"rand_23",0.26044798240342
"rand_24",0.10041108809817
"rand_25",0.103436335727134
"rand_26",0.108135402760129
"rand_27",0.260444900313052
"rand_28",0.103207439150858
"rand_29",0.100071479636065
"rand_3",0.103232637990134
"rand_30",0.165460181912133
"rand_31",0.156897341459372
"rand_32",0.180751395226682
"rand_33",0.164204432385156
"rand_34",0.260461196874627
"rand_35",0.260441351307283
"rand_36",0.103216972601847
"rand_37",0.0995946259429085
"rand_38",0.100258950265813
"rand_39",0.108247713424616
"rand_4",0.102976121953017
"rand_40",0.260440731486476
"rand_41",0.125656340529588
"rand_42",0.10344881339837
"rand_43",0.155459457951431
"rand_44",0.101700992046171
"rand_45",2.31154391253038e-05
"rand_46",0.260443801851631
"rand_47",4.35985117018495e-05
"rand_48",0.260441236978725
"rand_49",0.103278811138189
"rand_5",0.260441786273397
"rand_50",0.102801367035806
"rand_51",0.260454997869785
"rand_52",0.148490725745925
"rand_53",0.0996610456952517
"rand_54",0.00399859303879995
"rand_55",0.126238853885501
"rand_56",0.00163199456415073
"rand_57",0.115451229608843
"rand_58",0.260450059965951
"rand_59",0.260464596509104
"rand_6",0.260446861108609
"rand_60",0.260441471564954
"rand_61",0.260454102405268
"rand_62",0.260491499190427
"rand_63",0.0996933232457025
"rand_64",0.115822569095457
"rand_65",0.00169095991875107
"rand_66",0.148292175186588
"rand_67",4.30020736686015e-05
"rand_68",8.98934347557162e-05
"rand_69",0.260444718388482
"rand_7",0.260445618198378
"rand_70",0.149406968729229
"rand_71",0.116189986384355
"rand_72",0.260442596996208
"rand_73",0.260451296268816
"rand_74",0.26044594325816
"rand_75",0.260443162315337
"rand_76",0.108619991469151
"rand_77",0.000290851216892512
"rand_78",0.108486422784171
"rand_79",0.125207229932585
"rand_8",0.102781791139337
"rand_80",0.260440947805856
"rand_81",0.179025611034318
"rand_82",0.115778619795097
"rand_83",0.126122813520032
"rand_84",0.164977505712525
"rand_85",0.154859789977171
"rand_86",0.147892729081296
"rand_87",0.0995785915462244
"rand_88",0.108735815253455
"rand_89",0.0995761388458211
"rand_9",0.0996595891223503
"rand_90",0.260454102405268
"rand_91",0.125668846764329
"rand_92",0.103237482278819
"rand_93",0.148512857179694
"rand_94",0.124114397011587
"rand_95",0.115912487735804
"rand_96",0.260440950806229
"rand_97",6.94207878705051e-05
"rand_98",0.260440753875945
"rand_99",0.26045907542311
