"","Ecad","GRHL2","Iext","KEAP1","NRF2","OVOL2","SNAIL","ZEB","miR200","miR34"
"Ecad",1,0.8394088053621,-0.0522578819421982,-0.100602737273308,-0.85253870237429,0.0468288223583173,-0.41512077657058,-0.826493075945764,0.0168847127885915,0.829204743393611
"GRHL2",0.8394088053621,1,-0.058312076284779,-0.100395067961889,-0.762344406726953,0.0508094619421063,-0.42824338093416,-0.842117394976195,0.0137532916653535,0.836076228278996
"Iext",-0.0522578819421982,-0.058312076284779,1,0.00186883498097724,0.0510469980290729,0.00118807021657744,0.517197158350248,0.0499608206304242,-0.00483583969310287,-0.0601964858470892
"KEAP1",-0.100602737273308,-0.100395067961889,0.00186883498097724,1,0.0460330456461577,0.128540364763621,0.0281185118134904,0.183710700316616,-0.583429923299103,-0.0985210326463004
"NRF2",-0.85253870237429,-0.762344406726953,0.0510469980290729,0.0460330456461577,1,-0.0148131860289804,0.403459779109108,0.685283294312193,-0.000201307527107603,-0.75296925201615
"OVOL2",0.0468288223583173,0.0508094619421063,0.00118807021657744,0.128540364763621,-0.0148131860289804,1,-0.00227519894266279,-0.134520401384479,-0.361356447978785,0.0472843334225845
"SNAIL",-0.41512077657058,-0.42824338093416,0.517197158350248,0.0281185118134904,0.403459779109108,-0.00227519894266279,1,0.393666914681752,-0.00229620617086919,-0.482191265197517
"ZEB",-0.826493075945764,-0.842117394976195,0.0499608206304242,0.183710700316616,0.685283294312193,-0.134520401384479,0.393666914681752,1,-0.0695859903401076,-0.82941446925922
"miR200",0.0168847127885915,0.0137532916653535,-0.00483583969310287,-0.583429923299103,-0.000201307527107603,-0.361356447978785,-0.00229620617086919,-0.0695859903401076,1,0.0147897535973427
"miR34",0.829204743393611,0.836076228278996,-0.0601964858470892,-0.0985210326463004,-0.75296925201615,0.0472843334225845,-0.482191265197517,-0.82941446925922,0.0147897535973427,1
