"","Ecad","GRHL2","Iext","KEAP1","NRF2","OVOL2","SNAIL","ZEB","miR200","miR34"
"Ecad",1,1,-0.0234361699266303,-0.513078666576813,-1,0.00561239297326313,-0.0234361699266303,-1,0.512493572694835,1
"GRHL2",1,1,-0.0234361699266303,-0.513078666576813,-1,0.00561239297326313,-0.0234361699266303,-1,0.512493572694835,1
"Iext",-0.0234361699266303,-0.0234361699266303,1,0.510336993817572,0.0234361699266303,-0.00279928759897526,1,0.0234361699266303,-0.510923541528868,-0.0234361699266303
"KEAP1",-0.513078666576813,-0.513078666576813,0.510336993817572,1,0.513078666576813,0.049824136645068,0.510336993817572,0.513078666576813,-0.78206516773124,-0.513078666576813
"NRF2",-1,-1,0.0234361699266303,0.513078666576813,1,-0.00561239297326313,0.0234361699266303,1,-0.512493572694835,-1
"OVOL2",0.00561239297326313,0.00561239297326313,-0.00279928759897526,0.049824136645068,-0.00561239297326313,1,-0.00279928759897526,-0.00561239297326313,-0.158492307169746,0.00561239297326313
"SNAIL",-0.0234361699266303,-0.0234361699266303,1,0.510336993817572,0.0234361699266303,-0.00279928759897526,1,0.0234361699266303,-0.510923541528868,-0.0234361699266303
"ZEB",-1,-1,0.0234361699266303,0.513078666576813,1,-0.00561239297326313,0.0234361699266303,1,-0.512493572694835,-1
"miR200",0.512493572694835,0.512493572694835,-0.510923541528868,-0.78206516773124,-0.512493572694835,-0.158492307169746,-0.510923541528868,-0.512493572694835,1,0.512493572694835
"miR34",1,1,-0.0234361699266303,-0.513078666576813,-1,0.00561239297326313,-0.0234361699266303,-1,0.512493572694835,1
