"","Ecad","GRHL2","Iext","KEAP1","NRF2","OVOL2","SNAIL","ZEB","miR200","miR34"
"Ecad",1,1,0.00611912086779681,-0.666880173055045,-1,-0.00447458089075307,-0.33499826767145,-1,0.66388177817615,0.33499826767145
"GRHL2",1,1,0.00611912086779681,-0.666880173055045,-1,-0.00447458089075307,-0.33499826767145,-1,0.66388177817615,0.33499826767145
"Iext",0.00611912086779681,0.00611912086779681,1,-0.00511839590797747,-0.00611912086779681,0.00149666171903796,-0.00130443382324386,-0.00611912086779681,0.00411392760622619,0.00130443382324386
"KEAP1",-0.666880173055045,-0.666880173055045,-0.00511839590797747,1,0.666880173055045,0.0467371917284269,0.668109910088961,0.666880173055045,-0.854777287081603,-0.668109910088961
"NRF2",-1,-1,-0.00611912086779681,0.666880173055045,1,0.00447458089075307,0.33499826767145,1,-0.66388177817615,-0.33499826767145
"OVOL2",-0.00447458089075307,-0.00447458089075307,0.00149666171903796,0.0467371917284269,0.00447458089075307,1,0.00570043145833008,0.00447458089075307,-0.117053295992308,-0.00570043145833008
"SNAIL",-0.33499826767145,-0.33499826767145,-0.00130443382324386,0.668109910088961,0.33499826767145,0.00570043145833008,1,0.33499826767145,-0.671108347120837,-1
"ZEB",-1,-1,-0.00611912086779681,0.666880173055045,1,0.00447458089075307,0.33499826767145,1,-0.66388177817615,-0.33499826767145
"miR200",0.66388177817615,0.66388177817615,0.00411392760622619,-0.854777287081603,-0.66388177817615,-0.117053295992308,-0.671108347120837,-0.66388177817615,1,0.671108347120837
"miR34",0.33499826767145,0.33499826767145,0.00130443382324386,-0.668109910088961,-0.33499826767145,-0.00570043145833008,-1,-0.33499826767145,0.671108347120837,1
