"","Ecad","GRHL2","Iext","KEAP1","NRF2","OVOL2","SNAIL","ZEB","miR200","miR34"
"Ecad",1,1,-0.00899810440474593,-0.31465919611492,-1,0.0024019263487827,0.368295373480014,-1,0.319274610095042,-0.368295373480014
"GRHL2",1,1,-0.00899810440474593,-0.31465919611492,-1,0.0024019263487827,0.368295373480014,-1,0.319274610095042,-0.368295373480014
"Iext",-0.00899810440474593,-0.00899810440474593,1,0.30926479008099,0.00899810440474593,-0.0118095727041413,0.622704757331927,0.00899810440474593,-0.308284364566903,-0.622704757331927
"KEAP1",-0.31465919611492,-0.31465919611492,0.30926479008099,1,0.31465919611492,0.0628505269934016,0.317054887762892,0.31465919611492,-0.696355837427864,-0.317054887762892
"NRF2",-1,-1,0.00899810440474593,0.31465919611492,1,-0.0024019263487827,-0.368295373480014,1,-0.319274610095042,0.368295373480014
"OVOL2",0.0024019263487827,0.0024019263487827,-0.0118095727041413,0.0628505269934016,-0.0024019263487827,1,-0.00320256204963971,-0.0024019263487827,-0.217578247840643,0.00320256204963971
"SNAIL",0.368295373480014,0.368295373480014,0.622704757331927,0.317054887762892,-0.368295373480014,-0.00320256204963971,1,-0.368295373480014,-0.312455975049902,-1
"ZEB",-1,-1,0.00899810440474593,0.31465919611492,1,-0.0024019263487827,-0.368295373480014,1,-0.319274610095042,0.368295373480014
"miR200",0.319274610095042,0.319274610095042,-0.308284364566903,-0.696355837427864,-0.319274610095042,-0.217578247840643,-0.312455975049902,-0.319274610095042,1,0.312455975049902
"miR34",-0.368295373480014,-0.368295373480014,-0.622704757331927,-0.317054887762892,0.368295373480014,0.00320256204963971,-1,0.368295373480014,0.312455975049902,1
