"","Ecad","GRHL2","Iext","KEAP1","NRF2","OVOL2","SNAIL","ZEB","miR200","miR34"
"Ecad",1,1,0.00916569678987401,-7.73154245768367e-05,-0.00474736276290043,-0.0035399973296554,0.000489492191281009,-1,0.00311248314452516,1
"GRHL2",1,1,0.00916569678987401,-7.73154245768367e-05,-0.00474736276290043,-0.0035399973296554,0.000489492191281009,-1,0.00311248314452516,1
"Iext",0.00916569678987401,0.00916569678987401,1,-0.00057777212044068,-0.00503045920238336,0.00661064464652798,0.00375662542981379,-0.009165696789874,-0.00411610866346231,0.00916569678987401
"KEAP1",-7.73154245768367e-05,-7.73154245768367e-05,-0.00057777212044068,1,-0.656566887401974,-0.00585540016760931,0.113805334125597,7.73154245768407e-05,-0.557602853150564,-7.73154245768367e-05
"NRF2",-0.00474736276290043,-0.00474736276290043,-0.00503045920238336,-0.656566887401974,1,0.00784984810058487,-0.0362917958695377,0.00474736276290042,0.302151560034578,-0.00474736276290043
"OVOL2",-0.0035399973296554,-0.0035399973296554,0.00661064464652798,-0.00585540016760931,0.00784984810058487,1,-0.0101797824642175,0.0035399973296554,0.00130452454944365,-0.0035399973296554
"SNAIL",0.000489492191281009,0.000489492191281009,0.00375662542981379,0.113805334125597,-0.0362917958695377,-0.0101797824642175,1,-0.000489492191281009,-0.336081487435391,0.000489492191281009
"ZEB",-1,-1,-0.009165696789874,7.73154245768407e-05,0.00474736276290042,0.0035399973296554,-0.000489492191281009,1,-0.00311248314452516,-1
"miR200",0.00311248314452516,0.00311248314452516,-0.00411610866346231,-0.557602853150564,0.302151560034578,0.00130452454944365,-0.336081487435391,-0.00311248314452516,1,0.00311248314452516
"miR34",1,1,0.00916569678987401,-7.73154245768367e-05,-0.00474736276290043,-0.0035399973296554,0.000489492191281009,-1,0.00311248314452516,1
