"","Ecad","GRHL2","Iext","KEAP1","NRF2","OVOL2","SNAIL","ZEB","miR200","miR34"
"Ecad",1,0.787536573766048,-0.00691259732151394,-0.31952770885472,-0.836678928297859,0.0583428328101618,-0.058117947837716,-0.800334145231357,0.366371717483862,0.129864752185617
"GRHL2",0.787536573766048,1,-0.00690681754877199,-0.312421148247668,-0.709954591974654,0.0512332966357102,-0.0593835438850636,-0.753900832557314,0.356753651673244,0.126935741946193
"Iext",-0.00691259732151394,-0.00690681754877199,1,0.000659123322744174,0.00838369179719369,-0.00209555483457525,-0.00221105939015219,0.00454456418897398,0.00228592124763503,0.00251957464449888
"KEAP1",-0.31952770885472,-0.312421148247668,0.000659123322744174,1,0.317641547468696,0.0411994825379109,0.0706287591517935,0.265419294384599,-0.611876067925195,-0.164584143952122
"NRF2",-0.836678928297859,-0.709954591974654,0.00838369179719369,0.317641547468696,1,-0.0142183414975046,0.00853932130031494,0.642873195815785,-0.323082790014506,-0.0706860395023034
"OVOL2",0.0583428328101618,0.0512332966357102,-0.00209555483457525,0.0411994825379109,-0.0142183414975046,1,-0.00271062237572996,-0.178597456781346,-0.114388870181074,0.000837389491066134
"SNAIL",-0.058117947837716,-0.0593835438850636,-0.00221105939015219,0.0706287591517935,0.00853932130031494,-0.00271062237572996,1,0.17139309734801,-0.227512373960371,-0.344046592616674
"ZEB",-0.800334145231357,-0.753900832557314,0.00454456418897398,0.265419294384599,0.642873195815785,-0.178597456781346,0.17139309734801,1,-0.360757570342677,-0.200747776164226
"miR200",0.366371717483862,0.356753651673244,0.00228592124763503,-0.611876067925195,-0.323082790014506,-0.114388870181074,-0.227512373960371,-0.360757570342677,1,0.263701118045707
"miR34",0.129864752185617,0.126935741946193,0.00251957464449888,-0.164584143952122,-0.0706860395023034,0.000837389491066134,-0.344046592616674,-0.200747776164226,0.263701118045707,1
