"","Ecad","GRHL2","Iext","KEAP1","NRF2","OVOL2","SNAIL","ZEB","miR200","miR34"
"Ecad",1,1,-0.00922038870293041,0.00785614173937858,-0.00544883511685206,-0.00521015290101255,-0.498896013276582,-1,-0.000406761504598947,1
"GRHL2",1,1,-0.00922038870293041,0.00785614173937858,-0.00544883511685206,-0.00521015290101255,-0.498896013276582,-1,-0.000406761504598947,1
"Iext",-0.00922038870293041,-0.00922038870293041,1,0.00199480228704566,0.000813695829010773,0.00461191923195785,0.510329899775149,0.00922038870293041,-0.00380951039580265,-0.00922038870293041
"KEAP1",0.00785614173937858,0.00785614173937858,0.00199480228704566,1,-0.646522194052074,0.117547189787581,0.200396481478651,-0.00785614173937858,-0.567709062779161,0.00785614173937858
"NRF2",-0.00544883511685206,-0.00544883511685206,0.000813695829010773,-0.646522194052074,1,-0.0377056454691097,-0.347240767227837,0.00544883511685206,0.300500678276138,-0.00544883511685206
"OVOL2",-0.00521015290101255,-0.00521015290101255,0.00461191923195785,0.117547189787581,-0.0377056454691097,1,0.00441155713846382,0.00521015290101255,-0.332797428623179,-0.00521015290101255
"SNAIL",-0.498896013276582,-0.498896013276582,0.510329899775149,0.200396481478651,-0.347240767227837,0.00441155713846382,1,0.498896013276582,-0.0814427821606569,-0.498896013276582
"ZEB",-1,-1,0.00922038870293041,-0.00785614173937858,0.00544883511685206,0.00521015290101255,0.498896013276582,1,0.000406761504598947,-1
"miR200",-0.000406761504598947,-0.000406761504598947,-0.00380951039580265,-0.567709062779161,0.300500678276138,-0.332797428623179,-0.0814427821606569,0.000406761504598947,1,-0.000406761504598947
"miR34",1,1,-0.00922038870293041,0.00785614173937858,-0.00544883511685206,-0.00521015290101255,-0.498896013276582,-1,-0.000406761504598947,1
