"","Ecad","GRHL2","Iext","KEAP1","NRF2","OVOL2","SNAIL","ZEB","miR200","miR34"
"Ecad",1,1,-0.0195549449201515,-0.679576429259493,0.68438050626795,0.00592498236095117,-0.357989056894225,-1,0.680587960762855,0.357989056894225
"GRHL2",1,1,-0.0195549449201515,-0.679576429259493,0.68438050626795,0.00592498236095117,-0.357989056894225,-1,0.680587960762855,0.357989056894225
"Iext",-0.0195549449201515,-0.0195549449201515,1,0.339977927650575,-0.335187074688347,0.00532772845190417,0.661554931223076,0.0195549449201515,-0.338953250215562,-0.661554931223076
"KEAP1",-0.679576429259493,-0.679576429259493,0.339977927650575,1,-0.887852702004941,0.0305244078961538,0.678408740361642,0.679576429259493,-0.860422837639407,-0.678408740361641
"NRF2",0.68438050626795,0.68438050626795,-0.335187074688347,-0.887852702004941,1,-0.00888901865281674,-0.673616861563027,-0.68438050626795,0.775918417454254,0.673616861563027
"OVOL2",0.00592498236095117,0.00592498236095117,0.00532772845190417,0.0305244078961538,-0.00888901865281674,1,-0.00309179130671366,-0.00592498236095117,-0.102429994233743,0.00309179130671366
"SNAIL",-0.357989056894225,-0.357989056894225,0.661554931223076,0.678408740361642,-0.673616861563027,-0.00309179130671366,1,0.357989056894225,-0.677389025517381,-1
"ZEB",-1,-1,0.0195549449201515,0.679576429259493,-0.68438050626795,-0.00592498236095117,0.357989056894225,1,-0.680587960762855,-0.357989056894225
"miR200",0.680587960762855,0.680587960762855,-0.338953250215562,-0.860422837639407,0.775918417454254,-0.102429994233743,-0.677389025517381,-0.680587960762855,1,0.677389025517381
"miR34",0.357989056894225,0.357989056894225,-0.661554931223076,-0.678408740361641,0.673616861563027,0.00309179130671366,-1,-0.357989056894225,0.677389025517381,1
