"","Ecad","GRHL2","Iext","KEAP1","NRF2","OVOL2","SNAIL","ZEB","miR200","miR34"
"Ecad",1,1,-0.00209001230227469,0.327498627301682,-0.649735747387668,1,0.325913779410866,-1,-0.325720314015027,-0.324115422874349
"GRHL2",1,1,-0.00209001230227469,0.327498627301682,-0.649735747387668,1,0.325913779410866,-1,-0.325720314015027,-0.324115422874349
"Iext",-0.00209001230227469,-0.00209001230227469,1,0.670391994681948,-0.348164307074899,-0.00209001230227469,0.671981596890976,0.0020900123022747,-0.67217867115942,-0.673781953692425
"KEAP1",0.327498627301682,0.327498627301682,0.670391994681948,1,-0.677773459345495,0.327498627301682,0.707618333835866,-0.327498627301682,-0.856418190879313,-0.738661512660789
"NRF2",-0.649735747387668,-0.649735747387668,-0.348164307074899,-0.677773459345495,1,-0.649735747387668,-0.676176186306962,0.649735747387668,0.675978943951772,0.674375551811788
"OVOL2",1,1,-0.00209001230227469,0.327498627301682,-0.649735747387668,1,0.325913779410866,-1,-0.325720314015027,-0.324115422874349
"SNAIL",0.325913779410866,0.325913779410866,0.671981596890976,0.707618333835866,-0.676176186306962,0.325913779410866,1,-0.325913779410866,-0.781515357082525,-0.783116961868233
"ZEB",-1,-1,0.0020900123022747,-0.327498627301682,0.649735747387668,-1,-0.325913779410866,1,0.325720314015027,0.324115422874349
"miR200",-0.325720314015027,-0.325720314015027,-0.67217867115942,-0.856418190879313,0.675978943951772,-0.325720314015027,-0.781515357082525,0.325720314015027,1,0.778511335354364
"miR34",-0.324115422874349,-0.324115422874349,-0.673781953692425,-0.738661512660789,0.674375551811788,-0.324115422874349,-0.783116961868233,0.324115422874349,0.778511335354364,1
