"","Ecad","GRHL2","Iext","KEAP1","NRF2","OVOL2","SNAIL","ZEB","miR200","miR34"
"Ecad",1,1,-0.0438610223864352,-0.511798986025995,0.511798986025995,1,-0.511798986025995,-1,0.511798986025995,1
"GRHL2",1,1,-0.0438610223864352,-0.511798986025995,0.511798986025995,1,-0.511798986025995,-1,0.511798986025995,1
"Iext",-0.0438610223864352,-0.0438610223864352,1,0.532065414837823,-0.532065414837822,-0.0438610223864352,0.532065414837823,0.0438610223864352,-0.532065414837822,-0.0438610223864352
"KEAP1",-0.511798986025995,-0.511798986025995,0.532065414837823,1,-1,-0.511798986025995,1,0.511798986025995,-1,-0.511798986025995
"NRF2",0.511798986025995,0.511798986025995,-0.532065414837822,-1,1,0.511798986025995,-1,-0.511798986025995,1,0.511798986025995
"OVOL2",1,1,-0.0438610223864352,-0.511798986025995,0.511798986025995,1,-0.511798986025995,-1,0.511798986025995,1
"SNAIL",-0.511798986025995,-0.511798986025995,0.532065414837823,1,-1,-0.511798986025995,1,0.511798986025995,-1,-0.511798986025995
"ZEB",-1,-1,0.0438610223864352,0.511798986025995,-0.511798986025995,-1,0.511798986025995,1,-0.511798986025995,-1
"miR200",0.511798986025995,0.511798986025995,-0.532065414837822,-1,1,0.511798986025995,-1,-0.511798986025995,1,0.511798986025995
"miR34",1,1,-0.0438610223864352,-0.511798986025995,0.511798986025995,1,-0.511798986025995,-1,0.511798986025995,1
