"","Ecad","GRHL2","Iext","KEAP1","NRF2","OVOL2","SNAIL","ZEB","miR200","miR34"
"Ecad",1,0.707478401779186,-0.0863943200144248,-0.246882355809458,-0.679360083787771,0.0678204559593853,0.241678085546511,-0.676118973565504,0.242280039402371,-0.000881743932139503
"GRHL2",0.707478401779186,1,-0.0890589372194074,-0.259395716503384,-0.533396463291248,0.0606633646865531,0.173763062638384,-0.72150028500258,0.270770859435565,0.0354330408328243
"Iext",-0.0863943200144248,-0.0890589372194074,1,0.0660806247655148,0.0753093940174525,0.00552353522194825,0.0590980087152801,0.0872280949669009,-0.0701680937088721,-0.0646426599891757
"KEAP1",-0.246882355809458,-0.259395716503384,0.0660806247655148,1,0.136446659077681,0.0408021505831458,0.138716095656506,0.254711887969042,-0.628089649153422,-0.293284641855556
"NRF2",-0.679360083787771,-0.533396463291248,0.0753093940174525,0.136446659077681,1,-0.0144533231925386,-0.557389376305317,0.355905875046972,-0.0291743208260662,0.283745256681132
"OVOL2",0.0678204559593853,0.0606633646865531,0.00552353522194825,0.0408021505831458,-0.0144533231925386,1,0.00137451603704437,-0.191734983519235,-0.125698686422376,0.004155864467027
"SNAIL",0.241678085546511,0.173763062638384,0.0590980087152801,0.138716095656506,-0.557389376305317,0.00137451603704437,1,0.0773647126292068,-0.332849880314846,-0.715299411570483
"ZEB",-0.676118973565504,-0.72150028500258,0.0872280949669009,0.254711887969042,0.355905875046972,-0.191734983519235,0.0773647126292068,1,-0.335601679907472,-0.243832560230334
"miR200",0.242280039402371,0.270770859435565,-0.0701680937088721,-0.628089649153422,-0.0291743208260662,-0.125698686422376,-0.332849880314846,-0.335601679907472,1,0.441881849072051
"miR34",-0.000881743932139503,0.0354330408328243,-0.0646426599891757,-0.293284641855556,0.283745256681132,0.004155864467027,-0.715299411570483,-0.243832560230334,0.441881849072051,1
