Network,Hybridness,minFrust,maxFrust,meanFrust,inflnegloops,inflposloops,posLoops,negLoops,predFrust,smallPFL,JSD,Jmetric
rand_1,0.4955333333333334,0,0,0,0,11.4,0.8709761781846765,0,0,0.26498755233767485,0.260441471564954,-6
rand_10,0.5050666666666667,0,0,0,0,11.4,0.29525342238566976,0,0,0.02016554639948126,0.260476938577665,-6
rand_100,0.5026666666666667,0,0.2857142857142857,0.11867619047619048,0,11.4,0.16295701400998316,0,0,0.10718031985737196,0.108178556190092,-5.1693198412355095
rand_11,0.5004666666666666,0,0.2857142857142857,0.10707619047619046,0,11.4,0.24205585789973474,0,0,0.06988143215902715,0.10307393527864,-5.250524085613798
rand_12,0.5022333333333333,0,0,0,0,11.4,0.25479007920259544,0,0,0.07395569730978951,0.26045649091782,-6
rand_13,0.6777666666666666,0,0.42857142857142855,0.1586,0,11.4,1.1727965281299024,0,0,0.18395572161405604,0.14787497724455,-6
rand_14,0.4984333333333333,0,0.2857142857142857,0.1076285714285714,0,11.4,0.5799134278176132,0,0,0.11640156373402231,0.103258277342877,-5.246658987000956
rand_15,0.6881333333333334,0,0.42857142857142855,0.16094285714285717,0,11.4,1.175370007718906,0,0,0.36688406609829916,0.148783571288729,-6
rand_16,0.7001333333333333,0,0.42857142857142855,0.1726,0,11.4,1.728954206720487,0,0,0.7583336529591034,0.154014790431043,-6
rand_17,0.5010666666666667,0,0.2857142857142857,0.0945047619047619,0,11.4,0.9984241934262642,0,0,0.8873346735683945,0.100052204949062,-5.338475383817965
rand_18,0.5033333333333333,0,0.2857142857142857,0.1089238095238095,0,11.4,1.9393589703431282,0,0,0.9599224813654403,0.103768647583101,-5.237609391550012
rand_19,0.4955333333333334,0,0.2857142857142857,0.14186666666666664,0,11.4,1.1818398368506315,0,0,0.2694263895925888,0.124503771130417,-5.0069054153715555
rand_2,0.4988,0,0,0,0,11.4,1.0849661716238144,0,0,0.8867372822718754,0.260442941623332,-6
rand_20,0.5046666666666667,0,0.2857142857142857,0.14316190476190477,0,11.4,1.4338096942710246,0,0,0.8889683857219997,0.125710250692569,-4.9978801597046125
rand_21,0.49626666666666663,0,0.2857142857142857,0.10657142857142857,0,11.4,1.3568710731833566,0,0,0.3927304337728438,0.102890629908188,-5.254103212822746
rand_22,0.4961333333333334,0,0.2857142857142857,0.11918095238095237,0,11.4,1.206199630978043,0,0,1.0045674053701013,0.108415777169418,-5.165852528361064
rand_23,0.5004666666666667,0,0,0,0,11.4,0.3526833600910987,0,0,0.16618477781502977,0.26044798240342,-6
rand_24,0.4950333333333333,0,0.2857142857142857,0.09704761904761905,0,11.4,1.242955817405364,0,0,1.0852219599175095,0.10041108809817,-5.320704796306353
rand_25,0.4965333333333334,0,0.2857142857142857,0.10812380952380951,0,11.4,1.2103995001893513,0,0,0.4541621603226928,0.103436335727134,-5.243101506327113
rand_26,0.5045999999999999,0,0.2857142857142857,0.11853333333333332,0,11.4,1.0088322408278132,0,0,0.9033537913686185,0.108135402760129,-5.1703950727138555
rand_27,0.49956666666666666,0,0,0,0,11.4,1.1533201252270349,0,0,0.45143448517567225,0.260444900313052,-6
rand_28,0.5004,0,0.2857142857142857,0.10745714285714286,0,11.4,1.2804902221654904,0,0,0.7133633488011971,0.103207439150858,-5.247849649257618
rand_29,0.5013333333333333,0,0.2857142857142857,0.09481904761904761,0,11.4,0.6760436752792631,0,0,0.5785753747917185,0.100071479636065,-5.336271159746547
rand_3,0.49593333333333334,0,0.2857142857142857,0.10752380952380952,0,11.4,1.3603584274704634,0,0,1.097936447034622,0.103232637990134,-5.247267040474659
rand_30,0.7226333333333333,0,0.42857142857142855,0.1934142857142857,0,11.4,1.8426841377888907,0,0,0.8681981965993498,0.165460181912133,-6
rand_31,0.7055,0,0.42857142857142855,0.1783142857142857,0,11.4,1.3609102384645246,0,0,0.8455841213206163,0.156897341459372,-6
rand_32,0.7519666666666667,0,0.42857142857142855,0.21575714285714284,0,11.4,0.38951214696542974,0,0,0.14687752729960488,0.180751395226682,-6
rand_33,0.725,0,0.42857142857142855,0.19131428571428571,0,11.4,1.8863793434219136,0,0,0.9005262987363355,0.164204432385156,-6
rand_34,0.503,0,0,0,0,11.4,0.8948232402978137,0,0,0.6973600198789875,0.260461196874627,-6
rand_35,0.4956333333333333,0,0,0,0,11.4,1.2152376256817101,0,0,0.3498561461698656,0.260441351307283,-6
rand_36,0.49873333333333336,0,0.2857142857142857,0.1075047619047619,0,11.4,0.89887756643877,0,0,0.4625735363687031,0.103216972601847,-5.247521633025601
rand_37,0.49906666666666666,0,0.2857142857142857,0.08369523809523809,0,11.4,0.3811342240774891,0,0,0.2990677156276958,0.0995946259429085,-5.4142896107214
rand_38,0.49840000000000007,0,0.2857142857142857,0.09615238095238096,0,11.4,0.6085549858987246,0,0,0.6080211356248978,0.100258950265813,-5.327082511245102
rand_39,0.4993333333333333,0,0.2857142857142857,0.11884761904761904,0,11.4,0.9383573091452091,0,0,0.5250997387254759,0.108247713424616,-5.168115192544293
rand_4,0.5003666666666666,0,0.2857142857142857,0.10679047619047619,0,11.4,2.0356711234906086,0,0,1.0946896954107017,0.102976121953017,-5.252524915905617
rand_40,0.4968999999999999,0,0,0,0,11.4,1.10200798987651,0,0,0.3257353552270494,0.260440731486476,-6
rand_41,0.5054333333333333,0,0.2857142857142857,0.14308571428571426,0,11.4,1.8648026070301194,0,0,1.0412265493453052,0.125656340529588,-4.998241919268596
rand_42,0.5054333333333334,0,0.2857142857142857,0.10798095238095237,0,11.4,0.9117791334096733,0,0,0.4412935127508616,0.10344881339837,-5.244180931068459
rand_43,0.7060666666666666,0,0.42857142857142855,0.17552857142857142,0,11.4,1.3499926878982818,0,0,0.5043155610628396,0.155459457951431,-6
rand_44,0.5031,0,0.2857142857142857,0.07213333333333333,0,11.4,1.4125315117314965,0,0,0.4702328073417416,0.101700992046171,-5.495073512811717
rand_45,0.5942000000000001,0,0.42857142857142855,0.15097142857142856,0,11.4,1.749933669479825,0,0,0.8972399918711931,2.31154391253038e-5,-5.503497192455833
rand_46,0.4991666666666667,0,0,0,0,11.4,0.09011432168303125,0,0,0.05657418876999176,0.260443801851631,-6
rand_47,0.5928,0,0.42857142857142855,0.15267142857142857,0,11.4,1.532242569368361,0,0,0.848382583286357,4.35985117018495e-5,-5.495658534802738
rand_48,0.4977333333333333,0,0,0,0,11.4,0.3463891918486098,0,0,0.03979748451713456,0.260441236978725,-6
rand_49,0.5008333333333334,0,0.2857142857142857,0.10764761904761905,0,11.4,1.792869430749498,0,0,0.8617292910664613,0.103278811138189,-5.246519386261361
rand_5,0.49816666666666665,0,0,0,0,11.4,0.8258440580605555,0,0,0.08799854467436295,0.260441786273397,-6
rand_50,0.5005999999999999,0,0.2857142857142857,0.10626666666666665,0,11.4,1.172977504843554,0,0,0.559359032003899,0.102801367035806,-5.256127706080905
rand_51,0.5019666666666666,0,0,0,0,11.4,1.2291660792173085,0,0,0.6303213808986422,0.260454997869785,-6
rand_52,0.6872,0,0.42857142857142855,0.1602,0,11.4,0.9595571531375632,0,0,0.35293561188219813,0.148490725745925,-6
rand_53,0.49403333333333344,0,0.2857142857142857,0.08271428571428571,0,11.4,1.1868400570727478,0,0,0.6298497441200568,0.0996610456952517,-5.421086949933671
rand_54,0.5968666666666667,0,0.42857142857142855,0.13506666666666664,0,11.4,0.7488343509373423,0,0,0.06646520996694825,0.00399859303879995,-5.624485931370057
rand_55,0.49733333333333335,0,0.2857142857142857,0.14376190476190476,0,11.4,1.6285179451194982,0,0,0.6289516042454859,0.126238853885501,-4.993627135237652
rand_56,0.5890000000000001,0,0.42857142857142855,0.16081904761904764,0,11.4,1.523751692458986,0,0,1.0594429234959235,0.00163199456415073,-5.422490173307481
rand_57,0.49873333333333336,0,0.2857142857142857,0.13046666666666668,0,11.4,0.973043845475163,0,0,0.4916987874097164,0.115451229608843,-5.086710713491055
rand_58,0.5009666666666667,0,0,0,0,11.4,1.2278469256712907,0,0,0.6942621227798301,0.260450059965951,-6
rand_59,0.5035,0,0,0,0,11.4,0.5354443894978661,0,0,0.5204131618462802,0.260464596509104,-6
rand_6,0.5001666666666666,0,0,0,0,11.4,0.3703750365676979,0,0,0.14689551932609346,0.260446861108609,-6
rand_60,0.4955333333333333,0,0,0,0,11.4,0.7839014239813873,0,0,0.09317589006211552,0.260441471564954,-6
rand_61,0.5018,0,0,0,0,11.4,0.34598528759277747,0,0,0.02487672027248366,0.260454102405268,-6
rand_62,0.5066,0,0,0,0,11.4,1.1069528739527614,0,0,0.12142144065383786,0.260491499190427,-6
rand_63,0.49673333333333336,0,0.2857142857142857,0.0823142857142857,0,11.4,0.34358951259489634,0,0,0.21371032677419036,0.0996933232457025,-5.423746880701904
rand_64,0.4982333333333334,0,0.2857142857142857,0.13098095238095236,0,11.4,0.9328481819678265,0,0,0.04764734586546582,0.115822569095457,-5.083139903815417
rand_65,0.5915666666666667,0,0.42857142857142855,0.16243809523809521,0,11.4,1.7178077438125232,0,0,0.752766634485846,0.00169095991875107,-5.423172004804201
rand_66,0.6871666666666667,0,0.42857142857142855,0.15975714285714285,0,11.4,0.3511882754291992,0,0,0.10012350074375216,0.148292175186588,-6
rand_67,0.5938,0,0.42857142857142855,0.1507952380952381,0,11.4,1.1303769839802813,0,0,0.538635210805252,4.30020736686015e-5,-5.508355535691196
rand_68,0.5901,0,0.42857142857142855,0.15273809523809523,0,11.4,1.2161503494583443,0,0,0.318142234171304,8.98934347557162e-5,-5.493899841912757
rand_69,0.49396666666666667,0,0,0,0,11.4,0.2643213028302114,0,0,0.14212999186161837,0.260444718388482,-6
rand_7,0.4998,0,0,0,0,11.4,0.3433776253247037,0,0,0.06286657231397458,0.260445618198378,-6
rand_70,0.6911,0,0.42857142857142855,0.16237142857142856,0,11.4,0.18345303959939066,0,0,0.04574607851274346,0.149406968729229,-6
rand_71,0.5027999999999999,0,0.2857142857142857,0.13145714285714283,0,11.4,1.6581511928519803,0,0,0.7211442740053595,0.116189986384355,-5.079789162317086
rand_72,0.49863333333333326,0,0,0,0,11.4,1.0475602207914756,0,0,0.36914441396756903,0.260442596996208,-6
rand_73,0.49223333333333336,0,0,0,0,11.4,0.31774119151071706,0,0,0.2989237242451144,0.260451296268816,-6
rand_74,0.4999,0,0,0,0,11.4,1.2210964297733837,0,0,0.24836424881917765,0.26044594325816,-6
rand_75,0.4988999999999999,0,0,0,0,11.4,1.028306189140506,0,0,0.4476759111553079,0.260443162315337,-6
rand_76,0.5069666666666666,0,0.2857142857142857,0.1194095238095238,0,11.4,1.2555730337119604,0,0,0.9342247348922417,0.108619991469151,-5.164103434837741
rand_77,0.5885666666666667,0,0.42857142857142855,0.14660952380952383,0,11.4,1.1818817267926602,0,0,0.7969640866476262,2.90851216892512e-4,-5.537608382428759
rand_78,0.5023666666666666,0,0.2857142857142857,0.11923809523809523,0,11.4,1.113385413286803,0,0,0.8069919431504242,0.108486422784171,-5.165471473913701
rand_79,0.4975333333333334,0,0.2857142857142857,0.14265714285714284,0,11.4,1.7401440022722114,0,0,0.8051058783965762,0.125207229932585,-5.001314364165573
rand_8,0.5016,0,0.2857142857142857,0.1061904761904762,0,11.4,1.1705818817875955,0,0,0.7932534689562685,0.102781791139337,-5.256652644856744
rand_80,0.4974,0,0,0,0,11.4,0.4653696176559649,0,0,0.3343543798176152,0.260440947805856,-6
rand_81,0.7502333333333333,0,0.42857142857142855,0.21342857142857138,0,11.4,1.0294653195464658,0,0,0.15730035215001678,0.179025611034318,-6
rand_82,0.5003666666666666,0,0.2857142857142857,0.1309142857142857,0,11.4,1.2999520635930768,0,0,0.5593134949770383,0.115778619795097,-5.083709212158175
rand_83,0.4999,0,0.2857142857142857,0.14365714285714282,0,11.4,0.9031533192111095,0,0,0.06643011546059589,0.126122813520032,-4.994398838222445
rand_84,0.7237333333333333,0,0.42857142857142855,0.1926,0,11.4,1.3416214314093835,0,0,0.547489515177987,0.164977505712525,-6
rand_85,0.7002999999999999,0,0.42857142857142855,0.17435714285714282,0,11.4,1.2496663613157857,0,0,0.38270420454299237,0.154859789977171,-6
rand_86,0.6827000000000001,0,0.42857142857142855,0.1586857142857143,0,11.4,0.843808930261092,0,0,0.13385893635634832,0.147892729081296,-6
rand_87,0.4964333333333334,0,0.2857142857142857,0.08387619047619047,0,11.4,1.2434100845913736,0,0,0.9235789738393516,0.0995785915462244,-5.412965943382235
rand_88,0.49916666666666665,0,0.2857142857142857,0.11973333333333332,0,11.4,1.2228399392226956,0,0,0.8749699351701171,0.108735815253455,-5.16190813379595
rand_89,0.5030666666666667,0,0.2857142857142857,0.08452380952380953,0,11.4,1.3613507665289601,0,0,0.6044461266764043,0.0995761388458211,-5.40846122345019
rand_9,0.5040333333333333,0,0.2857142857142857,0.08326666666666666,0,11.4,0.9877008039645869,0,0,0.6248924777726939,0.0996595891223503,-5.417107374345116
rand_90,0.5017999999999999,0,0,0,0,11.4,0.9902328697996248,0,0,0.11100992952279576,0.260454102405268,-6
rand_91,0.49796666666666667,0,0.2857142857142857,0.14316190476190477,0,11.4,0.05269464752517552,0,0,0.03865572612050902,0.125668846764329,-4.997777098289854
rand_92,0.49913333333333326,0,0.2857142857142857,0.10756190476190475,0,11.4,1.5238529792329067,0,0,0.7985605238381324,0.103237482278819,-5.2471255908642895
rand_93,0.6789333333333333,0,0.42857142857142855,0.16018571428571426,0,11.4,1.0659327173633673,0,0,0.3590534695566145,0.148512857179694,-6
rand_94,0.49803333333333333,0,0.2857142857142857,0.14139999999999997,0,11.4,1.5155313348168336,0,0,0.5877246280552463,0.124114397011587,-5.010167301535049
rand_95,0.5046666666666667,0,0.2857142857142857,0.13103809523809523,0,11.4,1.0366823514399401,0,0,0.5995870039529848,0.115912487735804,-5.082642671539855
rand_96,0.49606666666666666,0,0,0,0,11.4,0.4028981618085874,0,0,0.3906317541304667,0.260440950806229,-6
rand_97,0.5924333333333333,0,0.42857142857142855,0.15274761904761905,0,11.4,1.9463450749149604,0,0,0.9473798003224307,6.94207878705051e-5,-5.492300390285412
rand_98,0.49699999999999994,0,0,0,0,11.4,0.09211428186101288,0,0,0.0036492511939408886,0.260440753875945,-6
rand_99,0.5026666666666667,0,0,0,0,11.4,0.2700472762364175,0,0,0.22145728479856927,0.26045907542311,-6
