Network,Hybridness,minFrust,maxFrust,meanFrust,inflnegloops,inflposloops,posLoops,negLoops,predFrust,smallPFL,JSD,Jmetric
rand_1,NA,NA,NA,NA,0.516217629088151,2.1986097702151324,1.26159619976423,-1.1111515335838131,-0.3191870177643475,0.5980581626953677,0.5,-3.357335168635151
rand_10,0.7061333333333334,0.2222222222222222,0.4444444444444444,0.3137185185185185,0,1.9153585748780784,0.5924270528470136,-0.3879645640975581,-0.02623553869753918,0.4518486855163752,0.00190350185234108,-6
rand_100,NA,NA,NA,NA,0,1.9945235800247654,0.584909048530858,-0.9518574670334646,-0.002056199366976,0.5803009126004641,0.5,-4.9930075045470685
rand_11,NA,NA,NA,NA,0.9337409639997009,3.8454633221152204,1.2269016426594057,-0.5740664957302162,-0.07766652863465393,0.2864034940401563,0.5,-4.9990982459785025
rand_12,0.7322333333333333,0.2222222222222222,0.4444444444444444,0.3251407407407407,0.2988534685464561,2.731765758312548,1.473508718862384,-0.6102590767122326,-0.09391506785604106,0.5932458113643149,1.88455465440324e-5,-6
rand_13,NA,NA,NA,NA,0.10692535963116628,1.0115854600991105,0.45962244959521503,-1.071192373397011,-0.109834989990235,0.4057317129419871,0.5,-4.995486817208964
rand_14,NA,NA,NA,NA,0.24257768983336003,1.6254177098605311,1.0837436199033081,-0.8532591388495094,-0.2865020775451894,0.3748350483095604,0.5,-5.009725812039419
rand_15,NA,NA,NA,NA,0,2.923878272342275,0.915730617953442,-0.8416602518807824,-0.02030509269077123,0.2647755964817055,0.5,-5.006388369817731
rand_16,NA,NA,NA,NA,0.6317720747790825,4.269766090900729,1.1576316877967316,-0.859161895943116,-0.06097515458202603,0.7938571117843631,0.5,-5.000000320128455
rand_17,0.7506333333333333,0.2222222222222222,0.4444444444444444,0.33388148148148145,0.25929647724165755,1.6732883644478362,1.305512469849807,-0.8020724092617428,-0.17744388808857667,0.5492128153830391,0.00117493564504749,-6
rand_18,0.4979666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222,1.0116491273427617,1.6426931066163672,0.6976369458790886,-0.1568669128173371,-0.1123711071002186,0.5744362398844416,0.282327055516153,-6
rand_19,0.49606666666666666,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.34328209883108624,1.8293330673435668,0.6576352328948587,-0.22028767224418844,-0.10951990092493412,0.47003715853016415,0.282337943214363,-6
rand_2,NA,NA,NA,NA,0.8117849572097406,3.4555440956780252,0.7900248104217276,-0.37393899468167047,-0.06120564904046829,0.48553112748890365,0.5,-4.988588688228182
rand_20,NA,NA,NA,NA,0,3.8313894742657837,0.999941842980995,-0.5428510894505659,-0.0109392601905233,0.12316590502025092,0.5,-4.991745665455584
rand_21,NA,NA,NA,NA,0.8577424392468302,3.0972534951213797,0.7573639577153377,-0.27687017742889564,-0.06459058999585983,0.3893429532478958,0.5,-4.191303908339379
rand_22,NA,NA,NA,NA,0.13066833641534098,2.927361028800326,0.48249856316623846,-0.7759838756301063,-0.00244031473090625,0.04887357632952078,0.5,-5.002500946891924
rand_23,NA,NA,NA,NA,0,7.085162547060051,1.5100690516682258,-0.7124952793174564,-1.5543033506438e-4,0.5146471227196345,0.5,-5.002394828622952
rand_24,0.9999999999999999,0.4444444444444444,0.4444444444444444,0.44444444444444436,1.1056634731119666,1.7242997305793364,0.8596926624785166,-0.29776264157719806,-0.06654107727676155,0.16152133633399426,0.520818193473969,-4.9931964119638215
rand_25,1,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.6570063685939742,3.1003000640868668,1.7213900493670042,-0.34366060123088366,-0.22500438958707225,0.7491588593858485,0.58708617961975,-4.7410520976052695
rand_26,0.6870333333333333,0.2222222222222222,0.4444444444444444,0.30596296296296294,0.22612762517917848,1.419660518623603,1.6028051540839718,-0.9310899622620797,-0.10470575365021946,0.9496736354806741,0.00547633744203727,-6
rand_27,NA,NA,NA,NA,0,3.8044982733165202,1.7481937202948097,-1.032531791039128,-0.03255064615184247,0.814669375224848,0.5,-5.001589890757909
rand_28,NA,NA,NA,NA,0.1721077795500562,1.5011502779258628,1.0352037871476187,-1.0916569067143154,-0.19306529524360969,0.4369586582505397,0.5,-4.996207052106739
