Network,Hybridness,minFrust,maxFrust,meanFrust,inflnegloops,inflposloops,posLoops,negLoops,predFrust,smallPFL,JSD,Jmetric
rand_1,NA,NA,NA,NA,7.66719704969648,51.580712614369034,2.170907452134246,-1.2916037755514636,-0.2762805915075031,1.4323192637216575,0.5,-16.01660570551465
rand_10,0.8316666666666667,0.14814814814814814,0.3333333333333333,0.2527938271604938,11.054737308748882,65.95362317572841,3.503200535878884,-0.4182094196426329,-0.15702840090636258,2.883775880985947,0.577592636134376,-13.38048966964838
rand_100,NA,NA,NA,NA,8.846701571069858,45.0109425115744,2.2029903051520634,-1.2285646453694115,-0.3797422705528485,1.937160763869053,0.5,-15.18278648063268
rand_11,0.7229666666666666,0.25925925925925924,0.3333333333333333,0.2941506172839506,3.050557209224761,35.07429262106656,2.1619993072701504,-1.2264086761844932,-0.10248677792005348,2.070956460547168,0.928039793667088,-16.99670328152923
rand_12,0.7140333333333333,0.18518518518518515,0.3333333333333333,0.27189135802469133,11.134436619931323,61.43867236400745,2.8122154507209487,-0.49372361702176565,-0.2522750947084005,2.146886728306006,0.82286763524098006,-14.044832483955647
rand_13,0.7494,0.14814814814814814,0.2962962962962963,0.21056049382716047,5.318088452792824,41.6755884774816,3.231906282448323,-1.148123976987757,-0.5918520859017198,2.509612096830308,0.622411976855071,-16.36334146457009
rand_14,0.7013333333333334,0.14814814814814814,0.2962962962962963,0.21167777777777777,3.0318299151150425,28.150125138929617,2.9644030465280786,-2.1153037059328823,-0.7445417467331048,2.7097974311571202,0.456297092619173,-14.600131020634471
rand_15,0.8021,0.18518518518518515,0.2962962962962963,0.23544938271604937,10.698523358628279,29.55947190875742,3.2727415875959345,-1.6778976829981482,-1.1016196045710995,2.962853835580022,0.540825411910719,-17.079836397222
rand_16,0.8453333333333333,0.14814814814814814,0.2962962962962963,0.24293456790123455,1.7757463415555135,39.04011376508473,3.4067065587018153,-1.1492332927114493,-0.07162775831375481,3.3475046616541326,0.684341526509527,-14.341719841822608
rand_17,NA,NA,NA,NA,1.7403655561486986,31.53288833817782,2.0828990085057075,-1.649911238754645,-0.02865633304716031,1.6273584443671771,0.5,-15.573430538367115
rand_18,NA,NA,NA,NA,6.488416934370526,33.614426058311125,1.7883803091129569,-1.2540570934813815,-0.06576830697118222,1.6052321777936764,0.5,-16.89326056181074
rand_19,NA,NA,NA,NA,10.475119836470109,50.974737572201846,2.784480883454555,-1.4143293585451227,-0.20390939725359414,1.8533139433813262,0.5,-16.993950942393006
rand_2,NA,NA,NA,NA,6.777060247219755,31.521575726464576,3.020795772761826,-1.2224181651964072,-0.5346542505612225,2.710662990990643,0.5,-14.791132938775839
rand_20,NA,NA,NA,NA,7.534796766228965,39.81062956606458,3.811079789779674,-2.073861624683974,-0.6136703735074772,3.555702152397919,0.5,-15.994390975272992
rand_21,1,0.25925925925925924,0.2962962962962963,0.2776358024691358,7.078423769276117,29.23211859965065,1.5333337027103766,-0.8399679993622078,-0.3715131751421015,1.0831151102851084,0.630391014836128,-16.992607168154443
rand_22,1,0.25925925925925924,0.3333333333333333,0.2930864197530864,17.19136083594509,51.801119846779514,3.6732080205143456,-0.6409107812678932,-0.385450377149255,2.7539339526551814,0.622852253815448,-17.021009186034703
rand_23,NA,NA,NA,NA,6.464019235367793,43.95510583927448,2.865065602692062,-1.8024753079294917,-0.21736112999398172,2.3686670171529722,0.5,-16.000358194491525
rand_24,0.2632333333333333,0.14814814814814814,0.14814814814814814,0.07742222222222223,7.837481921850417,49.49054516904907,2.424133089039355,-1.61114324763995,-0.20578932216926554,1.7184780620966535,0.563940284504134,-10.743104293949088
rand_25,0.7398,0.14814814814814814,0.3333333333333333,0.23742345679012344,0.8277072261487359,65.27588413519042,2.394885446655303,-0.7296483087045416,-0.11017189584776663,2.238694479789382,0.732758036065024,-14.914578700370342
rand_26,NA,NA,NA,NA,6.7675676666682305,46.05640558376221,2.440210085898998,-1.2667344949898474,-0.2983140932822795,1.8623206822090586,0.5,-15.003890255157213
rand_27,NA,NA,NA,NA,0.6615881203755279,36.14497321952931,2.362932962979958,-1.64070281192129,-0.01566168727125766,2.279874985413324,0.5,-14.984773276951074
rand_28,NA,NA,NA,NA,6.61701442938117,36.9067753313293,2.4052041164674667,-1.4576285606524602,-0.331525430374925,2.1011344597141592,0.5,-15.10316529120779
rand_29,NA,NA,NA,NA,3.290014576500605,45.405725360932365,2.1911815488627457,-0.9013151341888679,-0.09138781189086417,2.0476960402602034,0.5,-15.103688227394779
rand_3,1,0.25925925925925924,0.2962962962962963,0.27784938271604936,6.133661457330041,31.08462287261696,2.5283412346810357,-1.4162878209609662,-0.42956652507882165,2.223143606638921,0.63070902639061,-17.003893538292303
rand_30,NA,NA,NA,NA,5.375921223415728,40.77539998803239,2.658577607987703,-1.4531072950805526,-0.2100195901257848,2.513997150073815,0.5,-16.885283258115415
rand_31,0.7305333333333334,0.14814814814814814,0.25925925925925924,0.19988395061728395,6.843387087416657,32.94764844940437,2.661014892453875,-1.802071177956538,-0.8659472071590502,2.2563998693561964,0.59005592469676,-16
rand_32,0.7430666666666667,0.14814814814814814,0.2962962962962963,0.2125691358024691,6.728430932538271,35.352101223602276,1.6455743426113014,-1.7105334802388106,-0.06823569542292865,1.1411082229063447,0.449777925786814,-15.444328867897223
rand_33,NA,NA,NA,NA,6.750819753404396,38.87666507299957,1.8093521846074194,-1.5327515920893156,-0.10255029121738823,1.657052738616181,0.5,-13.389239809020209
rand_34,0.8467,0.18518518518518515,0.3333333333333333,0.2690358024691358,7.382926495917232,36.92776604557994,3.151583296001693,-1.4308556716669087,-0.5368971754219614,2.7048521589213066,0.619670772576007,-14.226091233200673
rand_35,NA,NA,NA,NA,10.198994182414433,50.247808779713,3.107474345097104,-1.8145035802633571,-0.28647772699086044,2.2370480809850006,0.5,-16.896112879943153
rand_36,0.4995333333333333,0.14814814814814814,0.18518518518518515,0.16653456790123455,3.210273827175177,64.59503185275467,3.783489026142869,-0.6457323363503247,-0.41643220248079166,2.9413298558902086,0.664629274814116,-13.021279953148097
rand_37,NA,NA,NA,NA,8.488281013503,50.5219354784584,2.3934477143423147,-0.9713331585274766,-0.22613297276604696,1.7351699703895487,0.5,-14.849070746336942
rand_38,NA,NA,NA,NA,5.49089540186309,42.892397618396835,2.9045868299954334,-1.7721645045344692,-0.015732843237801445,2.5611466656496344,0.5,-15.008367961134516
rand_39,NA,NA,NA,NA,6.256464367808531,32.7005231472655,3.378044914328583,-1.6339399559387477,-0.412869148987076,2.731247236637309,0.5,-15.988576657699832
rand_4,0.4978,0.18518518518518515,0.2962962962962963,0.24055925925925925,11.839973218944339,70.1713947285528,3.0042091512123617,-0.6322992915162196,-0.18157131690473371,2.0285521485733113,0.836643743135027,-14.012813251127156
rand_40,NA,NA,NA,NA,5.367601869315863,34.32647676111908,2.1491708386155253,-1.628924741107914,-0.32874118124242246,1.626579046560266,0.5,-17.00309810901436
rand_41,0.3671,0.18518518518518515,0.2962962962962963,0.12166049382716049,6.192639608377486,41.73241222264982,2.789336843022279,-1.1244054546933644,-0.20683363313722788,1.9882575988261104,0.624965144284839,-15.617625223390945
rand_42,0.5018666666666667,0.18518518518518515,0.2962962962962963,0.23831851851851849,7.408402254841611,44.71761286754321,3.2438892415004124,-1.5149503111665297,-0.695934342694034,2.6694453861549947,0.834609771237486,-14.17443614691485
rand_43,0.7335333333333334,0.14814814814814814,0.3333333333333333,0.23596543209876542,1.9590536640338447,57.87047769963876,2.3355353045312692,-0.3352898891296182,-0.059327469706604775,2.287572025592941,0.730668580025735,-13.021458860872357
rand_44,NA,NA,NA,NA,7.986349048675988,62.811485686237866,2.602149235663083,-1.2551571753254864,-0.0051779984446967825,1.6166204306728993,0.5,-13.781077595280253
rand_45,0.25713333333333327,0.14814814814814814,0.14814814814814814,0.07682469135802468,8.383763835373355,69.22937577728842,1.4940897404952966,-0.37248606454090966,-0.01907140414932828,1.1437209964661095,0.562436216401565,-10.674264961653767
rand_46,0.6109,0.18518518518518515,0.3333333333333333,0.2541259259259259,8.230431691657436,48.837650270765415,3.2670807791740093,-0.8962119846086418,-0.6065335415814392,2.6160914848559402,0.775728536857758,-16.99598792871729
rand_47,NA,NA,NA,NA,1.0850604368756047,25.32623353648518,1.686495213289535,-1.2258284637710777,-0.035764555429503776,1.6294785580401963,0.5,-14.996008135635645
rand_48,NA,NA,NA,NA,6.54631984353931,38.132673911298966,3.105348514188591,-1.5859555930969709,-0.6209252699038973,2.656763423932385,0.5,-15.507269231949108
rand_49,0.6641333333333334,0.14814814814814814,0.2962962962962963,0.20284197530864195,8.963560507152513,75.19081573164749,3.5271953337992468,-0.4849977388045318,-0.02045682143281794,2.600456267137606,0.708916226773863,-13.053282967556363
rand_5,NA,NA,NA,NA,2.4460329745592126,48.01378561888697,3.054566382567868,-1.791726936115564,-0.02901777178856078,2.2294879857693206,0.5,-16.524449982779238
rand_50,NA,NA,NA,NA,2.1756160817589563,32.38576087669275,1.9647896810839953,-1.7891479819800638,-0.05264611767538344,1.5966187497261517,0.5,-16.782897286344536
rand_51,0.3369333333333333,0.2962962962962963,0.3333333333333333,0.15486666666666665,2.8688250392423513,31.810630173064872,1.6968039753693411,-1.673039389213838,-0.1853999273817662,1.422239974422659,0.710356939694809,-13.445025903801437
rand_52,1,0.2962962962962963,0.3333333333333333,0.31484074074074075,6.7402620787349745,28.09821163670116,2.4115688626685188,-1.4082931886361654,-0.7449642179897797,1.942903952569302,0.746031188320789,-13.004114451416
rand_53,NA,NA,NA,NA,2.548739205360221,42.25310859621282,1.7695298751021067,-1.200131238694669,-0.15407072277626785,1.4541954508205273,0.5,-15.008913106213898
rand_54,NA,NA,NA,NA,3.48771780303997,22.698564884247865,1.9468060722632445,-2.0747924605864925,-0.1648690215194856,1.7995424252303573,0.5,-15.897566089583686
rand_55,0.3417666666666667,0.25925925925925924,0.2962962962962963,0.12882222222222223,11.484885023867006,27.93700629528307,1.3963486906470073,-0.7599451319701985,-0.22018367599085528,1.061722992361318,0.691296749840358,-16.711424597377047
rand_56,0.6748333333333333,0.14814814814814814,0.3333333333333333,0.20967901234567898,0,60.463904747761234,2.446388706495315,-0.7315427877452366,-0.027621510657251477,2.0959566354347166,0.518188016566232,-13.015856041073528
rand_57,NA,NA,NA,NA,8.732236876632472,18.056929567899736,1.1879791576324361,-1.2835696815380382,-0.360955937241739,0.9524858492912824,0.5,-16.049199059008277
rand_58,NA,NA,NA,NA,12.497387848693831,66.79469411748735,2.736282087841714,-1.0207590779357516,-0.06322124613232874,2.0729011290714787,0.5,-15.126680798498928
rand_59,0.7546333333333333,0.14814814814814814,0.25925925925925924,0.20367777777777776,6.010556636119777,48.215104741439475,1.7185013758922538,-0.9621138346264908,-0.053401428575144544,0.7673821544280741,0.589050930845173,-16
rand_6,0.5001333333333333,0.14814814814814814,0.18518518518518515,0.1668283950617284,3.4042956301809997,38.16424958100811,2.311760843412998,-1.0375000313510587,-0.13187494877775327,1.9108778641059134,0.664998605336612,-12.973900700740757
rand_60,NA,NA,NA,NA,6.3665847681568035,46.625921800172065,2.2054689574579998,-1.1033877934637455,-0.12374096826754945,1.751919800121193,0.5,-16.000974519183153
rand_61,NA,NA,NA,NA,1.8881615410424488,36.99171472285092,2.1015343393187114,-1.5069839111919008,-0.02961806641323159,1.829500760787299,0.5,-16.991098488767506
rand_62,NA,NA,NA,NA,4.685445703544765,19.38221739845423,1.6292791996642157,-1.3589006384633844,-0.605568824623726,1.3792153066075423,0.5,-15.278921727622889
rand_63,0.7206333333333332,0.14814814814814814,0.2962962962962963,0.21183209876543208,1.874497625304349,44.680156135065246,5.1332355349834184,-1.79620738023109,-0.4354902389543262,4.506575175200987,0.503545159861644,-14.316305410606546
rand_64,NA,NA,NA,NA,2.3839323058207795,61.21450651221573,2.8231890610366093,-0.7361023682081835,-0.07557094140611652,2.623498367287225,0.5,-15.941125145643415
rand_65,0.7490333333333332,0.14814814814814814,0.25925925925925924,0.20376666666666665,6.798822948825836,38.93316709262374,2.281275457069135,-1.5880609826452465,-0.11123834210054542,1.8219593654592603,0.520649752374481,-16
rand_66,NA,NA,NA,NA,2.789729233339097,31.331807046728127,2.6439309331450347,-0.8091323148881965,-0.05695524339961008,2.6401184221621845,0.5,-15.585549820099379
rand_67,0.7506999999999999,0.18518518518518515,0.2962962962962963,0.25786666666666663,0,53.936323205334745,1.377197770934614,-0.5372656529605493,-0.0129772200736327,1.171596785467755,0.825642654534815,-17.06151780287876
rand_68,NA,NA,NA,NA,7.6771433605029005,44.42855908262369,1.9883929381531507,-1.7923537391489666,-0.09583301374553767,0.9885195526840351,0.5,-13.184453322512566
rand_69,NA,NA,NA,NA,3.0647980382860696,55.38880217168352,1.694132922943632,-1.0643818748094742,-0.01526505744277296,1.2347647032620745,0.5,-13.807966259395677
rand_7,0.8418,0.14814814814814814,0.3333333333333333,0.24871604938271602,7.0188608462885735,43.74763371887887,2.9270830844469007,-1.1748353847546416,-0.29711007573503434,2.4154461665225258,0.478337192965275,-13.045326969905313
rand_70,0.4940333333333333,0.14814814814814814,0.18518518518518515,0.16651111111111108,7.970348718894427,63.366666576824215,3.431635305907246,-0.7217710049627964,-0.13851764931113636,2.8206735976048654,0.664614522354059,-13.02545795546134
rand_71,NA,NA,NA,NA,8.469214621213528,39.1964303174708,1.3268480401884883,-0.4584100767235355,-0.04526876197615806,1.0066924147832843,0.5,-14.78391596735237
rand_72,NA,NA,NA,NA,6.6235864074009605,51.80856564444942,2.3956039644823353,-0.906077626067879,-0.009092497996915132,1.6793928218298726,0.5,-16.996479404626626
rand_73,0.8579666666666667,0.14814814814814814,0.3333333333333333,0.26136666666666664,5.131440769861918,45.7741242581536,2.9436814242124867,-0.722013557238308,-0.2077485600804433,2.8073053314851575,0.608979912817829,-13.775908417740867
rand_74,0.7016333333333333,0.14814814814814814,0.2962962962962963,0.20830123456790123,6.675734404081842,25.36546072866716,2.785976537492333,-1.3871956501669864,-0.6420562668603476,2.7557984477609883,0.559616392966899,-13.564210906371354
