Network,Hybridness,minFrust,maxFrust,meanFrust,inflnegloops,inflposloops,posLoops,negLoops,predFrust,smallPFL,JSD,Jmetric
rand_22,0.4994666666666666,0.125,0.125,0.12499999999999999,0,13.91031674696302,2.487578187772345,-1.0059913655953918,-0.02852106156710986,2.1932275818323843,0.612566743576465,-12
rand_23,0.24026666666666663,0.375,0.375,0.17687499999999998,0.7332122668169628,7.698063704401523,0.9789536335433033,-0.9987473401463005,-0.03846007907827992,0.3788412610247503,0.504726814638063,-10.530628511456566
rand_24,0.4767333333333333,0.3125,0.375,0.17038124999999998,2.085357521560535,6.704107253722404,1.8418818378151371,-1.0687142604757922,-0.1592516831336666,0.8660444403720834,0.532369603884994,-10.674096571747974
rand_25,0.2948,0.125,0.125,0.07482083333333334,0.7173699807249461,25.3991358142926,1.5286454577468827,-0.09173722499889599,-0.02692839700328509,0.5291694094496084,0.47704397923014,-10.001666793326216
rand_26,0.652,0.125,0.375,0.21078125,1.9059076243825608,4.918577814304676,1.0394518297163995,-0.5203893430379692,-0.08878598518536368,0.7237085167230652,0.439785580184422,-11.049688285406079
rand_27,0.5021,0.125,0.1875,0.15635416666666668,0,20.684936150099126,1.5826506256047812,-0.2826836274367609,-2.0327851076391e-4,1.3354432467496942,0.474159386926926,-10.996596768214202
rand_28,NA,NA,NA,NA,1.7164239896704014,6.808307616830293,1.0754933581386819,-0.8948861605258103,-0.0747030325019242,0.4862866307412565,0.5,-10.773299622691532
rand_29,0.5012333333333333,0.1875,0.375,0.27383749999999996,3.2103202088033664,10.227368445606393,1.2218659481671714,-0.3643201692175352,-0.09046145176823416,0.9086462004792761,0.443877123592297,-10
rand_3,0.5045666666666667,0.1875,0.1875,0.1875,3.9904226286042257,7.6586992703529475,0.8462337331025969,-0.23471083767060297,-0.09029045799736596,0.6913545873957266,0.588406429837773,-10
rand_30,0.4970333333333333,0.3125,0.3125,0.15532291666666667,0.982102223693544,5.1603815542034805,0.6401075828820331,-0.9146138783645887,-0.05071739260298737,0.5977734658436069,0.607756594949421,-10.493927039075865
rand_31,0.4998666666666666,0.1875,0.1875,0.1875,5.746855161454138,7.516128926699072,0.8290400238226587,-0.34965014994916216,-0.14301361128668333,0.22497971569140088,0.588394940174671,-10
rand_32,0.49903333333333333,0.125,0.1875,0.14417083333333333,0.5961580283271164,9.067283445816853,0.6887628440096645,-0.3563942958226319,-0.00581106964517282,0.3572035752078233,0.472008731209534,-11.38653495235806
rand_33,NA,NA,NA,NA,7.41408316484133,6.793936409452597,0.5893885388649317,-0.06729942152495534,-0.01003743345961094,0.2433573351144652,0.5,-10.562771372265118
rand_34,0.4063,0.3125,0.375,0.21439999999999998,3.4244114749626426,6.690541358202761,1.3330406935672228,-0.5422791977789632,-0.12847725678093935,0.9098587171314259,0.43035135830774,-10.652545479461317
rand_35,NA,NA,NA,NA,1.3855914246493697,5.629697087249524,1.4688351308345156,-0.9922643339858501,-0.04807110419595214,1.4166516595845813,0.5,-11.007103674707295
rand_36,0.5015333333333333,0.125,0.1875,0.15609791666666667,1.066611844877201,13.82555672690121,1.357957765532958,-0.3701601479075965,-0.12252364115416403,1.264465329860634,0.473834007373122,-11.004891542332349
rand_37,0.5058666666666666,0.1875,0.1875,0.1875,8.291130348662048,15.649796628231773,1.6376814363135452,-0.11687496428133541,-0.0668378223791949,0.9698758076105386,0.588411614935258,-10
rand_38,0.6559666666666667,0.125,0.375,0.21283333333333335,0,29.400441319629138,1.7497509691982136,-0.04529768531906289,-0.009522947371909389,1.3655404238861484,0.442104174067921,-11.044250683817419
rand_39,0.7972333333333332,0.125,0.375,0.26732291666666663,3.873590469949208,12.177900945668396,2.3341746705798503,-0.8194749535148531,-0.1803655387923282,1.4494488882926557,0.417325070856285,-10.996699249515412
rand_4,0.7389333333333332,0.1875,0.3125,0.24689166666666665,1.6332621253245612,7.920529045672817,1.3286938260631305,-0.7903208253951959,-0.0352459096803086,1.2412270142128383,0.545871792255981,-10.950219310889151
rand_40,0.5042333333333334,0.125,0.125,0.125,1.0871669426206285,9.557861385225094,2.457505790387039,-0.7347076429249622,-0.09598263509456847,1.8949696128782316,0.612598693714169,-12
rand_41,0.26256666666666667,0.1875,0.1875,0.09876875,2.4876282310708926,9.823798369764758,1.2283908965678167,-0.655000403144584,-0.0204719520713372,0.3505699260842667,0.439450399973989,-10.374862610825225
rand_42,NA,NA,NA,NA,1.7032211764511787,10.489062481113303,1.4250615912255862,-0.6891152943443211,-0.05059888967818481,0.7700925309855278,0.5,-11.00190723929635
rand_43,0.2456666666666667,0.375,0.375,0.18787500000000001,0,19.320131995040597,1.498835802538241,-0.5065135326289384,-2.5516704737038945e-4,0.5339118557571803,0.514277175892262,-10.497737708553382
rand_44,0.8406666666666667,0.1875,0.375,0.28356875,0.588451631302074,17.628944420253763,2.309204712651882,-0.28045381445170825,-0.005365593473699774,1.3927478733946028,0.513093082392553,-11.008384800429436
rand_45,0.5036666666666667,0.125,0.125,0.125,0.9726682955930643,5.407336746801315,0.13727980625195604,-0.39338791677013363,-0.0013617787369583,0.10557934926937984,0.61259432778484,-12
rand_46,0.4988999999999999,0.125,0.125,0.12499999999999999,0.9426253268569055,7.452057753194598,2.0343853160721155,-1.0250416277754542,-0.1559797161669037,1.8875682589228875,0.612563666033748,-12
rand_47,NA,NA,NA,NA,0.7949011009973467,14.213464283167706,2.0915209040924365,-0.9571534084775083,-0.03280277759968384,1.1413378478707041,0.5,-9.002356679921146
rand_48,0.745,0.1875,0.3125,0.24834583333333335,3.5054263319466052,11.190011597672495,1.0936743532368156,-0.383167445239174,-0.0223242590128494,0.7724505317679561,0.54783862695566,-10.973501889124272
rand_49,0.2623,0.125,0.125,0.06615416666666667,0.40087599562657633,15.57416201475974,1.2560223123792336,-0.46593950066926476,-0.019271300913979557,1.126302442511721,0.457452699398127,-9.647663784530021
rand_5,0.7487,0.1875,0.3125,0.24967083333333334,5.156412695570234,17.654446667278457,1.444190608035616,-0.3043849232701671,-0.01315021248072199,0.7060462558086613,0.549732675157439,-10.994645883909477
rand_50,0.7302,0.125,0.375,0.26207291666666666,5.888777581383483,18.26532544979601,2.0583973329608827,-0.2731222665714822,-0.1612867491555278,1.2995515053285198,0.406332520074167,-10.35948543693934
rand_51,0.7346333333333334,0.1875,0.3125,0.2458875,2.2389829671713906,10.984860887936703,0.9438178716822692,-0.6366444830648276,-0.00872468965945025,0.4754623969081454,0.46766921415772,-10.934119661802256
rand_52,0.6786,0.125,0.375,0.223,0.5909718524468424,16.101218592813282,2.957882167334436,-0.3510908388197702,-0.04920790930647863,2.1171893178952947,0.451631416813083,-10.99217745312835
rand_53,0.6166333333333334,0.375,0.4375,0.40653333333333336,6.684302201116045,18.524611069037817,1.5071285215372885,-0.16886744703462814,-0.04896645272889144,0.623681759350259,0.708209061485521,-11.008989462853263
rand_54,NA,NA,NA,NA,1.5485708052485212,6.3559744627703605,1.5324758075186007,-1.409705445816641,-0.5191153460335637,1.459626111033392,0.5,-10.429183870693612
rand_55,0.45816666666666667,0.3125,0.375,0.2273125,4.872891686805845,14.905445828321323,2.103426490369366,-0.323502722366886,-0.1869103212259124,1.6793620006976337,0.439066542255367,-10.673186160092964
rand_56,0.4995333333333334,0.125,0.1875,0.15619166666666667,3.929614845930114,14.30003711307342,2.2086735298751186,-0.5693421732769207,-0.10233444533609921,1.6567944061848405,0.473926403435934,-11.001795778136737
rand_57,0.4988666666666666,0.125,0.1875,0.15641666666666665,0.20180257270196492,8.80356675889364,1.2665995860294088,-0.713821364322798,-0.00121444599898002,1.1404047652009242,0.474216248996142,-10.994599346777127
rand_58,0.5043666666666667,0.125,0.125,0.125,1.2395374558143166,6.05631558463242,0.7531249228651948,-0.594618197654589,-0.03255045187188354,0.6496409818442157,0.612599743257514,-12
rand_59,0.7289666666666667,0.125,0.375,0.22735208333333332,1.4556438261575497,6.8910884406683,1.3619816674831196,-0.7726270975796979,-0.14487174145628906,1.292512504045597,0.394951572179226,-11.389192787836102
rand_6,NA,NA,NA,NA,1.8242093331846179,5.459453986333625,1.3024978049450615,-1.1617707707430929,-0.2887658804357709,1.0078505550680197,0.5,-11.000214128812068
rand_60,0.47486666666666666,0.375,0.375,0.17807499999999998,3.310113758914289,10.333699510409078,0.9467060382535479,-0.6481201399958055,-0.049222839465530896,0.7815209160304595,0.607376960128393,-10.415859861948764
rand_61,0.6345999999999999,0.125,0.375,0.20459583333333334,0,23.752817194264715,1.9324950253476483,-0.14093779083845673,-0.024285818946776918,1.6597447217330017,0.437183240768029,-11.099796520176735
rand_62,0.2605,0.125,0.125,0.06475,0.39184208095956785,8.301212208329494,0.6337127933861256,-0.7089804744918222,-0.0024369939916697057,0.12449636745191121,0.454469822290865,-9.57856132573687
rand_63,0.4973,0.125,0.1875,0.14894791666666665,0.7757453173088715,10.489617821235484,0.626367525526618,-0.2752163187084284,-0.017458320628342308,0.6230044996849902,0.469458855500562,-11.2337010349293
rand_64,NA,NA,NA,NA,0.6171604519365064,6.387946205814673,0.7330648550165081,-0.7756187447916538,-0.00639397307902051,0.45521210036038007,0.5,-10.160375844646975
rand_65,0.7386666666666667,0.125,0.375,0.24348333333333333,1.48798782584627,14.723747931382073,1.7448138677617655,-0.4233147276731572,-0.01028255673540991,1.2083953504575224,0.5706583879043,-11.052119517302435
rand_66,0.5009666666666667,0.1875,0.1875,0.1875,4.430319391823748,15.33585653991643,1.9180219127438929,-0.28735548832685787,-0.1863217247998559,1.1011131177260605,0.588396610369117,-10
rand_67,0.7444,0.125,0.375,0.24545833333333333,3.222950538945911,14.935171737482872,1.9633707490871122,-0.410428978294453,-0.14218627829416924,1.2193334987711106,0.564835937290976,-11.036258400787622
rand_68,0.7304999999999999,0.1875,0.375,0.27400624999999995,4.0641369977827635,26.109779130064737,1.768495541255792,-0.014716074703234348,-0.00970752205436055,0.8090148720815219,0.544215685804719,-10
rand_69,0.7343,0.125,0.375,0.2431833333333333,1.2983217649454297,15.786310853504979,1.4218392098672068,-0.2878536129127258,-0.013242784390596021,0.5245629256734622,0.563407355956823,-11.054498904349506
rand_7,0.5005333333333333,0.125,0.1875,0.15620416666666667,0,19.744312895974446,1.9498497908193415,-0.3817967568095283,-0.024153525370345,1.328157136905449,0.473951468633113,-11.001502464699843
rand_70,0.49686666666666673,0.125,0.1875,0.15614166666666668,2.9460120717549714,18.47481916654589,1.896649704689356,-0.1815690163690794,-0.1260584762012408,1.6543581923861788,0.473895210731459,-11.003599795036932
rand_71,NA,NA,NA,NA,1.9048010523838,7.921978836870624,1.734291296059875,-0.911610292484272,-0.44706979129929786,1.4085831051790574,0.5,-10.496022577997618
rand_72,0.5033333333333333,0.125,0.1875,0.15612708333333333,0.6902573421976799,11.008651177426927,1.2161598147370873,-0.5668451202626629,-0.017297963143530732,1.2128762105583726,0.473873906449252,-11.003936050797432
rand_73,0.5028,0.125,0.1875,0.14889166666666667,2.0406003490432147,9.465084341225442,1.1201750222202875,-0.4219283928462459,-0.060655569389765504,0.4642681091240984,0.469503421907298,-11.235506154480435
rand_74,0.2518666666666667,0.125,0.125,0.0626375,0,11.160319680494247,1.3664801217938054,-0.6776570779747563,-0.00535555223573905,1.0918272459053058,0.450020577208287,-9.513229499807416
rand_75,0.5012,0.1875,0.375,0.27958125,3.460296414723486,12.695589909693997,1.1040477269026354,-0.5094866775630957,-0.0094404951396747,0.2909503858286476,0.446035141954628,-10
rand_76,0.7400666666666667,0.125,0.3125,0.2140875,0,16.024979653550755,2.158414083666776,-0.5704788137372455,-1.8067075012227323e-4,1.2437506539589458,0.555030637619991,-12
rand_77,0.2513,0.1875,0.1875,0.0946125,2.715999244263708,9.019982639224242,1.556267695849672,-0.5816176889219751,-0.02400159445882902,0.8793462340079485,0.433984241183536,-10.39143214296834
rand_78,NA,NA,NA,NA,1.4352172896611908,12.328838689700518,0.8292045479525907,-0.31492142259449674,-0.00232047967327506,0.7406597573191565,0.5,-10.138305828030095
rand_79,0.5069333333333333,0.125,0.125,0.125,0.8270127657671743,4.321274993592278,0.9184411128488971,-0.9335690948709511,-0.10445714872859892,0.6483327804885052,0.61262160050419,-12
rand_8,0.49973333333333336,0.1875,0.375,0.27773125,0.8817087706803752,8.684833858295523,1.9849153860988593,-0.5904533994941414,-0.04560417625111299,1.5954818560118196,0.445260368191869,-10
rand_80,0.4982,0.1875,0.1875,0.1875,3.5078052031023566,3.634475321163686,0.9062897129891414,-0.67776388649197294,-0.39992114243662064,0.4340597305730543,0.588393595898512,-10
rand_81,0.7490333333333333,0.1875,0.3125,0.2493875,3.2863883769779623,10.361189829400615,1.2482047838438215,-0.4119994654583799,-0.0614363865023893,0.6480810665605301,0.549332956304128,-10.990241680353897
rand_82,0.2472,0.125,0.125,0.062058333333333326,0,13.564254014168123,1.2968694482015883,-0.7854206606270062,-5.65054936303026e-4,0.5886235311419271,0.448797280295889,-10.684706092953284
rand_83,0.5013666666666666,0.125,0.1875,0.15471666666666667,0.8340200997162441,21.941015066136544,1.2241275679320196,-0.06497677284910534,-0.047931508432588546,0.5289432081545156,0.472285299457893,-11.04899609097063
rand_84,0.7471666666666665,0.125,0.375,0.24936666666666665,2.4882245630537185,13.0576062154224,1.1905808947236791,-0.4651075614472982,-0.00749061419400931,0.4213151723513709,0.56726994835073,-11.00525057411751
rand_85,NA,NA,NA,NA,2.440796876241964,10.935951428102673,2.5785803149388005,-1.1409963717223321,-0.2543164667067769,1.5929321252962327,0.5,-10.788383656082573
rand_86,0.49813333333333343,0.1875,0.375,0.26250625000000005,3.188774334954017,9.281082184519107,1.4890002726496696,-0.5743607702666389,-0.10290928425787582,0.7906809381445795,0.441634983504311,-10
rand_87,0.49893333333333334,0.125,0.1875,0.1552125,0.31538347509618236,8.588754661799609,2.4036306523900475,-1.0066897225670766,-0.17166217056077582,1.8220537212736228,0.472772007727152,-11.033294679827929
rand_88,0.5001666666666666,0.125,0.1875,0.15606041666666667,0.5488618481931935,7.913019431793524,1.6706547516668544,-0.6829065961574315,-0.02315795091140913,1.6525396329506585,0.473791166567025,-11.005997981241848
rand_89,0.7155,0.1875,0.375,0.2731854166666667,2.147476449256591,15.224976970492115,1.9263067654562818,-0.27775806445837964,-0.01080460634017381,1.311114549653032,0.55360124371014,-10.999813847440514
rand_9,0.2534,0.125,0.125,0.06328333333333333,1.5792423328121017,9.506464144290746,1.666386626108021,-0.9659318105659448,-0.04492057857391036,1.0030454142431593,0.451356348750217,-9.51233067836509
rand_90,NA,NA,NA,NA,1.6370687964242332,6.328908678908964,0.6450437666758918,-1.0157471746908395,-0.03809547326265133,0.3877679796102528,0.5,-10.013302305009638
rand_91,0.4995666666666666,0.125,0.1875,0.14215624999999998,1.404850149736487,3.9790397379568567,0.6655025455841616,-0.5712288794903149,-0.0870934181279624,0.42850973840383555,0.474618685687809,-11.450948162098372
rand_92,0.7269666666666666,0.125,0.375,0.23899166666666666,0.8351349417223737,7.646278535818035,2.4623041236969083,-0.7904548606908973,-0.07469754204862059,1.813419567137337,0.396298131689088,-11.001497721338428
rand_93,0.25003333333333333,0.1875,0.1875,0.09389375,1.6912569334107452,10.757161049552014,1.7200756048460037,-0.5936944317991207,-0.00671967454203274,0.8609926686678852,0.433060657031567,-10.389341360992196
rand_94,0.4974666666666666,0.125,0.1875,0.15628333333333333,2.582624170693805,13.50814243090377,0.6658447935554366,-0.2215306313362552,-0.006991633717374291,0.5933814696201847,0.474033356736637,-10.998889160947371
rand_95,0.6998666666666666,0.125,0.375,0.22449791666666666,0.4507116883584626,13.445288497806501,2.134620850004854,-0.4363026426964336,-0.0669759921565212,1.6286996598852674,0.344292285174633,-11.161647785835402
rand_96,0.3231666666666666,0.125,0.1875,0.1118875,1.3677148151220502,21.025634266453622,2.0323850456597836,-0.23750292657227381,-0.00751499798769161,1.1970522573385565,0.244399394479285,-10.577308953632139
rand_97,0.7208333333333333,0.125,0.375,0.23941666666666667,3.2408282172132927,10.25672957001774,2.6110298623681913,-0.6341197363328729,-0.12384382705634346,1.7832489438792816,0.396452420842767,-10.998839108842938
rand_98,0.20386666666666667,0.375,0.375,0.15363749999999998,2.2594183168987185,6.976122381711612,1.021389344958156,-0.7105403327856151,-0.12036321672649108,0.5241721828793384,0.485653506922437,-10.591717147925511
rand_99,NA,NA,NA,NA,1.0540498130027873,3.3201004087234764,0.924561408458641,-1.2126281258762996,-0.2503233675966932,0.8216479351174775,0.5,-10.573685437782725
