Network,Hybridness,minFrust,maxFrust,meanFrust,inflnegloops,inflposloops,posLoops,negLoops,predFrust,smallPFL,JSD,Jmetric
rand_1,NA,NA,NA,NA,0.2412730078672444,6.701993470462289,1.620648515409651,-0.9834294223152494,-0.19459511582439468,0.9184022631631876,0.5,-6.117356976818511
rand_10,NA,NA,NA,NA,0.17875103884645985,9.313474847402691,1.1619510725849818,-0.9691246013259867,-0.02512588578592001,0.9392052999299568,0.5,-5.992036118460629
rand_100,NA,NA,NA,NA,0,7.201420605894559,2.2705082810068458,-0.9759678783396286,-0.25988171649455555,1.4921773949398303,0.5,-7
rand_11,0.49866666666666665,0.18181818181818185,0.18181818181818185,0.18181818181818182,0.11562126783764154,2.952624516565152,1.0015376773675913,-0.8657681344015868,-0.06119259310584876,0.9314727633075944,0.226432790628202,-7
rand_12,NA,NA,NA,NA,0,9.777727183508848,1.0542324034459907,-0.9379919429658222,-0.0025706310865993,0.7815993746192466,0.5,-6.0852333510189585
rand_13,NA,NA,NA,NA,0,6.747944628924589,1.4078553074978568,-0.7390388257372605,-0.07834089105790272,0.5428405479306149,0.5,-7
rand_14,NA,NA,NA,NA,0,8.445676534289994,1.8671824571146534,-0.8531117457693789,-0.00114202022433909,0.8986030510967699,0.5,-6.250481321395395
rand_15,NA,NA,NA,NA,0,12.53597899731516,1.0877675308542585,-0.4795588962891234,-0.00270653256455473,0.49813548693730036,0.5,-7
rand_16,0.5024,0.18181818181818185,0.3636363636363637,0.28798181818181823,0,10.15517115830575,1.3081709908758243,-0.15288672592368288,-0.09941518392456948,0.5328730258842603,0.122234273119457,-6.999994996719325
rand_17,NA,NA,NA,NA,0.12096306966599847,3.803914897094299,1.0478082301580762,-0.8663761548526999,-0.01237140127670209,0.860900159242022,0.5,-6.774653677190712
rand_18,NA,NA,NA,NA,0,10.880852493297411,1.1923434125622483,-0.6842869986664034,-0.00447389440051909,0.2087663493413556,0.5,-6.2939485309966745
rand_19,0.4971333333333333,0.18181818181818185,0.3636363636363637,0.2577757575757576,0,8.745195826284935,1.1940874412793985,-0.24398178944848747,-0.13682529436254678,0.7913090736720192,7.78025577907295e-4,-7
rand_2,NA,NA,NA,NA,0,8.233077606734836,1.9238432176144864,-0.6389690838705135,-0.2103839170980644,1.4704767668480476,0.5,-7
rand_20,0.4970333333333333,0.18181818181818185,0.3636363636363637,0.2639575757575758,0,8.399772839702672,0.9931650024605584,-0.25913511884765045,-0.03149439911942097,0.5270856018114102,0.174456164193361,-5.867534264407311
rand_21,NA,NA,NA,NA,0.44802269837938263,9.340239847794855,1.0525692426433415,-0.22540132950918795,-0.03382428288181484,0.9439284844171775,0.5,-7
rand_22,NA,NA,NA,NA,0,7.2551120457357285,1.4635821047396766,-0.7021489622317183,-0.11968219720695752,0.5637546191953343,0.5,-7
rand_23,0.4975333333333334,0.18181818181818185,0.3636363636363637,0.26329696969696975,0.5568532768299821,8.524328852952436,1.7915545783530826,-0.46782274298137433,-0.1407279864125892,0.8340282869856948,0.00290684605753827,-7
rand_24,0.4982,0.18181818181818185,0.3636363636363637,0.2658000000000001,0.15310987915808963,3.591624088705213,1.1552699472150687,-0.8454418842703182,-0.2119015623264024,0.9964603486032866,0.00429506702515277,-7
rand_25,NA,NA,NA,NA,0,10.605073314798544,1.2561345302063205,-0.46421478539245775,-0.02693563381757585,0.3628324647683758,0.5,-6.6663974129561785
rand_26,NA,NA,NA,NA,0,5.1512405420212986,1.0294558711655744,-0.9867847732601568,-0.00179855581351719,0.5724691580425402,0.5,-7
rand_27,0.4944666666666667,0.18181818181818185,0.3636363636363637,0.2896606060606061,1.3054366540921984,3.2730052770190365,1.8125836087399647,-0.7716438509637007,-0.5682206609782355,1.6220500413892827,0.117851247921787,-7.000021891521683
rand_28,NA,NA,NA,NA,0,8.720982203126765,1.4581699117417488,-0.5232859022016582,-0.10611173541435988,1.072429468820271,0.5,-7
rand_29,0.5047333333333334,0.18181818181818185,0.3636363636363637,0.293369696969697,0.22776350177458318,3.934990048054248,1.0202805262840127,-0.5700733824437867,-0.2293215115128729,0.8320124363978278,0.103203460452386,-6.999979639223023
rand_3,0.5015666666666666,0.18181818181818185,0.3636363636363637,0.2567878787878788,0.3510284879344325,6.066166462981332,1.9238293723015112,-0.8623401310345423,-0.26393467034831064,1.2468557293220301,5.35308015990127e-4,-7
rand_30,NA,NA,NA,NA,0.2337592843551588,5.600710243694529,1.6775530822942193,-1.2542828971988444,-0.3527137876242006,0.9825698774424146,0.5,-7
rand_31,NA,NA,NA,NA,0.5829609871004088,2.429591847019573,0.6762314688370885,-1.0500550675109805,-0.2627959517021407,0.31188877636118145,0.5,-7
rand_32,0.5023333333333333,0.18181818181818185,0.3636363636363637,0.2556242424242425,0,12.432871585119036,1.0743398160420754,-0.05478899936782676,-0.05073551793921726,0.4133373219044378,0.395991345495455,-5.376136615446162
rand_33,0.493,0.18181818181818185,0.3636363636363637,0.2530545454545455,0.1405979829720467,2.5639493045190704,0.5141122968791776,-0.7777702361930958,-0.17157698676595332,0.2652386110232122,6.76170652156505e-5,-7
rand_34,NA,NA,NA,NA,0,10.876442181774854,1.0201195482421628,-0.3557361616196054,-0.0233442241514849,0.8158245005682887,0.5,-6.295728526842874
rand_35,NA,NA,NA,NA,1.301788323227568,6.405510091908364,1.610314105985564,-0.9540768618107706,-0.27535576662870864,0.613687775907955,0.5,-7
rand_36,0.4971666666666667,0.18181818181818185,0.3636363636363637,0.2580606060606061,0.18323779471200094,4.839510065169613,1.2586731456948637,-0.9852603844982143,-0.08652152444535888,0.7549218436567725,8.55302253021018e-4,-7
rand_37,0.49849999999999994,0.3636363636363637,0.3636363636363637,0.36363636363636365,1.868636985766521,4.801977520450171,1.2000731658017578,-0.4892936804989314,-0.06817889639850484,0.5773684697587129,0.620575488272588,-7
rand_38,0.5011999999999999,0.18181818181818185,0.3636363636363637,0.26102424242424244,0,12.909353388236493,1.1215401774873925,-0.15611928149618542,-0.01250278080393913,0.8560735304268356,0.00185928172258336,-7
rand_39,NA,NA,NA,NA,0.15850352966818496,5.959865642766124,0.5775597378484436,-0.792491424356453,-0.01825317868405193,0.15152600303788874,0.5,-7
rand_4,NA,NA,NA,NA,0.14023243548004613,3.8176463857525103,0.7465876825236679,-0.967117059386548,-0.16271729388028777,0.6314264434879253,0.5,-7
