Network,Hybridness,minFrust,maxFrust,meanFrust,inflnegloops,inflposloops,posLoops,negLoops,predFrust,smallPFL,JSD,Jmetric
rand_1,0.8358333333333333,0.1,0.4,0.20336333333333334,3.469580796824215,9.529521890833806,1.867766579768015,-0.00259296261466231,-0.00259296261466231,1.034842415163245,0.205506332782104,-7
rand_10,0.8409,0.1,0.4,0.22796,0.8040730224923784,12.171415149151457,2.3172427731165146,-0.05931102046055335,-0.05931102046055335,1.3686895952141356,0.0126957410016648,-6.999991417684751
rand_100,0.8447,0.1,0.4,0.23607333333333333,2.570120639467725,5.977482109872792,0.6686483561166215,-0.02703224815830132,-0.02703224815830132,0.4207122435281233,0.00728666078584371,-7.000004500531967
rand_11,1,0.3,0.3,0.29999999999999993,2.379571273720721,1.678880515008152,0.20922186411568333,-0.01462119845049246,-0.01462119845049246,0.1372361663453574,1,-3
rand_12,0.5672666666666667,0.1,0.3,0.1747,0,14.726255345144532,2.3408675529676772,-0.09444147467031716,-0.09444147467031716,1.6412088304399914,0.32643819273034,-6.99997108048873
rand_13,0.5051666666666668,0.1,0.1,0.10000000000000003,2.5807688799808775,8.604730647037083,1.490272712326832,-0.14931884482335148,-0.14931884482335148,1.484112132016005,0.408995312921825,-7
rand_14,0.7414333333333334,0.1,0.3,0.17712666666666665,0.7779238526808374,11.305073806263277,1.487631759305736,-0.05411460862427558,-0.05411460862427558,0.8329306619200543,0.0719191325072755,-6.999999999999999
rand_15,0.5020666666666667,0.1,0.1,0.1,4.126135984755054,10.044344194411813,0.8866568164288611,-0.01648948711216804,-0.01648948711216804,0.53867090265792394,0.409001481846354,-7
rand_16,0.7468333333333332,0.1,0.3,0.19954666666666665,4.076371444465614,5.259571954590529,1.3068608679260796,-0.17752264767457374,-0.17752264767457374,0.31402716015242765,0.182810243620032,-7
rand_17,0.8078000000000001,0.1,0.4,0.21665333333333334,0.7880605795064463,12.174673065861258,1.5454483040635554,-0.04993539859388283,-0.04993539859388283,0.8600707198687747,1.26845027780256e-4,-6.999998109405265
rand_18,0.7445666666666667,0.1,0.2,0.14955333333333334,0.7744506019949146,11.340141808115176,0.3191415085368298,-0.00253596708062453,-0.00253596708062453,0.23067263256915194,0.270748823739382,-7
rand_19,0.7500333333333333,0.1,0.3,0.17881,0,17.4503531389415,2.0461021289675707,-0.00752878578513577,-0.00752878578513577,1.5783617681543392,0.0706441524007737,-7
rand_2,0.6202333333333333,0.1,0.3,0.16925333333333334,0,15.396014298829748,0.7292739654864816,-0.00474885791425487,-0.00474885791425487,0.5301858868429851,0.334881694526604,-7
rand_20,1,0.3,0.3,0.3,3.0845583599926165,8.45898169684651,1.6088393787211193,-0.11332137880406104,-0.11332137880406104,0.9074365416338361,0.666007813437506,-4.512303663823266
rand_21,0.7333333333333334,0.1,0.2,0.14644333333333334,0.8138561229240409,9.48195677410249,0.9818067652196477,-0.04431344118165534,-0.04431344118165534,0.6345707966175812,0.26567605418709,-7
rand_22,0.843,0.1,0.4,0.23588,1.8990754221342518,8.054700770551365,1.7306092540231393,-0.05654748971698022,-0.05654748971698022,1.1616092012305055,0.00703454922304779,-6.999999649942338
rand_23,1,0.2,0.4,0.3003566666666667,3.2983874347029545,7.531738263125043,1.2263116132832774,-0.02633375714095965,-0.02633375714095965,0.8608583026542156,0.348242298109759,-5.798380564590019
rand_24,1,0.2,0.4,0.26925333333333334,4.4660061897733865,5.6362000390774,1.670907163550309,-0.05485588696225648,-0.05485588696225648,1.4359188225416233,0.55179128147945,-5.779866212905729
rand_25,0.7215,0.1,0.3,0.18844,3.3304249452816395,10.17123363257323,1.08320123072966,-0.01339924852095579,-0.01339924852095579,0.42324716857667505,0.180507849734405,-7
rand_26,0.5003333333333333,0.1,0.1,0.1,0,17.769432693916453,0.5590086355797024,-1.8448255785792e-4,-1.8448255785792e-4,0.3965774796972166,0.4090082944198,-7
rand_27,0.6865666666666667,0.1,0.3,0.17508666666666667,0,14.642724882662918,1.2862180634032312,-0.00371147630174766,-0.00371147630174766,0.3982435319887859,0.182657401709881,-7
rand_28,0.7476333333333333,0.1,0.2,0.14959333333333333,3.919736737567678,11.117400358856095,0.48618266925828874,-0.00149342619608316,-0.00149342619608316,0.21520716710822035,0.270773608377049,-7
