states,Avg0,SD0,frust0
'11100',0.1591,0.0017663521732655728,0.1
'01010',0.11826666666666667,0.0011841546445554407,0.3
'11001',0.09150000000000001,0.002021550560007505,0.4
'00011',0.15813333333333335,0.0007586537784494051,0.1
'01110',0.13043333333333332,0.0025746628689770055,0.2
'10101',0.11896666666666667,0.002085398975948942,0.3
'10001',0.1353,0.0008485281374238552,0.2
'00110',0.0883,0.0007874007874011801,0.4
