"","GRHL2","Ecad","miR34","OVOL2","miR200","SNAIL","NRF2","KEAP1","ZEB"
"miR200",0.539291640042152,0.539291640042152,0.486297479009691,0.267636136274778,0.264297104394597,-0.137222081061959,-0.138420100284996,-0.35407675746539,-0.554671542002936
"Ecad",0.400701205426493,0.400701205426493,0.27422180165483,0.201373886038584,0.169407731000873,-0.000352853811767062,-0.290607729714103,-0.163348325060279,-0.409836816192538
"NRF2",0.286740086636109,0.286740086636109,0.269780497001611,0.177739014826881,0.194189795717335,-0.109304797648304,-0.0736637453977625,-0.191157742584213,-0.29668535932907
"miR34",0.286740086636109,0.286740086636109,0.269780497001611,0.177739014826881,0.194189795717335,-0.109304797648304,-0.0736637453977625,-0.191157742584213,-0.29668535932907
"OVOL2",0.14383415813807,0.14383415813807,0.139544753438661,-0.00695798717429061,-0.00586157082996421,-0.0717335237551545,-0.0870940419176387,0.0112692961518526,-0.146149306740169
"GRHL2",0,0,0,0,0,0,0,0,0
"KEAP1",-0.27660936768186,-0.27660936768186,-0.261514044353136,-0.174710870900981,-0.191157742584213,0.104795513828676,-0.0348913876820854,0.182157742584213,0.286740086636109
"SNAIL",-0.29668535932907,-0.29668535932907,-0.278299427959295,-0.183191765875487,-0.19946454298988,0.00987580520033966,0.0762329153582369,0.194189795717335,0.303147099028219
"ZEB",-0.552411207114112,-0.552411207114112,-0.502774451007737,-0.270630463443842,-0.266565463963854,0.157805929120274,0.248793257951047,0.261495675580244,0.464012571980566
