"","ZEB","SNAIL","OVOL2","NRF2","miR34","miR200","KEAP1","Iext","GRHL2","Ecad"
"ZEB",0.532320814531014,-0.16103288455135,-0.303204562300181,0.295155375121786,0.163990978224317,-0.28470091161713,0.278064124856227,0,-0.612400904387926,-0.612400904387926
"SNAIL",0.33429166634985,-0.0942647352060994,-0.19990775198844,0.0962330196532421,-0.0100870326996123,-0.206714186575704,0.199202768832045,0,-0.325000240929393,-0.325000240929393
"OVOL2",-0.164262321067741,0.0837771311098085,0.00299077316625366,-0.0965397368986492,-0.0625306721862957,-0.00060636139117058,0.00856886287449798,0,0.161927664538104,0.161927664538104
"NRF2",-0.325000240929393,-0.0100870326996123,0.191252289803566,-0.0921096141355915,0.0167018186918302,0.199202768832045,-0.195762272498147,0,0.309955426588804,0.309955426588804
"miR34",-0.325000240929393,-0.0100870326996123,0.191252289803566,-0.0921096141355915,0.0167018186918302,0.199202768832045,-0.195762272498147,0,0.309955426588804,0.309955426588804
"miR200",-0.611293485290448,0.0364991268922667,0.296305444409813,-0.175562910098329,-0.013980450264732,0.279504338664293,-0.364895564354027,0,0.589054142712123,0.589054142712123
"KEAP1",0.309955426588804,0.0167018186918302,-0.187707057529727,-0.0210686804380519,-0.0145120376699324,-0.195762272498147,0.184305644020242,0,-0.296972643899181,-0.296972643899181
"Iext",0.325000240929393,0.0100870326996123,-0.191252289803566,0.0921096141355915,-0.0167018186918302,-0.199202768832045,0.195762272498147,0,-0.309955426588804,-0.309955426588804
"GRHL2",-0.612400904387926,0.163990978224317,0.294304525139274,-0.278479968724303,-0.141556610682551,0.278064124856227,-0.262493017633033,0,0.5903237193709,0.5903237193709
"Ecad",-0.461855942838915,0.108325267195505,0.227339701309957,-0.320460723389502,-0.0908792240300375,0.181533078304627,-0.172285519430417,0,0.447970980351147,0.447970980351147
