,states,coherence
0,'0011001100',0.843
1,'1100110011',0.836
2,'0010100111',0.431
3,'1111011000',0.428
4,'1110110011',0.781
5,'0001001100',0.772
6,'1101011000',0.413
7,'0000100111',0.424
8,'0000000111',0.503
9,'1111111000',0.506
10,'0000100110',0.452
11,'1111011001',0.445
