,states,coherence
0,'0011001100',0.586
1,'0001001100',0.54
2,'1100011010',0.417
3,'1100110011',0.588
4,'0000100111',0.498
5,'1111011000',0.5
6,'0011100101',0.415
7,'1110110011',0.521
8,'0010100111',0.469
9,'0001100101',0.424
10,'1101011000',0.46
11,'1110011010',0.424
12,'0011101100',0.547
13,'1101010001',0.628
14,'0001100100',0.45
15,'1110011011',0.471
16,'1111011001',0.548
17,'1110111010',0.414
18,'0001000101',0.418
19,'0010101110',0.639
20,'1100010011',0.542
21,'0000100110',0.55
