,states,coherence
0,'0000100111',0.664
1,'0010100111',0.599
2,'1111011000',0.647
3,'1101011000',0.573
4,'1111011001',0.7
5,'1100010011',0.794
6,'0000100110',0.7
7,'0011101100',0.809
